	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	2	104	-0.3117987750000002	0.13582577	Descendant	1642555900.0	1000	84
1	3	184	-0.3117987750000002	0.9495466	Descendant	2299719000.0	1000	84
2	36	101	0.3070383699999999	0.107293636	Descendant	4980195300.0	1000	84
3	74	686812	0.3070383699999999	0.10402729	Descendant	334776600.0	1000	84
4	105	618832	0.1847999999999996	1.1301556	Descendant	308213280.0	1000	84
5	112	664565	0.1847999999999996	0.15906549	Descendant	277176770.0	1000	84
6	120	162217	0.0	0.83665293	Merger	9211787000.0	100	84
7	121	226305	0.0	0.26725587	Merger	248751780.0	100	84
8	122	300741	0.0	1.0534008	Merger	928235500.0	100	84
9	123	327485	0.0	0.3924303	Merger	187810870000.0	100	84
10	124	336665	0.0	0.3329169	Merger	219582730000.0	100	84
11	125	339953	0.0	0.32921326	Merger	128186410000.0	100	84
12	126	382857	0.0	1.0939013	Merger	1681708000.0	100	84
13	127	409446	0.0	1.0548875	Merger	1314155800.0	100	84
14	128	451452	0.0	0.110707015	Merger	78975255000.0	100	84
15	129	462156	0.0	0.4073935	Merger	32698247000.0	100	84
16	130	474274	0.0	1.6198673	Merger	259817840.0	100	84
17	131	495083	0.0	0.9062945	Merger	31563452000.0	100	84
18	132	517239	0.0	0.2336607	Merger	652535040.0	100	84
19	133	518839	0.0	0.18288392	Merger	13444441000.0	100	84
20	134	539296	0.0	0.11933969	Merger	8482919400.0	100	84
21	135	558438	0.0	0.27145487	Merger	3022976300.0	100	84
22	136	583511	0.0	0.22777458	Merger	2190127400.0	100	84
23	137	595831	0.0	0.35986274	Merger	3715003000.0	100	84
24	138	624423	0.0	1.0290998	Merger	1101842200.0	100	84
25	139	625507	0.0	1.9669852	Merger	777275300.0	100	84
26	140	646355	0.0	0.14953503	Merger	1040966660.0	100	84
27	141	654384	0.0	0.34338433	Merger	532090850.0	100	84
28	142	656097	0.0	0.32355055	Merger	1190916600.0	100	84
29	143	656465	0.0	0.15549211	Merger	649440300.0	100	84
30	144	686448	0.0	0.18274854	Merger	284829800.0	100	84
31	145	696671	0.0	1.8422363	Merger	129546056.0	100	84
32	146	705560	0.0	0.19078459	Merger	202226220.0	100	84
33	147	705859	0.0	0.24319813	Merger	344798980.0	100	84
34	148	716084	0.0	0.3125885	Merger	98856090.0	100	84
35	149	739315	0.0	0.39198315	Merger	156557100.0	100	84
