	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
40	126241	0.0	0.9242141	Merger	2426097700.0	100	82	1.2382568	1.2382568	1	87	5.431550440593627	20.147833711588987
41	164544	0.0	1.0472083	Merger	4990682000.0	100	82	1.718811	1.718811	1	40	19.730329625352695	21.163268095218385
42	196403	0.0	1.0226388	Merger	921041860.0	100	82	0.7374689	0.7374689	1	70	21.807613563552014	33.91371675710687
43	203856	0.0	0.1769453	Merger	674590300000.0	100	82	40.97825	40.97825	2	0	2431.4753760617828	3625.896008419999
44	219802	0.0	0.92910314	Merger	1780615200.0	100	82	0.23798817	0.23798817	1	56	4.100535930317308	31.659191554984428
45	284058	0.0	0.6500631	Merger	241796740.0	100	82	0.04738212	0.04738212	1	79	282.5173641661576	320.1162787085112
46	299599	0.0	0.9219556	Merger	1660737500.0	100	82	2.7089152	2.7089152	1	36	14.665390866780513	18.288187798986122
47	368851	0.0	1.2879214	Merger	94196990000.0	100	82	0.16003996	0.16003996	2	1	1558.9622845040692	2139.5617249119596
48	371073	0.0	1.0341262	Merger	822826700.0	100	82	0.33434942	0.33434942	1	30	17.350214070678053	22.810109207888203
49	389097	0.0	0.24706444	Merger	777724540.0	100	82	0.07336993	0.07336993	1	11	85.08204297684114	184.9171421247872
50	395611	0.0	0.657186	Merger	868295300.0	100	82	2.516205	2.516205	1	45	15.071379685011507	17.955481635953976
51	395615	0.0	0.8307565	Merger	536502200.0	100	82	0.6611812	0.6611812	1	52	12.520151537328411	15.718152658566412
52	396141	0.0	0.21863174	Merger	3722336500.0	100	82	1.3749297	1.3749297	1	15	21.606923519107973	23.206583992670282
53	427215	0.0	0.22790626	Merger	14422091000.0	100	82	0.98697394	0.98697394	1	9	51.512259564693096	96.57816786463147
54	438742	0.0	0.6985429	Merger	215138380.0	100	82	0.2821001	0.2821001	1	23	46.350619070022645	52.60356600944389
55	443911	0.0	0.16117315	Merger	28137861000.0	100	82	0.73805547	0.73805547	1	9	451.668314095391	645.2260176021271
56	481677	0.0	0.1479187	Merger	26868072000.0	100	82	0.874013	0.874013	1	4	38.785880209364144	1426.801759540181
57	486043	0.0	1.0201551	Merger	476575580.0	100	82	0.9161349	0.9161349	1	39	10.930063367057814	12.37033943513655
58	504362	0.0	0.1955465	Merger	15386604000.0	100	82	2.453025	2.453025	1	4	1209.315927686452	1218.6089844464148
59	532631	0.0	2.040413	Merger	13437636000.0	100	82	0.53368044	0.53368044	1	1	1160.1257452406164	2259.2610747021017
60	554171	0.0	0.11147522	Merger	1588786300.0	100	82	0.73619956	0.73619956	1	8	61.19783715881757	1305.2195820712539
61	559691	0.0	0.2988203	Merger	1060406200.0	100	82	0.33008677	0.33008677	1	14	91.52624503919778	113.25258314323395
62	571682	0.0	0.38948393	Merger	1057199000.0	100	82	0.32513592	0.32513592	1	15	55.06922356025746	420.95125371124055
63	571683	0.0	0.30707395	Merger	538380860.0	100	82	0.20805104	0.20805104	1	17	55.06922356025746	392.81089147993043
64	585309	0.0	1.5148553	Merger	2886498600.0	100	82	1.294923	1.294923	3	10	650.1471396059085	825.7101432579972
65	590451	0.0	0.118444696	Merger	2951901200.0	100	82	0.20225993	0.20225993	1	10	380.4671962569016	391.6839222325748
66	627109	0.0	0.1102869	Merger	1415068900.0	100	82	0.13537177	0.13537177	1	15	631.2301787137089	808.6066594962572
67	627516	0.0	0.6164674	Merger	98494580.0	100	82	0.07924646	0.07924646	1	18	37.88278467580579	47.86161737566097
68	638097	0.0	0.39456937	Merger	131324210.0	100	82	0.022333736	0.022333736	1	12	170.67021880324265	694.5843074424782
69	641414	0.0	0.4047813	Merger	879696830.0	100	82	0.07762626	0.07762626	1	11	647.7268234012274	946.7509813129715
70	644948	0.0	0.13558899	Merger	356095140.0	100	82	0.033521138	0.033521138	1	24	687.1140533273232	837.845278599282
71	656217	0.0	0.48742348	Merger	744470500.0	100	82	0.14744377	0.14744377	2	18	1175.3358722830524	1413.0090095224223
72	668715	0.0	0.12005673	Merger	367550270.0	100	82	0.030491903	0.030491903	1	0	2069.8360038362775	2263.430782378144
73	671235	0.0	0.2733589	Merger	399348860.0	100	82	0.060895078	0.060895078	1	1	1144.5951982642414	2166.4762314203604
74	671534	0.0	0.26164246	Merger	428057730.0	100	82	0.047504887	0.047504887	1	11	836.2787230475625	970.4295832884186
75	675213	0.0	0.55076337	Merger	396336060.0	100	82	0.067257084	0.067257084	1	20	364.21254782340736	1217.805877941949
76	686063	0.0	0.12870744	Merger	661364000.0	100	82	0.10437386	0.10437386	1	30	447.72519263159825	477.08347203455685
77	686812	0.0	0.10402729	Merger	256625200.0	100	82	0.02957244	0.02957244	2	12	314.509446316381	705.5458691776205
78	689671	0.0	0.4380673	Merger	87502700.0	100	82	0.007779039	0.007779039	1	9	100.74249377572313	1044.5807503589142
79	700075	0.0	1.3666011	Merger	100830530.0	100	82	0.016249264	0.016249264	1	9	574.1060651610175	884.7818616322932
80	706956	0.0	0.21575597	Merger	128715430.0	100	82	0.06208358	0.06208358	1	16	963.1661574258251	1225.9294200136992
81	710568	0.0	0.23181196	Merger	198220600.0	100	82	0.03560094	0.03560094	2	7	309.5254533896412	801.3554970370678
82	712646	0.0	0.1082923	Merger	232213170.0	100	82	0.044011086	0.044011086	1	12	437.27645192703585	1012.85464425545
83	714339	0.0	0.28965768	Merger	110203540.0	100	82	0.026690006	0.026690006	2	5	254.9946879569519	1692.1349699462512
84	728610	0.0	0.2105568	Merger	120373370.0	100	82	0.023359114	0.023359114	1	3	223.89573414514902	266.590426490165
86	391533	-0.1222383700000002	1.0616175	first_progenitor	831372100.0	1	82	0.28451183	0.28451183	0	29	9.858113473647139	27.204928437862613
87	712625	-0.1222383700000002	0.25531292	first_progenitor	394352350.0	1	82	0.011837558	0.011837558	0	10	373.33164432724783	539.7743882291954
88	551319	-0.3070383699999999	0.27145487	first_progenitor	15715507000.0	1	82	0.6472579	0.6472579	0	2	720.4779386661231	1101.3936493809958
89	667177	-0.4936383700000002	0.23453765	next_progenitor	574627300.0	10	82	0.074267864	0.074267864	0	8	844.48175148068	923.3146325449574
90	689588	-0.4936383700000002	0.4024206	next_progenitor	467663800.0	10	82	0.059872065	0.059872065	0	7	1492.1917764017155	1795.3572144850118
91	712029	-0.4936383700000002	0.21720771	next_progenitor	137028800.0	10	82	0.026975643	0.026975643	0	0	2379.568578652359	2485.0731913530026
