	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
2090	304000	5771393500.0	0.7982716	0.0	0	7479.455532312291	7773.89385948722	169784	0
5856	664965	2716783000.0	0.30215716	0.0	0	17682.639827617142	17685.643190218245	234474	0
1631	234450	263169330000.0	6.8258433	0.0	0	18464.913624550667	18473.382843637057	319209	0
2051	297571	2009104500.0	1.4031738	0.0	0	17534.089119296943	17660.941220079516	359338	0
2463	354620	121906180000.0	0.69580525	0.0	0	16819.387929284967	16836.29954904161	376681	0
6836	707070	753917630.0	0.13174608	0.0	0	18736.952740242894	18893.387814264195	385920	0
2728	383333	120165064.0	3.1460044e-05	0.0	0	12892.793808205048	12942.974161884176	391694	0
6544	696204	1367293400.0	0.2033126	0.0	0	15193.846649621912	15195.594465995739	417204	0
3600	484875	53236220000.0	1.0401198	0.0	0	9677.734406189767	9706.446069220483	447818	0
7742	737159	322635260.0	0.1320852	0.0	0	17424.43633153594	17449.752756642192	448822	0
3522	475501	18275760000.0	1.2094047	0.0	0	13980.61599726251	13981.668611098823	470543	0
4362	563502	10102727000.0	0.1752493	0.0	0	21310.072369176636	21319.103064008104	479486	0
2608	371511	1106120100.0	0.109500095	0.0	0	4312.350231685684	4354.882075848342	484878	0
3222	439740	26047435000.0	1.5707839	0.0	0	21203.26157239709	21218.947175261037	486388	0
3982	527279	36607468000.0	2.0907333	0.0	0	17311.306992944796	17495.843650385126	492142	0
6341	687727	929030140.0	0.19161104	0.0	0	10457.138124059227	10489.9977733546	502143	0
4356	563033	15746548000.0	0.5159496	0.0	0	14422.740718312378	14446.52985694696	508638	0
7095	715969	762715460.0	0.12775567	0.0	0	17098.613327041232	17108.2023887442	518301	0
1638	234457	10254261000.0	2.0841575	0.0	0	18374.10431379271	18382.029239443076	525401	0
455	61335	2692488400.0	0.029816315	0.0	0	18334.134278699104	18352.660759992737	586827	0
6297	685703	2256323600.0	0.12295197	0.0	0	14321.364742654629	14385.808190881437	594693	0
466	61346	2421998600.0	0.021972798	0.0	0	17930.928841524026	17949.836383945265	603023	0
6140	678250	1486638600.0	0.049166832	0.0	0	19708.50482539539	19711.858132658934	611948	0
8628	765982	894188700.0	0.009840363	0.0	0	6659.506989808318	6907.182889937991	633199	0
8547	762900	102835120.0	0.019058408	0.0	0	9365.18736223609	9394.831190590608	635537	0
2700	380834	2170225700.0	0.026882406	0.0	0	17355.7445448021	17387.908658853	639564	0
2248	324174	1152052400.0	0.26231414	0.0	0	12321.826894204	12331.707993450897	640215	0
8282	753424	96401224.0	0.014597419	0.0	0	16201.649551457036	16335.932161398512	648526	0
6173	679724	1491244000.0	0.111072704	0.0	0	9529.326570898887	9817.328959369806	649327	0
4658	589363	293785540.0	0.027759936	0.0	0	18598.137937175834	18600.352065590112	660900	0
5809	662705	1671638400.0	0.13709052	0.0	0	14081.432527004621	14162.24698032318	671868	0
8644	766394	213044220.0	0.05001632	0.0	0	19006.599043105893	19014.196175062156	689372	0
7621	733269	541229440.0	0.010401931	0.0	0	16459.875923219828	16472.927954337407	698571	0
7543	731071	238629420.0	0.05719252	0.0	0	20504.121787959204	20534.12063409033	712480	0
8448	759513	212051920.0	0.047085885	0.0	0	7483.189536274286	7658.316631847178	720433	0
