	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	104	-1.4999999908837935e-08	0.13582577	Descendant	2055168900.0	1000	86
1	1	184	-1.4999999908837935e-08	0.9495466	Descendant	1369870600.0	1000	86
2	142	123638	0.0	0.88130635	Merger	1786805000.0	100	86
3	143	169784	0.0	1.0181775	Merger	5934306300.0	100	86
4	144	234474	0.0	1.1565778	Merger	2669227300.0	100	86
5	145	243573	0.0	0.78542227	Merger	923179600.0	100	86
6	146	319209	0.0	0.41083768	Merger	285830220000.0	100	86
7	147	359338	0.0	0.980162	Merger	1834264400.0	100	86
8	148	376681	0.0	0.40020898	Merger	127108410000.0	100	86
9	149	385920	0.0	0.8780722	Merger	786032300.0	100	86
10	150	391694	0.0	1.366136	Merger	112879990.0	100	86
11	151	417204	0.0	0.4813748	Merger	1272623600.0	100	86
12	152	447818	0.0	0.36855647	Merger	58686230000.0	100	86
13	153	448822	0.0	0.6248331	Merger	349446600.0	100	86
14	154	470543	0.0	0.27170658	Merger	20090098000.0	100	86
15	155	479486	0.0	1.828772	Merger	10811320000.0	100	86
16	156	484878	0.0	1.360783	Merger	1012487550.0	100	86
17	157	486388	0.0	0.20270608	Merger	28170602000.0	100	86
18	158	492142	0.0	0.19547276	Merger	33709830000.0	100	86
19	159	502143	0.0	0.11045952	Merger	932416450.0	100	86
20	160	508638	0.0	0.18829732	Merger	16919853000.0	100	86
21	161	518301	0.0	0.14025941	Merger	820139300.0	100	86
22	162	525401	0.0	0.31492245	Merger	10079481000.0	100	86
23	163	586827	0.0	0.1114691	Merger	2560163600.0	100	86
24	164	594693	0.0	0.12261557	Merger	2249887000.0	100	86
25	165	603023	0.0	0.11135715	Merger	2432986000.0	100	86
26	166	611948	0.0	0.12266228	Merger	1469829900.0	100	86
27	167	633199	0.0	0.19356373	Merger	971858700.0	100	86
28	168	635537	0.0	0.121199526	Merger	96749590.0	100	86
29	169	639564	0.0	1.7611213	Merger	2397472800.0	100	86
30	170	640215	0.0	0.11470856	Merger	1181512300.0	100	86
31	171	648526	0.0	0.132533	Merger	101272680.0	100	86
32	172	649327	0.0	0.13025138	Merger	1519700000.0	100	86
33	173	660900	0.0	0.10670767	Merger	314515170.0	100	86
34	174	671868	0.0	0.4291542	Merger	1672067600.0	100	86
35	175	689372	0.0	1.2729794	Merger	196461440.0	100	86
36	176	698571	0.0	1.35616	Merger	497602980.0	100	86
37	177	712480	0.0	0.11440094	Merger	231530910.0	100	86
38	178	720433	0.0	0.22642721	Merger	228731220.0	100	86
