Subfind_ID	t-t_merg	q	Type	mass
112702	-0.12519875999999996	0.88130635	first_progenitor	0.0
113945	-0.12519875999999996	0.88130635	next_progenitor	0.0
144625	-0.12519875999999996	1.0181775	first_progenitor	0.0
162227	-0.12519875999999996	1.0181775	next_progenitor	0.0
221792	-0.12519875999999996	1.1565778	first_progenitor	0.0
233598	-0.12519875999999996	1.1565778	next_progenitor	0.0
205724	-0.12519875999999996	0.78542227	first_progenitor	0.0
217309	-0.12519875999999996	0.78542227	next_progenitor	0.0
310858	-0.12519875999999996	0.41083768	first_progenitor	0.0
310860	-0.12519875999999996	0.41083768	next_progenitor	0.0
349666	-0.12519875999999996	0.980162	first_progenitor	0.0
379148	-0.12519875999999996	0.980162	next_progenitor	0.0
370690	-0.12519875999999996	0.40020898	first_progenitor	0.0
370692	-0.12519875999999996	0.40020898	next_progenitor	0.0
382868	-0.12519875999999996	0.8780722	first_progenitor	0.0
372836	-0.12519875999999996	0.8780722	next_progenitor	0.0
367662	-0.12519875999999996	1.366136	first_progenitor	55681.426
378766	-0.12519875999999996	1.366136	next_progenitor	0.0
407375	-0.12519875999999996	0.4813748	first_progenitor	0.0
407374	-0.12519875999999996	0.4813748	next_progenitor	0.0
435795	-0.12519875999999996	0.36855647	first_progenitor	0.0
435797	-0.12519875999999996	0.36855647	next_progenitor	0.0
431375	-0.12519875999999996	0.6248331	first_progenitor	0.0
437947	-0.12519875999999996	0.6248331	next_progenitor	0.0
473912	-0.12519875999999996	0.27170658	first_progenitor	0.0
473915	-0.12519875999999996	0.27170658	next_progenitor	100421.52
476100	-0.12519875999999996	1.828772	first_progenitor	0.0
476099	-0.12519875999999996	1.828772	next_progenitor	0.0
469534	-0.12519875999999996	1.360783	first_progenitor	0.0
474273	-0.12519875999999996	1.360783	next_progenitor	0.0
486254	-0.12519875999999996	0.20270608	first_progenitor	0.0
486259	-0.12519875999999996	0.20270608	next_progenitor	0.0
482906	-0.12519875999999996	0.19547276	first_progenitor	0.0
482909	-0.12519875999999996	0.19547276	next_progenitor	0.0
492830	-0.12519875999999996	0.11045952	first_progenitor	0.0
489128	-0.12519875999999996	0.11045952	next_progenitor	0.0
498273	-0.12519875999999996	0.18829732	first_progenitor	0.0
498274	-0.12519875999999996	0.18829732	next_progenitor	0.0
508189	-0.12519875999999996	0.14025941	first_progenitor	0.0
508207	-0.12519875999999996	0.14025941	next_progenitor	0.0
514797	-0.12519875999999996	0.31492245	first_progenitor	133264.89
514801	-0.12519875999999996	0.31492245	next_progenitor	95161.06
575979	-0.12519875999999996	0.1114691	first_progenitor	0.0
575987	-0.12519875999999996	0.1114691	next_progenitor	45411.418
586163	-0.12519875999999996	0.12261557	first_progenitor	0.0
586173	-0.12519875999999996	0.12261557	next_progenitor	0.0
592403	-0.12519875999999996	0.11135715	first_progenitor	0.0
592413	-0.12519875999999996	0.11135715	next_progenitor	0.0
599999	-0.12519875999999996	0.12266228	first_progenitor	0.0
600012	-0.12519875999999996	0.12266228	next_progenitor	0.0
622795	-0.12519875999999996	0.19356373	first_progenitor	0.0
622798	-0.12519875999999996	0.19356373	next_progenitor	0.0
626361	-0.12519875999999996	0.121199526	first_progenitor	0.0
626366	-0.12519875999999996	0.121199526	next_progenitor	0.0
629712	-0.12519875999999996	1.7611213	first_progenitor	0.0
629706	-0.12519875999999996	1.7611213	next_progenitor	114176.4
627696	-0.12519875999999996	0.11470856	first_progenitor	0.0
627707	-0.12519875999999996	0.11470856	next_progenitor	0.0
638392	-0.12519875999999996	0.132533	first_progenitor	0.0
638467	-0.12519875999999996	0.132533	next_progenitor	0.0
639511	-0.12519875999999996	0.13025138	first_progenitor	0.0
639513	-0.12519875999999996	0.13025138	next_progenitor	0.0
648143	-0.12519875999999996	0.10670767	first_progenitor	0.0
650331	-0.12519875999999996	0.10670767	next_progenitor	0.0
659994	-0.12519875999999996	0.4291542	first_progenitor	362451.8
659996	-0.12519875999999996	0.4291542	next_progenitor	0.0
676884	-0.12519875999999996	1.2729794	first_progenitor	0.0
676881	-0.12519875999999996	1.2729794	next_progenitor	0.0
686813	-0.12519875999999996	1.35616	first_progenitor	0.0
686812	-0.12519875999999996	1.35616	next_progenitor	0.0
701231	-0.12519875999999996	0.11440094	first_progenitor	0.0
701233	-0.12519875999999996	0.11440094	next_progenitor	0.0
710562	-0.12519875999999996	0.22642721	first_progenitor	0.0
710566	-0.12519875999999996	0.22642721	next_progenitor	0.0
