	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	3	101	0.0	0.107293636	Merger	475396600.0	100	82
1	4	126241	0.0	0.9242141	Merger	2426097700.0	100	82
2	5	164544	0.0	1.0472083	Merger	4990682000.0	100	82
3	6	196403	0.0	1.0226388	Merger	921041860.0	100	82
4	7	203856	0.0	0.1769453	Merger	674590300000.0	100	82
5	8	219802	0.0	0.92910314	Merger	1780615200.0	100	82
6	9	284058	0.0	0.6500631	Merger	241796740.0	100	82
7	10	299599	0.0	0.9219556	Merger	1660737500.0	100	82
8	11	368851	0.0	1.2879214	Merger	94196990000.0	100	82
9	12	371073	0.0	1.0341262	Merger	822826700.0	100	82
10	13	389097	0.0	0.24706444	Merger	777724540.0	100	82
11	14	395611	0.0	0.657186	Merger	868295300.0	100	82
12	15	395615	0.0	0.8307565	Merger	536502200.0	100	82
13	16	396141	0.0	0.21863174	Merger	3722336500.0	100	82
14	17	427215	0.0	0.22790626	Merger	14422091000.0	100	82
15	18	438742	0.0	0.6985429	Merger	215138380.0	100	82
16	19	443911	0.0	0.16117315	Merger	28137861000.0	100	82
17	20	481677	0.0	0.1479187	Merger	26868072000.0	100	82
18	21	486043	0.0	1.0201551	Merger	476575580.0	100	82
19	22	504362	0.0	0.1955465	Merger	15386604000.0	100	82
20	23	532631	0.0	2.040413	Merger	13437636000.0	100	82
21	24	554171	0.0	0.11147522	Merger	1588786300.0	100	82
22	25	559691	0.0	0.2988203	Merger	1060406200.0	100	82
23	26	571682	0.0	0.38948393	Merger	1057199000.0	100	82
24	27	571683	0.0	0.30707395	Merger	538380860.0	100	82
25	28	585309	0.0	1.5148553	Merger	2886498600.0	100	82
26	29	590451	0.0	0.118444696	Merger	2951901200.0	100	82
27	30	627109	0.0	0.1102869	Merger	1415068900.0	100	82
28	31	627516	0.0	0.6164674	Merger	98494580.0	100	82
29	32	638097	0.0	0.39456937	Merger	131324210.0	100	82
30	33	641414	0.0	0.4047813	Merger	879696830.0	100	82
31	34	644948	0.0	0.13558899	Merger	356095140.0	100	82
32	35	656217	0.0	0.48742348	Merger	744470500.0	100	82
33	36	668715	0.0	0.12005673	Merger	367550270.0	100	82
34	37	671235	0.0	0.2733589	Merger	399348860.0	100	82
35	38	671534	0.0	0.26164246	Merger	428057730.0	100	82
36	39	675213	0.0	0.55076337	Merger	396336060.0	100	82
37	40	686063	0.0	0.12870744	Merger	661364000.0	100	82
38	41	686812	0.0	0.10402729	Merger	256625200.0	100	82
39	42	689671	0.0	0.4380673	Merger	87502700.0	100	82
40	43	700075	0.0	1.3666011	Merger	100830530.0	100	82
41	44	706956	0.0	0.21575597	Merger	128715430.0	100	82
42	45	710568	0.0	0.23181196	Merger	198220600.0	100	82
43	46	712646	0.0	0.1082923	Merger	232213170.0	100	82
44	47	714339	0.0	0.28965768	Merger	110203540.0	100	82
45	48	728610	0.0	0.2105568	Merger	120373370.0	100	82
46	53	172925	-0.1222383700000002	1.0057724	first_progenitor	94661864.0	1	82
47	71	391533	-0.1222383700000002	1.0616175	first_progenitor	831372100.0	1	82
48	122	712625	-0.1222383700000002	0.25531292	first_progenitor	394352350.0	1	82
49	144	551319	-0.3070383699999999	0.27145487	first_progenitor	15715507000.0	1	82
50	222	667177	-0.4936383700000002	0.23453765	next_progenitor	574627300.0	10	82
51	224	689588	-0.4936383700000002	0.4024206	next_progenitor	467663800.0	10	82
52	228	712029	-0.4936383700000002	0.21720771	next_progenitor	137028800.0	10	82
