	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
4650	580615	345752300.0	0.055756297	0.0	0	11839.629078364456	11890.803014229627	686812	0
7339	714221	324335460.0	0.033415917	0.0	0	15858.976691652131	15882.217367754449	618832	0
2660	369593	281999500.0	0.09173892	0.0	0	21455.98707989875	21520.66129580712	664565	0
4479	566094	9683555000.0	0.45373717	0.0	0	21296.445744165332	21375.380702592094	162217	0
3148	424232	272957820.0	0.011706405	0.0	0	18068.942825628455	18154.80894352383	226305	0
2077	295406	980707700.0	0.021540308	0.0	0	7836.509308213715	8040.933009339402	300741	0
2425	341482	192646250000.0	0.3677351	0.0	0	16405.54455612272	16469.99010381233	327485	0
1371	192354	223375100000.0	0.458126	0.0	0	10787.340771363386	10840.537531276203	336665	0
2918	400413	140273420000.0	3.2509482	0.0	0	15524.580416371577	15600.456753379467	339953	0
6656	690663	1762746500.0	0.0425115	0.0	0	18816.046311525075	18887.020454978192	382857	0
6422	681871	1291827200.0	0.3100134	0.0	0	21883.84452716855	21969.151712633797	409446	0
3127	421790	82145080000.0	3.183796	0.0	0	14723.544464000515	14758.184318175054	451452	0
3726	493949	33376660000.0	0.61481965	0.0	0	12031.899777817733	12221.210430907548	462156	0
3101	417251	243769970.0	0.00018035226	0.0	0	9409.683275602301	9586.784087947806	474274	0
3674	489102	28613384000.0	0.89416325	0.0	0	19645.973651279757	19728.75246516238	495083	0
6012	663357	710269060.0	0.03675429	0.0	0	15988.234963161516	16080.40471331793	517239	0
4283	549204	12198772000.0	1.0263548	0.0	0	11447.549901562323	11449.477367919402	518839	0
3762	497499	7723249700.0	2.163381	0.0	0	8706.365142144441	8805.76490348546	539296	0
2561	358945	2872304000.0	0.28870398	0.0	6	1187.0811040482515	1234.4522844426683	558438	0
2985	407368	2306389000.0	0.51202095	0.0	0	4296.052245868982	4402.917684768216	583511	0
4800	593083	3714175700.0	0.68441087	0.0	0	16807.718243228497	16904.792646278107	595831	0
6996	702901	1077332700.0	0.18101251	0.0	0	20459.59951850791	20514.261156290682	624423	0
2569	360191	803996700.0	0.024875129	0.0	0	13634.707809301304	13712.63157927826	625507	0
3695	491073	968258300.0	0.28049275	0.0	0	10670.9524239867	10691.509012638304	646355	0
6660	690814	544415600.0	0.040845677	0.0	0	12672.54315808884	12726.10288052441	654384	0
5872	656635	1256723200.0	0.26713315	0.0	0	21641.553668348297	21715.113145549352	656097	0
3328	444860	687649340.0	0.06869377	0.0	0	18902.093726004652	19072.917847845314	656465	0
3349	448551	276308000.0	0.73813385	0.0	0	3199.3632487623886	3374.9782015517176	686448	0
5381	630386	141439070.0	0.024094256	0.0	0	9088.674138120212	9254.590363469993	696671	0
7483	719131	208574320.0	0.064144604	0.0	0	8610.57757867586	8777.231009585837	705560	0
6779	695140	353204030.0	0.059348814	0.0	0	16899.510858560116	16923.262657042822	705859	0
8883	768947	102715304.0	0.01946563	0.0	0	9162.476451611396	9258.247341698527	716084	0
3427	458022	169880900.0	0.01995837	0.0	0	16535.92349544813	16545.345711246868	739315	0
