	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
3	127134	0.0	0.3797837	Merger	1507001200.0	100	81	0.52003604	0.52003604	1.0	98	18.68143003834781	23.50876680806051
4	153940	0.0	0.9877631	Merger	1813072800.0	100	81	0.17030764	0.17030764	1.0	57	11.902271994108828	11.937090345656292
5	195754	0.0	0.24100989	Merger	528457300000.0	100	81	1.0075458	1.0075458	1.0	1	333.3115039073561	4679.791505236954
6	244015	0.0	0.9751714	Merger	2362008800.0	100	81	0.51757675	0.51757675	1.0	38	16.685746454594852	21.168268827336224
7	244027	0.0	0.95606685	Merger	1299856300.0	100	81	0.00033939525	0.00033939525	2.0	45	16.685746454594852	23.0485793229432
8	300961	0.0	0.10955829	Merger	2735699000.0	100	81	0.8882121	0.8882121	3.0	26	14.342986578306277	16.365774972806815
9	318016	0.0	1.1024758	Merger	231946930.0	100	81	0.044610504	0.044610504	2.0	28	36.22006200197886	111.43848076926972
10	338719	0.0	1.2153825	Merger	1816446200.0	100	81	0.19512877	0.19512877	1.0	63	53.09144508862231	60.207078853165456
11	350078	0.0	1.1989412	Merger	2224421600.0	100	81	1.524295	1.524295	1.0	25	5.899426480296653	7.4260120971227055
12	350084	0.0	0.1736257	Merger	1045182460.0	100	81	2.3677251	2.3677251	1.0	37	9.513174574983578	19.218467453702203
13	351916	0.0	0.86536217	Merger	1946335200.0	100	81	0.3202521	0.3202521	1.0	16	17.241894899174813	20.195349689893927
14	389161	0.0	0.13966434	Merger	132886905000.0	100	81	1.353828	1.353828	1.0	1	698.356177504904	3113.418071123574
15	395271	0.0	0.36198664	Merger	699133060.0	100	81	2.3816743	2.3816743	1.0	48	9.80634453300651	12.418925035923278
16	450355	0.0	0.33763385	Merger	43276394000.0	100	81	2.429298	2.429298	1.0	1	893.8948700119346	5077.366774369367
17	514552	0.0	0.1981339	Merger	263698060.0	100	81	0.039803617	0.039803617	1.0	45	54.750601958947	295.36215262141076
18	553549	0.0	0.77773124	Merger	9345639000.0	100	81	1.7996049	1.7996049	2.0	4	1380.8150510342675	1382.0430413533352
19	572563	0.0	0.23374747	Merger	2596328400.0	100	81	0.69337654	0.69337654	1.0	17	323.1718063834361	571.1532161190922
20	576328	0.0	1.8989078	Merger	1195726500.0	100	81	0.18381166	0.18381166	1.0	7	132.69974666982498	774.9211409167546
21	588736	0.0	0.20494333	Merger	3877764400.0	100	81	0.21215391	0.21215391	1.0	5	1535.1649730654926	1586.3026510827196
22	593793	0.0	0.22988254	Merger	1535344000.0	100	81	0.14685147	0.14685147	1.0	3	1069.4881980192597	1501.190651029568
23	602092	0.0	0.27511898	Merger	2476540000.0	100	81	0.49436438	0.49436438	1.0	10	389.5809059930648	691.1479241171471
24	615035	0.0	0.31991512	Merger	1816654500.0	100	81	0.4433099	0.4433099	2.0	2	413.6194939560909	1267.9158870005542
25	616384	0.0	0.4309618	Merger	521409250.0	100	81	0.07948053	0.07948053	2.0	14	161.15348630041345	412.4044152830479
26	616669	0.0	0.1269029	Merger	1228106500.0	100	81	0.11776196	0.11776196	1.0	10	1356.8158684080047	1601.807635026041
27	617609	0.0	0.11633995	Merger	956766600.0	100	81	0.387062	0.387062	3.0	10	1335.6133264050643	1428.0533226179016
28	642052	0.0	0.11689906	Merger	586713540.0	100	81	0.054851588	0.054851588	1.0	8	181.80785034290884	851.4010774456303
29	649340	0.0	0.26143658	Merger	818659000.0	100	81	0.2649998	0.2649998	1.0	17	1117.4520326888514	1118.753331058688
30	670896	0.0	0.16016784	Merger	458136640.0	100	81	0.06557644	0.06557644	2.0	22	270.28761509645483	378.447860715102
31	673175	0.0	0.9392335	Merger	421196260.0	100	81	0.042042736	0.042042736	2.0	12	832.8114250697024	965.9854996600627
32	691243	0.0	0.19758916	Merger	132752664.0	100	81	0.014509984	0.014509984	1.0	263	117.67808611277388	488.91640623187624
33	691564	0.0	0.3917857	Merger	325723360.0	100	81	0.08580374	0.08580374	1.0	34	355.4953021077283	675.3650137215214
34	727259	0.0	0.17001976	Merger	130467460.0	100	81	0.033137474	0.033137474	1.0	18	581.5959390946624	611.2367279524843
36	372180	0.4965987749999998	0.8993502	first_progenitor	85359096.0	1	81	0.12490964	0.12490964	0.0	102	44.99323420497269	45.57968048781025
37	550031	0.3117987750000002	0.27145487	first_progenitor	206038320.0	1	81	0.038076658	0.038076658	0.0	27	96.90306764303027	120.8487491917812
38	571989	1.4999999908837935e-08	0.12261557	first_progenitor	10468326000.0	1	81	0.46097907	0.46097907	0.0	5	785.0458187200677	967.4343293703595
