	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
2857	393104	147602200.0	0.13777895	0.0	0	7676.651465253212	7921.381630901528	184	0
6478	689890	905638850.0	0.078085996	0.0	0	17992.165473514393	18048.531491189464	696502	0
4437	566445	12135363000.0	1.5776826	0.0	0	7667.502248548501	7803.840719030183	518839	0
1384	195589	4892826000.0	0.27220076	0.0	0	18847.870268387476	19035.839084146606	133912	0
5667	651511	1901534700.0	0.34926364	0.0	0	19603.529137110385	19643.02433734364	248315	0
4960	608078	5691647500.0	0.101850554	0.0	0	22536.998170457195	22566.56194701781	306882	0
2997	411933	23471524000.0	1.3522129	0.0	0	4943.399838631522	4943.886041724813	341875	0
1691	239257	144312760000.0	0.09856706	0.0	0	18409.528462855047	18464.694735476267	387844	0
6709	698626	425597800.0	0.01958068	0.0	0	18321.60186269015	18372.697612709177	412865	0
8351	752100	210861440.0	0.017990462	0.0	0	14663.545774927748	14686.923467483939	412872	0
3173	431564	45577056000.0	0.20399787	0.0	0	18105.40392740359	18159.212728777118	458741	0
4830	599673	11152056000.0	0.44644046	0.0	0	15554.492548638054	15589.531361369125	464059	0
3549	475082	28390021000.0	3.3531368	0.0	0	8331.867807403922	8412.488632058705	490347	0
6837	703234	467426750.0	0.037552286	0.0	0	19244.953916532926	19293.998879362753	493914	0
8846	772516	247578660.0	0.034677487	0.0	0	19237.66526716527	19255.420072829707	500483	0
4100	535527	24859613000.0	1.0137521	0.0	0	13762.21372496254	13976.837833955087	504450	0
6248	679762	336012700.0	0.05979356	0.0	0	10108.505292763353	10122.432526436574	517179	0
4600	580691	10719484000.0	1.1156596	0.0	0	18136.19903055	18192.380391835115	550398	0
1186	166539	10319164000.0	5.035872	0.0	0	18168.867994500313	18340.399458323318	559049	0
5473	640786	3129367600.0	0.1931725	0.0	0	10654.774686878258	10825.800822088884	587199	0
5342	632903	2774502400.0	0.5604569	0.0	0	17718.610566640004	17830.30548109554	602102	0
5044	614062	4696733700.0	0.57271624	0.0	0	7880.849441090198	8126.469178300201	605275	0
2974	410132	1501910700.0	0.21184869	0.0	0	14186.43505924177	14236.182960580676	610699	0
3948	520499	1347831200.0	0.5851503	0.0	0	7090.457695979377	7202.872276646455	611473	0
5474	640844	2090620500.0	0.33614618	0.0	0	19775.265687723502	19804.02372314517	623274	0
3085	419911	1008539400.0	0.066695854	0.0	0	13904.484324654237	14124.463038080958	634816	0
7668	731043	335528800.0	0.039332096	0.0	0	6025.395906217461	6178.6715743743425	639602	0
1393	195598	947937200.0	0.15470009	0.0	0	18933.172173697367	19118.81415941957	642510	0
6238	679323	1075061000.0	0.06316266	0.0	0	21701.500724146543	21704.15443417485	648324	0
8205	747034	177999580.0	0.035175633	0.0	0	12272.31626710626	12306.162830417987	657583	0
1461	207243	1180389900.0	0.009264776	0.0	0	7174.817193562123	7322.078015758812	662707	0
5394	636252	145233950.0	0.03445709	0.0	0	9075.062427835026	9249.054042218935	666257	0
3347	451364	210306020.0	0.011903212	0.0	0	9001.52627538442	9164.003360648887	676089	0
7118	712901	699862600.0	0.070071705	0.0	0	7995.3385968089515	8219.496681384227	679576	0
5001	611076	405172740.0	0.08134994	0.0	0	16040.738833374984	16042.920367154507	680876	0
7355	720891	206438930.0	0.04651402	0.0	0	17655.454978138685	17777.273148904205	700362	0
3608	481347	84271736.0	0.018731559	0.0	0	22347.27744882102	22366.382261449042	703812	0
8459	755954	165227630.0	0.025668338	0.0	0	11189.16840994517	11195.243262966389	724425	0
6872	704596	181036350.0	0.035169672	0.0	0	18627.473297125285	18670.66060773472	730751	0
1873	266282	93210570.0	0.0023726984	0.0	0	16460.846153596147	16485.427003308374	731172	0
8058	742508	238598740.0	0.06730666	0.0	0	15180.929248186072	15205.760847401272	744208	0
