	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
137	686812	0.3070383699999999	0.10402729	Descendant	334776600.0	1000	84	0.028543375	0.028543375	0	3	10.384261751559114	1810.5451196954755
138	618832	0.1847999999999996	1.1301556	Descendant	308213280.0	1000	84	0.11771822	0.11771822	0	43	92.27772351084724	609.7447050383232
139	664565	0.1847999999999996	0.15906549	Descendant	277176770.0	1000	84	0.043278277	0.043278277	0	24	60.85559092189708	403.88010280481035
140	162217	0.0	0.83665293	Merger	9211787000.0	100	84	5.715134	5.715134	1	32	9.003874173344647	31.820329194163318
141	226305	0.0	0.26725587	Merger	248751780.0	100	84	0.3286156	0.3286156	1	93	43.75579898267757	75.46662275800999
142	300741	0.0	1.0534008	Merger	928235500.0	100	84	0.6011993	0.6011993	2	18	24.971300249649534	35.61055804526842
143	327485	0.0	0.3924303	Merger	187810870000.0	100	84	7.6873746	7.6873746	1	0	7284.26067048162	7803.5327765499105
144	336665	0.0	0.3329169	Merger	219582730000.0	100	84	4.4104104	4.4104104	2	1	1008.1015938259909	2211.2775135507877
145	339953	0.0	0.32921326	Merger	128186410000.0	100	84	1.5725479	1.5725479	1	2	49.77766368902235	79.82803004569098
146	382857	0.0	1.0939013	Merger	1681708000.0	100	84	1.4970144	1.4970144	1	26	14.107021062013116	19.753308206106805
147	409446	0.0	1.0548875	Merger	1314155800.0	100	84	0.61879057	0.61879057	1	20	6.191698708711949	10.395607914606877
148	451452	0.0	0.110707015	Merger	78975255000.0	100	84	0.11429172	0.11429172	1	4	1320.0175302074829	1713.5969836111187
149	462156	0.0	0.4073935	Merger	32698247000.0	100	84	5.945683	5.945683	1	2	97.29320891677592	1546.6269334174578
150	474274	0.0	1.6198673	Merger	259817840.0	100	84	0.5086962	0.5086962	1	29	18.229030682500923	20.999877028762022
151	495083	0.0	0.9062945	Merger	31563452000.0	100	84	3.403404	3.403404	1	2	955.7384920341517	1693.9129291836416
152	517239	0.0	0.2336607	Merger	652535040.0	100	84	0.086041346	0.086041346	3	7	377.85545278590484	496.746587226323
153	518839	0.0	0.18288392	Merger	13444441000.0	100	84	0.038944937	0.038944937	1	1	248.2268831539594	3238.0409136194294
154	539296	0.0	0.11933969	Merger	8482919400.0	100	84	0.6614674	0.6614674	1	3	634.3702435691508	747.2129356839588
155	558438	0.0	0.27145487	Merger	3022976300.0	100	84	0.6979974	0.6979974	1	6	598.8187255921737	598.9413538601638
156	583511	0.0	0.22777458	Merger	2190127400.0	100	84	1.2003576	1.2003576	1	23	723.6459594617072	879.9753744407213
157	595831	0.0	0.35986274	Merger	3715003000.0	100	84	0.33021888	0.33021888	1	5	814.8295674937259	1610.751450269656
158	624423	0.0	1.0290998	Merger	1101842200.0	100	84	0.20513481	0.20513481	2	10	1.8273524932324439	4.22844646224024
159	625507	0.0	1.9669852	Merger	777275300.0	100	84	0.17379384	0.17379384	2	50	32.285990469649434	334.51663372165694
160	646355	0.0	0.14953503	Merger	1040966660.0	100	84	0.17018992	0.17018992	1	0	2389.268880663967	2554.0021049951324
161	654384	0.0	0.34338433	Merger	532090850.0	100	84	0.13197495	0.13197495	1	25	281.05560591312525	506.5710597477778
162	656097	0.0	0.32355055	Merger	1190916600.0	100	84	0.0682221	0.0682221	1	4	347.858661837507	812.4736973144743
163	656465	0.0	0.15549211	Merger	649440300.0	100	84	0.10478572	0.10478572	1	7	673.3477739633531	737.2502894330311
164	686448	0.0	0.18274854	Merger	284829800.0	100	84	0.08359012	0.08359012	2	16	267.04361504475673	376.16611819517675
165	696671	0.0	1.8422363	Merger	129546056.0	100	84	0.07750067	0.07750067	2	68	639.4728019892132	857.7802318367362
166	705560	0.0	0.19078459	Merger	202226220.0	100	84	0.018425746	0.018425746	1	9	435.276339537038	1104.628820271918
167	705859	0.0	0.24319813	Merger	344798980.0	100	84	0.10073555	0.10073555	1	6	740.5232321129247	1247.922099442982
168	716084	0.0	0.3125885	Merger	98856090.0	100	84	0.007637362	0.007637362	2	2	440.48184600823373	1479.041359614589
169	739315	0.0	0.39198315	Merger	156557100.0	100	84	0.028922822	0.028922822	1	6	1060.8758904644735	1291.3565820305976
