	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
765	98466	5245624000.0	0.0024136044	0.0	0	6980.5492445205	7131.068907473641	602092	0
2217	307202	182377020000.0	0.00011247304	0.0	0	15721.141747246402	15783.68340300099	230122	0
4920	594590	818657600.0	0.11816741	0.0	0	20210.17531671322	20328.763140027088	294418	0
6589	682964	961259300.0	0.0940681	0.0	0	17553.60888952725	17565.3860023332	298559	0
7225	705163	854331400.0	0.22897762	0.0	0	27338.554069463975	27436.513265583762	313837	0
5668	639880	1781527200.0	0.341678	0.0	0	12021.883776029861	12043.510026936985	315674	0
941	127421	3373448200.0	0.26616928	0.0	0	17194.022440229637	17198.49471806931	326688	0
2138	298541	2759125800.0	0.03916467	0.0	0	14436.964237544233	14473.352437079975	353895	0
8198	735746	176951940.0	0.060033545	0.0	0	20423.857164946425	20473.59180840057	371877	0
4632	573177	1553584300.0	0.29518372	0.0	0	19309.828327421965	19420.173626582724	398816	0
1114	154680	70932790000.0	0.48951808	0.0	0	6158.4289173587895	6265.046071589148	418326	0
3339	441574	67087030000.0	2.0535684	0.0	0	18277.370475786964	18313.018924436175	446189	0
7624	718579	407616740.0	0.029462503	0.0	0	4005.732383585208	4165.262582408708	457647	0
2371	326685	50147422000.0	0.20762734	0.0	0	11663.990865825763	11805.341689099676	468305	0
3684	483433	33731090000.0	1.6677347	0.0	0	17155.793136833134	17261.392217194567	468734	0
3228	428506	25490584000.0	2.847024	0.0	0	14770.99658055434	14840.055917670215	475688	0
4476	559281	9698209000.0	0.4352055	0.0	0	21321.501796204273	21411.377320914085	547003	0
3184	423828	6647131600.0	0.8599702	0.0	0	18985.32682842476	19062.578356560192	563460	0
2563	353891	2766346800.0	0.019104011	0.0	0	16833.839040508534	16840.858087683337	586540	0
1142	154708	2889851100.0	1.1289486	0.0	0	6193.883416614227	6308.000821790456	587053	0
5311	620060	475685540.0	0.05485188	0.0	0	18284.30136050268	18303.239138512774	614701	0
3079	407804	1030722800.0	0.05003387	0.0	0	4209.526122755056	4291.757220865475	618832	0
2933	394582	817169100.0	0.004955743	0.0	0	21579.480008835817	21650.159189459948	618897	0
5384	624193	1965003000.0	0.49064723	0.0	0	22398.956407416725	22466.962516647513	631350	0
6564	681847	832611000.0	0.057413217	0.0	0	9965.587643527035	9980.79402284727	636981	0
3516	462508	563488700.0	0.18715356	0.0	0	5768.396805264405	5894.879066119756	641323	0
6067	659560	800780300.0	0.07698132	0.0	0	6949.933117649491	7158.831371593239	642505	0
7829	724737	411576740.0	0.04915447	0.0	0	7992.700111809527	8055.501405261399	652461	0
5590	635659	910983400.0	0.046449646	0.0	0	14736.137157611149	14901.366448550447	664565	0
5857	649805	1160037400.0	0.09616011	0.0	0	10521.044304346442	10580.349813177581	676362	0
7735	721733	263127470.0	0.06750045	0.0	0	17236.12914049927	17255.233069144553	678401	0
7947	728107	171103840.0	0.023312423	0.0	0	15179.073354667938	15222.107475416824	691693	0
3403	449157	93683420.0	0.00015884556	0.0	0	21025.49397405433	21085.670712624047	696502	0
6969	696550	261987900.0	0.03833265	0.0	0	13348.07270123533	13440.416277193195	711510	0
8367	741481	196191380.0	0.040953916	0.0	0	15494.107280370197	15522.623984293408	713912	0
8471	745083	88743864.0	0.013193447	0.0	0	11057.384071426457	11181.551154650639	717382	0
