	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	2	999	-0.3448435246766665	1.1673442	first_progenitor	123310370.0	187	75
1	5	114	0.0	0.8451276	Merger	4797293000.0	100	75
2	6	194	0.0	0.9816579	Merger	2411280400.0	100	75
3	7	79340	0.0	0.9625841	Merger	4816881700.0	100	75
4	8	93472	0.0	0.36738762	Merger	5707362300.0	100	75
5	9	107558	0.0	1.004155	Merger	1645238500.0	100	75
6	10	121156	0.0	0.3977566	Merger	223762300000.0	100	75
7	11	177058	0.0	0.7631643	Merger	643075650.0	100	75
8	12	234438	0.0	0.12972304	Merger	642680500000.0	100	75
9	13	239151	0.0	0.8200209	Merger	878504500.0	100	75
10	14	282499	0.0	0.44208622	Merger	3880991700.0	100	75
11	15	294146	0.0	1.0451105	Merger	3936115700.0	100	75
12	16	294157	0.0	1.1580184	Merger	1315791000.0	100	75
13	17	312712	0.0	0.17108728	Merger	145880840000.0	100	75
14	18	349985	0.0	1.6547376	Merger	100976930000.0	100	75
15	19	353463	0.0	1.6112744	Merger	34205460000.0	100	75
16	20	357340	0.0	0.26718563	Merger	21119187000.0	100	75
17	21	367936	0.0	1.1299014	Merger	3238258700.0	100	75
18	22	373541	0.0	1.6316777	Merger	977751550.0	100	75
19	23	400208	0.0	0.14222166	Merger	5923686000.0	100	75
20	24	414419	0.0	0.21230496	Merger	69484340000.0	100	75
21	25	416632	0.0	0.1777355	Merger	143037630.0	100	75
22	26	433460	0.0	0.38205996	Merger	49577770000.0	100	75
23	27	435283	0.0	0.29741624	Merger	1292679400.0	100	75
24	28	435855	0.0	0.20582646	Merger	1529072600.0	100	75
25	29	462291	0.0	2.3976703	Merger	8582667000.0	100	75
26	30	468842	0.0	0.15708625	Merger	1855934600.0	100	75
27	31	496062	0.0	0.14753751	Merger	561764000.0	100	75
28	32	503174	0.0	0.1947848	Merger	817393400.0	100	75
29	33	505269	0.0	1.3652743	Merger	1048256450.0	100	75
30	34	550456	0.0	2.5497315	Merger	8619882000.0	100	75
31	35	588918	0.0	1.6549913	Merger	435413730.0	100	75
32	36	591020	0.0	1.2358502	Merger	864764740.0	100	75
33	37	595163	0.0	0.1259114	Merger	2020176000.0	100	75
34	38	604854	0.0	0.9486479	Merger	395998340.0	100	75
35	39	622055	0.0	0.18554425	Merger	1362675100.0	100	75
36	40	622559	0.0	0.16523467	Merger	703089340.0	100	75
37	41	643326	0.0	2.0771916	Merger	157962780.0	100	75
38	42	645339	0.0	0.17668416	Merger	351746800.0	100	75
39	43	650825	0.0	0.38894108	Merger	92354344.0	100	75
40	44	653584	0.0	1.8576666	Merger	418519740.0	100	75
41	45	658078	0.0	0.25178078	Merger	210892640.0	100	75
42	46	673534	0.0	0.35279325	Merger	150762140.0	100	75
43	47	685789	0.0	2.3628805	Merger	164155580.0	100	75
44	48	693929	0.0	0.16566278	Merger	89609150.0	100	75
45	49	703556	0.0	0.16429202	Merger	202972200.0	100	75
46	50	705425	0.0	0.2344998	Merger	99146010.0	100	75
47	51	756618	0.0	0.12073652	Merger	103082650.0	100	75
48	52	23	-0.1714804346766665	0.25008562	first_progenitor	44667937000.0	1	75
49	53	75	-0.1714804346766665	0.25008562	next_progenitor	5000637400.0	10	75
50	68	356648	-0.1714804346766665	0.10090294	first_progenitor	353041250.0	1	75
51	93	672397	-0.1714804346766665	0.38174376	first_progenitor	582757060.0	1	75
52	98	154	-0.3448435246766665	0.13352025	first_progenitor	215717010.0	1	75
