	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	101	0.4713563299999999	1.1673442	Descendant	5354489000.0	1000	80
1	1	151	0.4713563299999999	0.13352025	Descendant	501439070.0	1000	80
2	21	487934	0.4713563299999999	0.33336172	Descendant	13515488000.0	1000	80
3	59	465818	0.35474446	1.1520361	Descendant	6483948500.0	1000	80
4	82	706033	0.35474446	0.2970285	Descendant	1379975600.0	1000	80
5	85	47	0.1190600499999998	0.99255866	Descendant	6767545000.0	1000	80
6	110	0	0.0	0.13689105	Merger	3796885000000.0	100	80
7	111	165372	0.0	0.13197877	Merger	619977900000.0	100	80
8	112	172906	0.0	0.39823073	Merger	318382000000.0	100	80
9	113	195454	0.0	1.2002909	Merger	328085900.0	100	80
10	114	202889	0.0	0.735814	Merger	621088700000.0	100	80
11	115	211624	0.0	0.891523	Merger	1717067900.0	100	80
12	116	263051	0.0	0.2899648	Merger	1622467700.0	100	80
13	117	291105	0.0	0.169777	Merger	245108830000.0	100	80
14	118	296401	0.0	0.80019164	Merger	611091900.0	100	80
15	119	314711	0.0	0.22753397	Merger	124314530000.0	100	80
16	120	362281	0.0	0.58045363	Merger	90426740.0	100	80
17	121	379728	0.0	0.1166825	Merger	81085465000.0	100	80
18	122	388597	0.0	0.73702306	Merger	6373604400.0	100	80
19	123	397424	0.0	0.15939845	Merger	83091510000.0	100	80
20	124	405745	0.0	0.19706921	Merger	30947807000.0	100	80
21	125	408029	0.0	0.51059455	Merger	97886320.0	100	80
22	126	428456	0.0	0.18320997	Merger	50322768000.0	100	80
23	127	430232	0.0	0.34140775	Merger	65503416000.0	100	80
24	128	432516	0.0	0.36810964	Merger	714030700.0	100	80
25	129	441717	0.0	0.37670797	Merger	1612636000.0	100	80
26	130	457812	0.0	0.23053747	Merger	51754164000.0	100	80
27	131	493396	0.0	0.14740418	Merger	383126300.0	100	80
28	132	496121	0.0	0.11779583	Merger	19881204000.0	100	80
29	133	509225	0.0	0.15881364	Merger	1074132500.0	100	80
30	134	548775	0.0	0.30762827	Merger	9128179000.0	100	80
31	135	551056	0.0	0.20310777	Merger	7803073000.0	100	80
32	136	560327	0.0	0.20138341	Merger	6221029400.0	100	80
33	137	584535	0.0	0.19669807	Merger	338896770.0	100	80
34	138	601091	0.0	0.14340179	Merger	681818430.0	100	80
35	139	604338	0.0	0.10210532	Merger	868432960.0	100	80
36	140	606451	0.0	0.12911393	Merger	2068827100.0	100	80
37	141	609832	0.0	0.14330706	Merger	1681618000.0	100	80
38	142	611069	0.0	0.11062886	Merger	1162445700.0	100	80
39	143	611430	0.0	0.98509485	Merger	1760707500.0	100	80
40	144	612214	0.0	0.32771143	Merger	500376900.0	100	80
41	145	613585	0.0	0.18314144	Merger	1126302200.0	100	80
42	146	615333	0.0	0.9992713	Merger	499311400.0	100	80
43	147	619759	0.0	0.33872274	Merger	889504300.0	100	80
44	148	621460	0.0	0.115846545	Merger	789205950.0	100	80
45	149	628177	0.0	0.16845639	Merger	961097860.0	100	80
46	150	636186	0.0	0.5805435	Merger	362410780.0	100	80
47	151	641501	0.0	0.16621345	Merger	355298050.0	100	80
48	152	643032	0.0	0.36090633	Merger	192901140.0	100	80
49	153	646110	0.0	1.182488	Merger	270310660.0	100	80
50	154	653286	0.0	0.24644235	Merger	698860000.0	100	80
51	155	653466	0.0	0.19716641	Merger	411837900.0	100	80
52	156	663769	0.0	0.10414891	Merger	294921180.0	100	80
53	157	664714	0.0	0.10126743	Merger	292101540.0	100	80
54	158	667321	0.0	0.37009093	Merger	239444420.0	100	80
55	159	668055	0.0	0.22996289	Merger	132866360.0	100	80
56	160	678211	0.0	0.4804671	Merger	255367300.0	100	80
57	161	679480	0.0	0.38602462	Merger	446971330.0	100	80
58	162	693632	0.0	0.11102598	Merger	495368200.0	100	80
59	163	694854	0.0	0.21143825	Merger	297556480.0	100	80
60	164	698213	0.0	0.53861266	Merger	95508050.0	100	80
61	165	701646	0.0	0.4570653	Merger	236282750.0	100	80
62	166	703911	0.0	0.8829889	Merger	144625230.0	100	80
63	167	705946	0.0	0.9263319	Merger	89508930.0	100	80
64	168	713450	0.0	0.34524244	Merger	99412080.0	100	80
