	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	4	114	0.4614553946766664	0.8451276	Descendant	930095600.0	1000	78
1	51	18	0.2899749599999999	0.25008562	Descendant	38109045000.0	1000	78
2	75	101	0.1166118699999998	1.1673442	Descendant	726747900.0	1000	78
3	76	151	0.1166118699999998	0.13352025	Descendant	1912200800.0	1000	78
4	117	55689	0.0	0.2511086	Merger	1825249800.0	100	78
5	118	184085	0.0	1.0571406	Merger	212468800.0	100	78
6	119	200141	0.0	0.39006254	Merger	2599638000.0	100	78
7	120	212754	0.0	0.15906681	Merger	454974620.0	100	78
8	121	292735	0.0	0.23337397	Merger	2140121100.0	100	78
9	122	305195	0.0	0.41638666	Merger	3879625700.0	100	78
10	123	335534	0.0	1.1735214	Merger	3284232200.0	100	78
11	124	337302	0.0	0.5921517	Merger	189980020000.0	100	78
12	125	355590	0.0	0.830165	Merger	528424320.0	100	78
13	126	399180	0.0	0.6035885	Merger	60274364000.0	100	78
14	127	405922	0.0	0.19144441	Merger	86456490.0	100	78
15	128	415944	0.0	0.5988312	Merger	106032740.0	100	78
16	129	430963	0.0	1.2254177	Merger	684478600.0	100	78
17	130	435354	0.0	0.1800328	Merger	36360413000.0	100	78
18	131	451641	0.0	0.10470959	Merger	15560127000.0	100	78
19	132	453510	0.0	0.46237645	Merger	618147840.0	100	78
20	133	465818	0.0	1.1520361	Merger	5563060700.0	100	78
21	134	489239	0.0	0.15379938	Merger	168827040.0	100	78
22	135	540926	0.0	0.2237875	Merger	271622140.0	100	78
23	136	573830	0.0	0.34589976	Merger	4657033000.0	100	78
24	137	574754	0.0	2.633328	Merger	1291299100.0	100	78
25	138	599055	0.0	0.13154498	Merger	796333100.0	100	78
26	139	602050	0.0	0.1581071	Merger	1925864000.0	100	78
27	140	605763	0.0	0.27021825	Merger	579906370.0	100	78
28	141	610600	0.0	0.36805183	Merger	679494900.0	100	78
29	142	612605	0.0	1.2609167	Merger	611773100.0	100	78
30	143	615254	0.0	0.1113773	Merger	497263230.0	100	78
31	144	616499	0.0	1.4254808	Merger	177381200.0	100	78
32	145	617483	0.0	1.3999697	Merger	1110767500.0	100	78
33	146	625135	0.0	0.29407984	Merger	240859120.0	100	78
34	147	627096	0.0	1.2153699	Merger	877141760.0	100	78
35	148	628671	0.0	0.1281205	Merger	520495360.0	100	78
36	149	629073	0.0	0.9547192	Merger	686023740.0	100	78
37	150	637041	0.0	0.1703505	Merger	281354460.0	100	78
38	151	666262	0.0	0.21070959	Merger	272933000.0	100	78
39	152	670951	0.0	0.29978955	Merger	382942430.0	100	78
40	153	671952	0.0	0.13400817	Merger	214353680.0	100	78
41	154	694587	0.0	0.14774695	Merger	123527190.0	100	78
42	155	699329	0.0	0.23797478	Merger	131678950.0	100	78
43	156	706033	0.0	0.2970285	Merger	186965540.0	100	78
44	157	707959	0.0	0.46055725	Merger	103003510.0	100	78
45	158	710201	0.0	1.572075	Merger	86757790.0	100	78
46	159	56	-0.2356844100000001	0.99255866	first_progenitor	13038171000.0	1	78
47	160	50	-0.2356844100000001	0.99255866	next_progenitor	15342653000.0	10	78
48	199	648132	-0.2356844100000001	0.5292113	first_progenitor	508305700.0	1	78
49	206	0	-0.35474446	0.13689105	first_progenitor	3454162200000.0	1	78
50	207	3	-0.35474446	0.13689105	next_progenitor	162607170000.0	10	78
