	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	101	0.35229628	1.1673442	Descendant	433411740.0	1000	79
1	1	151	0.35229628	0.13352025	Descendant	178186050.0	1000	79
2	2	436	0.35229628	0.79726255	Descendant	381507330.0	1000	79
3	28	615386	0.35229628	0.11087279	Descendant	1181644900.0	1000	79
4	38	671220	0.35229628	0.16093028	Descendant	1537585400.0	1000	79
5	41	715888	0.35229628	0.33278707	Descendant	156630690.0	1000	79
6	85	47	0.0	0.99255866	Merger	15292732000.0	100	79
7	86	84345	0.0	0.8993338	Merger	981341440.0	100	79
8	87	164479	0.0	0.16686934	Merger	4740408300.0	100	79
9	88	193880	0.0	0.8946063	Merger	1764612100.0	100	79
10	89	217152	0.0	0.87556607	Merger	14729119000.0	100	79
11	90	286454	0.0	0.9986679	Merger	2559751700.0	100	79
12	91	292191	0.0	0.12564524	Merger	150723020000.0	100	79
13	92	296794	0.0	1.1251184	Merger	2546952000.0	100	79
14	93	299582	0.0	0.14828132	Merger	158459820.0	100	79
15	94	368863	0.0	0.1615963	Merger	109006640000.0	100	79
16	95	389516	0.0	0.8549734	Merger	1030858900.0	100	79
17	96	456453	0.0	0.116460174	Merger	9525563000.0	100	79
18	97	475823	0.0	0.79682136	Merger	177605120.0	100	79
19	98	501422	0.0	1.2094203	Merger	20163120000.0	100	79
20	99	521184	0.0	1.9157268	Merger	11559354000.0	100	79
21	100	587171	0.0	0.15384339	Merger	1430699400.0	100	79
22	101	605977	0.0	0.15936378	Merger	1144852200.0	100	79
23	102	617814	0.0	0.30215245	Merger	664025300.0	100	79
24	103	631750	0.0	0.19467455	Merger	2124050800.0	100	79
25	104	634723	0.0	0.13417228	Merger	172234700.0	100	79
26	105	650239	0.0	0.6028782	Merger	398332670.0	100	79
27	106	654993	0.0	0.5292113	Merger	601365800.0	100	79
28	107	691172	0.0	0.18798073	Merger	490312500.0	100	79
29	108	713859	0.0	0.1443703	Merger	159851440.0	100	79
30	109	725863	0.0	1.4584106	Merger	108645750.0	100	79
31	110	0	-0.1190600499999998	0.13689105	first_progenitor	3844644500000.0	1	79
32	111	3	-0.1190600499999998	0.13689105	next_progenitor	95682800000.0	10	79
33	182	634434	-0.1190600499999998	0.9992713	first_progenitor	1215145300.0	1	79
34	220	693356	-0.1190600499999998	0.4570653	first_progenitor	346402560.0	1	79
