	level_0	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
175	35	148	628671	0.0	0.1281205	Merger	520495360.0	100	78
176	36	149	629073	0.0	0.9547192	Merger	686023740.0	100	78
177	37	150	637041	0.0	0.1703505	Merger	281354460.0	100	78
178	38	151	666262	0.0	0.21070959	Merger	272933000.0	100	78
179	39	152	670951	0.0	0.29978955	Merger	382942430.0	100	78
180	40	153	671952	0.0	0.13400817	Merger	214353680.0	100	78
181	41	154	694587	0.0	0.14774695	Merger	123527190.0	100	78
182	42	155	699329	0.0	0.23797478	Merger	131678950.0	100	78
183	43	156	706033	0.0	0.2970285	Merger	186965540.0	100	78
184	44	157	707959	0.0	0.46055725	Merger	103003510.0	100	78
185	45	158	710201	0.0	1.572075	Merger	86757790.0	100	78
186	46	159	56	-0.2356844100000001	0.99255866	first_progenitor	13038171000.0	1	78
187	47	160	50	-0.2356844100000001	0.99255866	next_progenitor	15342653000.0	10	78
188	48	199	648132	-0.2356844100000001	0.5292113	first_progenitor	508305700.0	1	78
189	49	206	0	-0.35474446	0.13689105	first_progenitor	3454162200000.0	1	78
190	50	207	3	-0.35474446	0.13689105	next_progenitor	162607170000.0	10	78
191	0	0	101	0.35229628	1.1673442	Descendant	433411740.0	1000	79
192	1	1	151	0.35229628	0.13352025	Descendant	178186050.0	1000	79
193	2	2	436	0.35229628	0.79726255	Descendant	381507330.0	1000	79
194	3	28	615386	0.35229628	0.11087279	Descendant	1181644900.0	1000	79
195	4	38	671220	0.35229628	0.16093028	Descendant	1537585400.0	1000	79
196	5	41	715888	0.35229628	0.33278707	Descendant	156630690.0	1000	79
197	6	85	47	0.0	0.99255866	Merger	15292732000.0	100	79
198	7	86	84345	0.0	0.8993338	Merger	981341440.0	100	79
199	8	87	164479	0.0	0.16686934	Merger	4740408300.0	100	79
200	9	88	193880	0.0	0.8946063	Merger	1764612100.0	100	79
201	10	89	217152	0.0	0.87556607	Merger	14729119000.0	100	79
202	11	90	286454	0.0	0.9986679	Merger	2559751700.0	100	79
203	12	91	292191	0.0	0.12564524	Merger	150723020000.0	100	79
204	13	92	296794	0.0	1.1251184	Merger	2546952000.0	100	79
205	14	93	299582	0.0	0.14828132	Merger	158459820.0	100	79
206	15	94	368863	0.0	0.1615963	Merger	109006640000.0	100	79
207	16	95	389516	0.0	0.8549734	Merger	1030858900.0	100	79
208	17	96	456453	0.0	0.116460174	Merger	9525563000.0	100	79
209	18	97	475823	0.0	0.79682136	Merger	177605120.0	100	79
210	19	98	501422	0.0	1.2094203	Merger	20163120000.0	100	79
211	20	99	521184	0.0	1.9157268	Merger	11559354000.0	100	79
212	21	100	587171	0.0	0.15384339	Merger	1430699400.0	100	79
213	22	101	605977	0.0	0.15936378	Merger	1144852200.0	100	79
214	23	102	617814	0.0	0.30215245	Merger	664025300.0	100	79
215	24	103	631750	0.0	0.19467455	Merger	2124050800.0	100	79
216	25	104	634723	0.0	0.13417228	Merger	172234700.0	100	79
217	26	105	650239	0.0	0.6028782	Merger	398332670.0	100	79
218	27	106	654993	0.0	0.5292113	Merger	601365800.0	100	79
219	28	107	691172	0.0	0.18798073	Merger	490312500.0	100	79
220	29	108	713859	0.0	0.1443703	Merger	159851440.0	100	79
221	30	109	725863	0.0	1.4584106	Merger	108645750.0	100	79
222	31	110	0	-0.1190600499999998	0.13689105	first_progenitor	3844644500000.0	1	79
223	32	111	3	-0.1190600499999998	0.13689105	next_progenitor	95682800000.0	10	79
224	33	182	634434	-0.1190600499999998	0.9992713	first_progenitor	1215145300.0	1	79
225	34	220	693356	-0.1190600499999998	0.4570653	first_progenitor	346402560.0	1	79
226	0	0	101	0.4713563299999999	1.1673442	Descendant	5354489000.0	1000	80
227	1	1	151	0.4713563299999999	0.13352025	Descendant	501439070.0	1000	80
228	2	21	487934	0.4713563299999999	0.33336172	Descendant	13515488000.0	1000	80
229	3	59	465818	0.35474446	1.1520361	Descendant	6483948500.0	1000	80
230	4	82	706033	0.35474446	0.2970285	Descendant	1379975600.0	1000	80
231	5	85	47	0.1190600499999998	0.99255866	Descendant	6767545000.0	1000	80
232	6	110	0	0.0	0.13689105	Merger	3796885000000.0	100	80
233	7	111	165372	0.0	0.13197877	Merger	619977900000.0	100	80
234	8	112	172906	0.0	0.39823073	Merger	318382000000.0	100	80
235	9	113	195454	0.0	1.2002909	Merger	328085900.0	100	80
236	10	114	202889	0.0	0.735814	Merger	621088700000.0	100	80
237	11	115	211624	0.0	0.891523	Merger	1717067900.0	100	80
238	12	116	263051	0.0	0.2899648	Merger	1622467700.0	100	80
239	13	117	291105	0.0	0.169777	Merger	245108830000.0	100	80
240	14	118	296401	0.0	0.80019164	Merger	611091900.0	100	80
241	15	119	314711	0.0	0.22753397	Merger	124314530000.0	100	80
242	16	120	362281	0.0	0.58045363	Merger	90426740.0	100	80
243	17	121	379728	0.0	0.1166825	Merger	81085465000.0	100	80
244	18	122	388597	0.0	0.73702306	Merger	6373604400.0	100	80
245	19	123	397424	0.0	0.15939845	Merger	83091510000.0	100	80
246	20	124	405745	0.0	0.19706921	Merger	30947807000.0	100	80
247	21	125	408029	0.0	0.51059455	Merger	97886320.0	100	80
248	22	126	428456	0.0	0.18320997	Merger	50322768000.0	100	80
249	23	127	430232	0.0	0.34140775	Merger	65503416000.0	100	80
250	24	128	432516	0.0	0.36810964	Merger	714030700.0	100	80
251	25	129	441717	0.0	0.37670797	Merger	1612636000.0	100	80
252	26	130	457812	0.0	0.23053747	Merger	51754164000.0	100	80
253	27	131	493396	0.0	0.14740418	Merger	383126300.0	100	80
254	28	132	496121	0.0	0.11779583	Merger	19881204000.0	100	80
255	29	133	509225	0.0	0.15881364	Merger	1074132500.0	100	80
256	30	134	548775	0.0	0.30762827	Merger	9128179000.0	100	80
257	31	135	551056	0.0	0.20310777	Merger	7803073000.0	100	80
258	32	136	560327	0.0	0.20138341	Merger	6221029400.0	100	80
259	33	137	584535	0.0	0.19669807	Merger	338896770.0	100	80
260	34	138	601091	0.0	0.14340179	Merger	681818430.0	100	80
261	35	139	604338	0.0	0.10210532	Merger	868432960.0	100	80
262	36	140	606451	0.0	0.12911393	Merger	2068827100.0	100	80
263	37	141	609832	0.0	0.14330706	Merger	1681618000.0	100	80
264	38	142	611069	0.0	0.11062886	Merger	1162445700.0	100	80
265	39	143	611430	0.0	0.98509485	Merger	1760707500.0	100	80
266	40	144	612214	0.0	0.32771143	Merger	500376900.0	100	80
267	41	145	613585	0.0	0.18314144	Merger	1126302200.0	100	80
268	42	146	615333	0.0	0.9992713	Merger	499311400.0	100	80
269	43	147	619759	0.0	0.33872274	Merger	889504300.0	100	80
270	44	148	621460	0.0	0.115846545	Merger	789205950.0	100	80
271	45	149	628177	0.0	0.16845639	Merger	961097860.0	100	80
272	46	150	636186	0.0	0.5805435	Merger	362410780.0	100	80
273	47	151	641501	0.0	0.16621345	Merger	355298050.0	100	80
274	48	152	643032	0.0	0.36090633	Merger	192901140.0	100	80
275	49	153	646110	0.0	1.182488	Merger	270310660.0	100	80
276	50	154	653286	0.0	0.24644235	Merger	698860000.0	100	80
277	51	155	653466	0.0	0.19716641	Merger	411837900.0	100	80
278	52	156	663769	0.0	0.10414891	Merger	294921180.0	100	80
279	53	157	664714	0.0	0.10126743	Merger	292101540.0	100	80
280	54	158	667321	0.0	0.37009093	Merger	239444420.0	100	80
281	55	159	668055	0.0	0.22996289	Merger	132866360.0	100	80
282	56	160	678211	0.0	0.4804671	Merger	255367300.0	100	80
283	57	161	679480	0.0	0.38602462	Merger	446971330.0	100	80
284	58	162	693632	0.0	0.11102598	Merger	495368200.0	100	80
285	59	163	694854	0.0	0.21143825	Merger	297556480.0	100	80
286	60	164	698213	0.0	0.53861266	Merger	95508050.0	100	80
287	61	165	701646	0.0	0.4570653	Merger	236282750.0	100	80
288	62	166	703911	0.0	0.8829889	Merger	144625230.0	100	80
289	63	167	705946	0.0	0.9263319	Merger	89508930.0	100	80
290	64	168	713450	0.0	0.34524244	Merger	99412080.0	100	80
