	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
58	788573	0.20358567	0.2574376	Descendant	233785820.0	1000	98	0.047330298	0.047330298	0	5	754.6559952293204	781.0596367660974
59	65315	0.0	0.20958613	Merger	2921740500.0	100	98	0.3485402	0.3485402	1	144	166.70570740225008	196.7906438731421
60	118215	0.0	0.3338802	Merger	490902340.0	100	98	0.050644852	0.050644852	1	227	276.4030341038532	324.9013112864034
61	300379	0.0	1.770318	Merger	24269290000.0	100	98	5.1966324	5.1966324	1	11	6.081315371648411	17.44623287864651
63	418619	0.0	0.26664326	Merger	64293368000.0	100	98	0.00026580525	0.00026580525	1	2	1471.1545713618402	1586.190460063403
64	426095	0.0	1.2027972	Merger	657006340.0	100	98	1.795812	1.795812	1	23	29.556307318269056	37.160899545437296
65	429793	0.0	1.2417935	Merger	3175510800.0	100	98	6.7679257	6.7679257	1	17	27.779603271329304	36.77061591971781
66	451931	0.0	1.0348268	Merger	598254340.0	100	98	0.26682734	0.26682734	1	25	26.247660196906626	133.48368020014206
67	483898	0.0	0.41240564	Merger	81050300000.0	100	98	2.1419642	2.1419642	1	1	1951.403024954184	2455.475479796079
68	494223	0.0	1.080502	Merger	1217837800.0	100	98	0.45073465	0.45073465	1	27	12.827221415800611	14.79723215000487
69	568062	0.0	1.020479	Merger	505170660.0	100	98	0.19336435	0.19336435	1	45	15.862107338076495	17.32955095633533
70	568064	0.0	0.9316068	Merger	127626856.0	100	98	0.23699676	0.23699676	1	60	12.21090357322294	17.76162298417358
71	588826	0.0	0.6890341	Merger	17934240000.0	100	98	1.6906737	1.6906737	1	3	1080.2899757186558	1208.7209017698312
72	593038	0.0	0.30199835	Merger	14599887000.0	100	98	0.21238033	0.21238033	1	2	1178.8880584233063	1186.7358047176024
73	644769	0.0	0.34441742	Merger	4769095700.0	100	98	0.27251828	0.27251828	1	1	1200.0147660956707	2994.2873292836966
74	676161	0.0	1.1540129	Merger	2006505100.0	100	98	0.16449142	0.16449142	1	2	1031.4574993484448	1078.5236860107964
75	681147	0.0	0.26196092	Merger	1816343700.0	100	98	0.1375534	0.1375534	1	2	1583.6416127285281	1933.2376916826715
76	690821	0.0	0.2015039	Merger	202820580.0	100	98	0.009457939	0.009457939	1	9	90.18656965745853	421.14419121879865
77	718894	0.0	0.17042823	Merger	1876155300.0	100	98	0.24588265	0.24588265	1	14	392.6377196405383	464.4536327044609
78	753018	0.0	0.22961703	Merger	320970200.0	100	98	0.06589665	0.06589665	1	4	720.5428264390387	1470.6455054712467
79	758323	0.0	0.35001233	Merger	222109150.0	100	98	0.020709326	0.020709326	1	3	724.7086682035772	1590.3229763058096
80	775090	0.0	0.53245777	Merger	87827250.0	100	98	0.03077116	0.03077116	1	5	337.98819057851927	1143.447863345101
81	776368	0.0	0.1009836	Merger	109189390.0	100	98	0.03064568	0.03064568	1	13	601.2995017782404	612.3810588746941
82	797185	0.0	0.33621708	Merger	188029700.0	100	98	0.020612761	0.020612761	1	6	1221.22726173854	1403.2272062351587
