	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
4166	570892	25213571000.0	1.2067887	0.0	0	5995.711121364473	6364.952630324852	405904	0
8660	803906	184582050.0	0.0514606	0.0	0	16469.966753549117	17061.905608749523	745340	0
1358	207090	801766900000.0	18.797297	0.0	0	6546.169797294342	7171.766505118488	218408	0
5855	702309	4473740000.0	0.20070623	0.0	0	19259.083189216297	19901.71629471476	309998	0
3946	546783	9666038000.0	1.7096093	0.0	0	17962.082982487394	18339.03954560594	325942	0
3216	464729	754174900.0	0.15789303	0.0	0	4125.746475520923	4410.02850016994	352030	0
1852	279765	368167100.0	0.01237367	0.0	0	11237.887629448647	11635.949260959182	352059	0
6736	741193	1006414300.0	0.25811067	0.0	0	13028.990303785502	13339.86408862753	418115	0
4964	645924	2090991900.0	0.24944513	0.0	0	12974.206415066163	13545.001710224315	422859	0
962	144850	206035390000.0	6.7514286	0.0	0	16996.93760806509	17265.360750281277	427923	0
6155	717062	1090839600.0	0.22408988	0.0	0	7287.329230021764	7814.072940848808	428916	0
4942	644210	6457731000.0	0.7941243	0.0	0	18723.136227937644	18787.90828442303	464728	0
3470	492399	1486521500.0	0.77902865	0.0	0	16956.188408345013	17175.48380739534	492397	0
3386	481895	927694660.0	0.03107648	0.0	0	17721.342809836868	18260.44961487182	497777	0
8480	797846	148107540.0	0.027079055	0.0	0	19822.528569585822	20239.55892392278	546566	0
4132	567475	16315783000.0	4.1144943	0.0	0	7065.935055768336	7186.761272813433	598503	0
5125	657881	1870970600.0	0.06885637	0.0	0	7748.1815748163535	7984.694570080658	709571	0
6712	740502	922230300.0	0.20886672	0.0	0	7886.77700994843	8436.056931610967	713184	0
8095	785301	372090460.0	0.033097655	0.0	0	24494.03635591749	24961.17522344292	743316	0
7987	782024	122833816.0	0.023997035	0.0	0	13554.100242826404	14155.118561067078	761435	0
7139	755614	349569470.0	0.049321383	0.0	0	17307.04872814149	17365.10294292729	762261	0
2629	392638	86950520.0	0.0160126	0.0	0	17835.035214525076	17917.40475743704	788573	0
8310	792125	116238616.0	0.01834985	0.0	0	10722.006134993022	11213.13824747953	805876	0
3837	533991	26072132000.0	0.04858282	0.0	0	23225.01650121305	23636.810472903366	587895	0
