	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
6562	737535	214651260.0	0.059142746	0.0	0	16480.860172852437	16553.21568553851	788573	0
3469	494213	3105994800.0	0.96035343	0.0	0	17172.068986712035	17212.736681026567	65315	0
2822	421737	461050340.0	0.14189896	0.0	0	6840.182106910513	7034.721482352253	118215	0
4027	559597	26663879000.0	2.9295819	0.0	0	18569.07209280781	18616.845975463275	300379	0
1534	233337	63450685000.0	6.1211166	0.0	0	16324.035779538193	16667.465524270116	418619	0
2934	431039	722817860.0	0.21948498	0.0	0	14046.661488627462	14147.2196535835	426095	0
2129	323644	2987715300.0	0.2464038	0.0	0	18900.72601416115	18950.130887858813	429793	0
7156	759277	657152300.0	0.13433984	0.0	0	12191.980568579058	12200.71896110743	451931	0
2728	410935	76013540000.0	0.23743233	0.0	0	22152.627435864215	22176.791843072304	483898	0
6548	737027	1211463600.0	0.045338433	0.0	0	21445.906802629444	21632.162272915513	494223	0
6499	734974	475049800.0	0.059974212	0.0	0	9785.98102439879	9838.5851775087	568062	0
6370	729623	116049260.0	0.025936216	0.0	0	16918.25753447785	17006.872349358655	568064	0
2512	377209	18394096000.0	0.83263427	0.0	0	13334.308959531532	13665.000568112138	588826	0
4121	569218	15410200000.0	1.0206913	0.0	1	1699.5786431487725	2455.492570943143	593038	0
5133	661113	5063373300.0	0.43913758	0.0	0	14760.836126749702	14928.299245955697	644769	0
5191	665961	2211240400.0	0.116033316	0.0	0	18693.252342068063	18829.68953174086	676161	0
5197	666202	1810109600.0	0.3702622	0.0	0	18697.868794570608	18885.253128372526	681147	0
8417	798940	194082540.0	0.013220728	0.0	0	18474.705576049375	18549.365825376677	690821	0
3987	554416	1990208300.0	0.3959062	0.0	0	9770.230252086323	10153.365314511642	718894	0
5857	705305	325898140.0	0.053740136	0.0	0	17435.540861133126	17478.40602390484	753018	0
2842	424657	236247340.0	0.06873184	0.0	0	16888.166594898285	16893.479189234455	758323	0
9091	827982	93283290.0	0.0060896105	0.0	1	1998.1476656366126	2839.1810092872734	775090	0
9098	828245	119576090.0	0.013751322	0.0	0	18364.97900927721	18435.304300945812	776368	0
8846	814281	191567280.0	0.038479056	0.0	0	18101.192137317666	18297.064451976647	797185	0
