Subfind_ID	t-t_merg	q	Type	mass
65315	0.1364882199999968	0.20958613	Descendant	8518251.0
118215	0.1364882199999968	0.3338802	Descendant	174388.72
300379	0.1364882199999968	1.770318	Descendant	0.0
414268	0.1364882199999968	0.30134642	Descendant	0.0
418619	0.1364882199999968	0.26664326	Descendant	0.0
426095	0.1364882199999968	1.2027972	Descendant	0.0
429793	0.1364882199999968	1.2417935	Descendant	0.0
451931	0.1364882199999968	1.0348268	Descendant	0.0
483898	0.1364882199999968	0.41240564	Descendant	0.0
494223	0.1364882199999968	1.080502	Descendant	0.0
568062	0.1364882199999968	1.020479	Descendant	0.0
568064	0.1364882199999968	0.9316068	Descendant	0.0
588826	0.1364882199999968	0.6890341	Descendant	0.0
593038	0.1364882199999968	0.30199835	Descendant	0.0
644769	0.1364882199999968	0.34441742	Descendant	0.0
676161	0.1364882199999968	1.1540129	Descendant	0.0
681147	0.1364882199999968	0.26196092	Descendant	0.0
690821	0.1364882199999968	0.2015039	Descendant	0.0
718894	0.1364882199999968	0.17042823	Descendant	0.0
753018	0.1364882199999968	0.22961703	Descendant	0.0
758323	0.1364882199999968	0.35001233	Descendant	0.0
775090	0.1364882199999968	0.53245777	Descendant	0.0
776368	0.1364882199999968	0.1009836	Descendant	0.0
797185	0.1364882199999968	0.33621708	Descendant	0.0
