	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	1	127	0.3385317056667766	0.89068085	Descendant	3823740700.0	1000	98
1	26	154	0.20358567	0.9640164	Descendant	336477800.0	1000	98
2	45	788573	0.20358567	0.2574376	Descendant	233785820.0	1000	98
3	48	65315	0.0	0.20958613	Merger	2921740500.0	100	98
4	49	118215	0.0	0.3338802	Merger	490902340.0	100	98
5	50	300379	0.0	1.770318	Merger	24269290000.0	100	98
6	51	414268	0.0	0.30134642	Merger	167615370000.0	100	98
7	52	418619	0.0	0.26664326	Merger	64293368000.0	100	98
8	53	426095	0.0	1.2027972	Merger	657006340.0	100	98
9	54	429793	0.0	1.2417935	Merger	3175510800.0	100	98
10	55	451931	0.0	1.0348268	Merger	598254340.0	100	98
11	56	483898	0.0	0.41240564	Merger	81050300000.0	100	98
12	57	494223	0.0	1.080502	Merger	1217837800.0	100	98
13	58	568062	0.0	1.020479	Merger	505170660.0	100	98
14	59	568064	0.0	0.9316068	Merger	127626856.0	100	98
15	60	588826	0.0	0.6890341	Merger	17934240000.0	100	98
16	61	593038	0.0	0.30199835	Merger	14599887000.0	100	98
17	62	644769	0.0	0.34441742	Merger	4769095700.0	100	98
18	63	676161	0.0	1.1540129	Merger	2006505100.0	100	98
19	64	681147	0.0	0.26196092	Merger	1816343700.0	100	98
20	65	690821	0.0	0.2015039	Merger	202820580.0	100	98
21	66	718894	0.0	0.17042823	Merger	1876155300.0	100	98
22	67	753018	0.0	0.22961703	Merger	320970200.0	100	98
23	68	758323	0.0	0.35001233	Merger	222109150.0	100	98
24	69	775090	0.0	0.53245777	Merger	87827250.0	100	98
25	70	776368	0.0	0.1009836	Merger	109189390.0	100	98
26	71	797185	0.0	0.33621708	Merger	188029700.0	100	98
27	72	348689	-0.1364882199999968	0.2554359	first_progenitor	101407260.0	1	98
