	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
1	164440	0.0	1.0126334	Merger	1524963600.0	100	96	1.502646	1.502646	1	49	24.15238884420936	27.496477980514623
2	238744	0.0	1.005407	Merger	1239888000.0	100	96	0.402504	0.402504	1	53	24.733851366507153	36.66284521965815
3	249905	0.0	0.14031291	Merger	685769900000.0	100	96	23.732885	23.732885	1	2	67.52556034751787	1542.7963987091302
4	290046	0.0	0.10075359	Merger	600092200000.0	100	96	24.487013	24.487013	3	1	199.19679232154004	2259.498955714932
5	327913	0.0	0.1392698	Merger	18764515000.0	100	96	1.828053	1.828053	1	9	196.57718430770413	234.11131406234023
6	366477	0.0	1.0081167	Merger	9343831000.0	100	96	1.4198807	1.4198807	1	29	31.54353303718099	63.18649381468872
7	373399	0.0	0.40894306	Merger	203448760000.0	100	96	0.6005489	0.6005489	1	0	2291.1733185733747	2304.267844899051
8	405904	0.0	0.57582295	Merger	2060434000.0	100	96	0.1658351	0.1658351	1	10	34.64664020135535	48.72672511902791
9	420893	0.0	0.68069685	Merger	628141950.0	100	96	2.789524	2.789524	1	23	17.442695076229505	25.993149669449547
10	425432	0.0	1.0000516	Merger	1289088800.0	100	96	0.14445755	0.14445755	1	22	15.29832674362226	20.918915077612517
11	426481	0.0	0.46081802	Merger	134958416000.0	100	96	11.001092	11.001092	2	0	6188.103065408549	6803.169480088665
12	471622	0.0	1.0297961	Merger	2316201500.0	100	96	0.8276264	0.8276264	1	15	9.98815977501428	15.800001933768106
13	494203	0.0	2.7933137	Merger	3712401400.0	100	96	0.58865225	0.58865225	1	6	115.80052514234981	124.77768472324485
14	535278	0.0	0.278116	Merger	207862030.0	100	96	0.09671794	0.09671794	1	27	45.773543995594345	162.93821132858042
15	606696	0.0	1.3355943	Merger	558703500.0	100	96	0.057070114	0.057070114	1	6	165.89688322181573	202.68107615930288
16	607737	0.0	0.47100517	Merger	167183840.0	100	96	0.027990311	0.027990311	1	18	101.99126413471943	113.04309614118087
17	647883	0.0	0.11655138	Merger	3438160600.0	100	96	0.3513065	0.3513065	1	3	958.7192657303992	1001.4703655336581
18	693777	0.0	0.1985527	Merger	1010592500.0	100	96	0.10556934	0.10556934	1	32	836.7714656548234	863.1614194505473
19	695319	0.0	0.21820495	Merger	309570300.0	100	96	0.051557057	0.051557057	1	6	105.81225045617316	347.14605890223487
20	699751	0.0	0.27398524	Merger	554987600.0	100	96	0.064111	0.064111	1	0	3490.789903615311	3622.014741817066
21	731564	0.0	0.30749503	Merger	470693020.0	100	96	0.010919419	0.010919419	1	6	1570.5002997662432	1582.1473724729208
22	745340	0.0	0.115363345	Merger	156004030.0	100	96	0.03200761	0.03200761	1	3	141.57142559070923	1387.857953706282
23	749633	0.0	0.12480501	Merger	452181500.0	100	96	0.0867646	0.0867646	1	71	592.5856917317794	1205.2652826022027
24	777188	0.0	0.11569637	Merger	232997420.0	100	96	0.045731995	0.045731995	1	5	1084.9754672408544	1137.5362461403029
25	161	-0.1349460356667766	0.9640164	next_progenitor	205509570.0	10	96	0.02661615	0.02661615	0	653	123.90375025513748	134.90240681277172
26	756155	-0.1349460356667766	0.35859716	next_progenitor	275197980.0	10	96	0.048592612	0.048592612	0	3	489.3826269336861	750.5557653254803
27	779671	-0.4750199256667734	0.101105556	first_progenitor	201449860.0	1	96	0.03766263	0.03766263	0	1	697.1385190007594	3533.271605485146
28	799761	-0.4750199256667734	0.17454936	next_progenitor	494382530.0	10	96	0.06744395	0.06744395	0	48	544.5786021400666	1115.610832295341
