	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	127	0.4750199256667734	0.89068085	Descendant	2369165000.0	1000	99
1	25	154	0.3400738899999967	0.9640164	Descendant	313385570.0	1000	99
2	45	788573	0.3400738899999967	0.2574376	Descendant	312271940.0	1000	99
3	72	352426	0.0	0.2554359	Merger	325012260000.0	100	99
4	73	371136	0.0	1.4012895	Merger	450931550.0	100	99
5	74	416713	0.0	0.113390476	Merger	137253536000.0	100	99
6	75	430866	0.0	0.38234618	Merger	6812130000.0	100	99
7	76	470346	0.0	0.18416524	Merger	6987716000.0	100	99
8	77	477337	0.0	0.9807765	Merger	1173525200.0	100	99
9	78	492251	0.0	0.97495663	Merger	1465287000.0	100	99
10	79	510283	0.0	0.97509146	Merger	382421920.0	100	99
11	80	563050	0.0	0.1969354	Merger	9872975000.0	100	99
12	81	575194	0.0	1.009883	Merger	84957096.0	100	99
13	82	583747	0.0	0.44946152	Merger	269330600.0	100	99
14	83	614626	0.0	1.113079	Merger	4147654400.0	100	99
15	84	655988	0.0	0.53590477	Merger	2015852000.0	100	99
16	85	669749	0.0	1.0738059	Merger	1900021900.0	100	99
17	86	729962	0.0	0.9124839	Merger	213410940.0	100	99
18	87	740413	0.0	0.45164505	Merger	318060380.0	100	99
19	88	759056	0.0	0.34807163	Merger	119338890.0	100	99
20	89	792552	0.0	0.101105556	Merger	160380380.0	100	99
21	90	811140	0.0	0.17454936	Merger	145437140.0	100	99
22	91	834999	0.0	0.6884172	Merger	87937080.0	100	99
