	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
85	154	0.3400738899999967	0.9640164	Descendant	313385570.0	1000	99	0.030680114	0.030680114	0	552	171.67587789010386	235.81314815434737
86	788573	0.3400738899999967	0.2574376	Descendant	312271940.0	1000	99	0.03215754	0.03215754	0	1	872.1902894559273	2104.3050518106893
87	352426	0.0	0.2554359	Merger	325012260000.0	100	99	1.6490715	1.6490715	1	0	5103.462305262462	8839.333956293733
88	371136	0.0	1.4012895	Merger	450931550.0	100	99	0.63334435	0.63334435	1	22	9.872581335548254	30.16519723312459
89	416713	0.0	0.113390476	Merger	137253536000.0	100	99	0.011894254	0.011894254	1	1	1403.758373431334	2585.8208599442823
90	430866	0.0	0.38234618	Merger	6812130000.0	100	99	0.33710888	0.33710888	1	14	89.74118730839916	398.83484577047426
91	470346	0.0	0.18416524	Merger	6987716000.0	100	99	1.3091483	1.3091483	2	10	28.40193522589695	53.65901943155439
92	477337	0.0	0.9807765	Merger	1173525200.0	100	99	0.5431331	0.5431331	1	25	18.72416347633835	22.7952571108546
93	492251	0.0	0.97495663	Merger	1465287000.0	100	99	0.35502884	0.35502884	1	12	14.168175977365474	14.942078060718107
94	510283	0.0	0.97509146	Merger	382421920.0	100	99	0.32188374	0.32188374	1	28	8.477630528729891	14.040565470877496
95	563050	0.0	0.1969354	Merger	9872975000.0	100	99	1.495958	1.495958	1	0	2685.947461947745	3069.4344357431587
96	575194	0.0	1.009883	Merger	84957096.0	100	99	0.07935542	0.07935542	1	21	19.64176414614878	20.31702948260378
97	583747	0.0	0.44946152	Merger	269330600.0	100	99	0.16030703	0.16030703	1	6	15.49572955909694	38.09635900446752
98	614626	0.0	1.113079	Merger	4147654400.0	100	99	0.2190504	0.2190504	2	3	175.4312942108372	1302.8050601398986
99	655988	0.0	0.53590477	Merger	2015852000.0	100	99	0.6720256	0.6720256	1	2	890.8238551785155	1862.838396535836
100	669749	0.0	1.0738059	Merger	1900021900.0	100	99	0.090184994	0.090184994	1	1	1760.0193976915618	2321.6889142435853
101	729962	0.0	0.9124839	Merger	213410940.0	100	99	0.01729934	0.01729934	1	4	18.60355617106499	1097.5817854524853
102	740413	0.0	0.45164505	Merger	318060380.0	100	99	0.0661581	0.0661581	1	4	481.1478673873904	591.6575815859221
103	759056	0.0	0.34807163	Merger	119338890.0	100	99	0.042400856	0.042400856	1	4	398.75196833337014	638.3850934517901
104	792552	0.0	0.101105556	Merger	160380380.0	100	99	0.049497634	0.049497634	1	5	473.988897028024	1608.453281153116
105	811140	0.0	0.17454936	Merger	145437140.0	100	99	0.025130467	0.025130467	1	18	635.9482845722779	730.0941641849303
106	834999	0.0	0.6884172	Merger	87937080.0	100	99	0.030031577	0.030031577	1	117	431.68114337110524	454.63025836191525
