	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
7013	756283	330701000.0	0.099382974	0.0	0	3386.2182843666037	3400.436960081704	154	0
7109	759546	289837570.0	0.03394176	0.0	0	20064.191092972105	20313.04427828585	788573	0
952	143880	322401340000.0	16.70014	0.0	0	17173.427965872812	17255.552877613536	352426	0
7313	766439	446076130.0	0.08990242	0.0	0	15453.01932190236	15695.179682565062	371136	0
3014	441709	139904100000.0	18.58454	0.0	0	12417.816306594455	12750.259260613095	416713	0
4593	618580	7410654000.0	0.94526696	0.0	0	20747.51547857079	20881.94017477826	430866	0
2726	413374	7640958500.0	0.6418612	0.0	0	22083.708153523217	22153.02047535792	470346	0
3623	512426	1080375000.0	0.04077702	0.0	0	9703.096410340906	9894.857183499807	477337	0
5195	668241	1379653900.0	0.11726308	0.0	0	21883.882183086298	22088.027823975586	492251	0
7995	787089	415216930.0	0.05168831	0.0	0	2040.0977643471958	2096.529799289445	510283	0
1471	220603	10100933000.0	0.20064789	0.0	0	16351.477820508037	16574.76154708399	563050	0
4408	600098	87603300.0	0.003512999	0.0	0	8214.671360413817	8654.075454682697	575194	0
7328	766990	277391680.0	0.034533042	0.0	0	12094.626090693077	12263.994986300459	583747	0
37	37	3898072800.0	0.3218127	0.0	6	395.4334591027714	432.28235563572116	614626	0
465	63918	2060432500.0	0.2201967	0.0	0	17786.320963824593	17907.39725918619	655988	0
6035	716619	2082015500.0	0.21841894	0.0	0	16090.616592713584	16137.69847369905	669749	0
8393	799649	206816800.0	0.02766592	0.0	0	17402.442248827552	17467.814401483553	729962	0
7771	780600	336290560.0	0.0857088	0.0	0	8206.230862290897	8602.48218853493	740413	0
9032	825690	110772080.0	0.019310951	0.0	0	23667.150780966705	23757.455138246158	759056	0
1483	220615	172150460.0	0.033833407	0.0	0	16518.01941968068	16746.058065103647	792552	0
7731	779209	153694190.0	0.01896461	0.0	0	19868.548288090504	19914.233420616165	811140	0
8223	794105	91748630.0	0.030086609	0.0	0	16314.863726994263	16526.94225678773	834999	0
