	level_0	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
36	7	30	352030	0.0	0.97380644	Merger	814363650.0	100	97
37	8	31	352059	0.0	1.0385209	Merger	385387260.0	100	97
38	9	32	418115	0.0	0.3182033	Merger	931465500.0	100	97
39	10	33	422859	0.0	0.792047	Merger	2307717400.0	100	97
40	11	34	427923	0.0	0.37548432	Merger	190038260000.0	100	97
41	12	35	428916	0.0	1.137818	Merger	1151735200.0	100	97
42	13	36	464728	0.0	1.6479405	Merger	6049177600.0	100	97
43	14	37	492397	0.0	1.02382	Merger	1365894800.0	100	97
44	15	38	497777	0.0	1.0036362	Merger	957072200.0	100	97
45	16	39	546566	0.0	0.6587821	Merger	157822180.0	100	97
46	17	40	598503	0.0	0.12067353	Merger	15787204000.0	100	97
47	18	41	709571	0.0	0.12915377	Merger	1804204900.0	100	97
48	19	42	713184	0.0	0.14754593	Merger	950373200.0	100	97
49	20	43	743316	0.0	0.5577638	Merger	396060740.0	100	97
50	21	44	761435	0.0	0.35859716	Merger	127433210.0	100	97
51	22	45	762261	0.0	0.12944216	Merger	323727970.0	100	97
52	23	46	788573	0.0	0.2574376	Merger	87210900.0	100	97
53	24	47	805876	0.0	0.4500266	Merger	110342936.0	100	97
54	25	48	917869	0.0	0.9499825	Merger	1148546400.0	100	97
55	26	76	587895	-0.20358567	0.30199835	next_progenitor	25626874000.0	10	97
56	0	1	127	0.3385317056667766	0.89068085	Descendant	3823740700.0	1000	98
57	1	26	154	0.20358567	0.9640164	Descendant	336477800.0	1000	98
58	2	45	788573	0.20358567	0.2574376	Descendant	233785820.0	1000	98
59	3	48	65315	0.0	0.20958613	Merger	2921740500.0	100	98
60	4	49	118215	0.0	0.3338802	Merger	490902340.0	100	98
61	5	50	300379	0.0	1.770318	Merger	24269290000.0	100	98
62	6	51	414268	0.0	0.30134642	Merger	167615370000.0	100	98
63	7	52	418619	0.0	0.26664326	Merger	64293368000.0	100	98
64	8	53	426095	0.0	1.2027972	Merger	657006340.0	100	98
65	9	54	429793	0.0	1.2417935	Merger	3175510800.0	100	98
66	10	55	451931	0.0	1.0348268	Merger	598254340.0	100	98
67	11	56	483898	0.0	0.41240564	Merger	81050300000.0	100	98
68	12	57	494223	0.0	1.080502	Merger	1217837800.0	100	98
69	13	58	568062	0.0	1.020479	Merger	505170660.0	100	98
70	14	59	568064	0.0	0.9316068	Merger	127626856.0	100	98
71	15	60	588826	0.0	0.6890341	Merger	17934240000.0	100	98
72	16	61	593038	0.0	0.30199835	Merger	14599887000.0	100	98
73	17	62	644769	0.0	0.34441742	Merger	4769095700.0	100	98
74	18	63	676161	0.0	1.1540129	Merger	2006505100.0	100	98
75	19	64	681147	0.0	0.26196092	Merger	1816343700.0	100	98
76	20	65	690821	0.0	0.2015039	Merger	202820580.0	100	98
77	21	66	718894	0.0	0.17042823	Merger	1876155300.0	100	98
78	22	67	753018	0.0	0.22961703	Merger	320970200.0	100	98
79	23	68	758323	0.0	0.35001233	Merger	222109150.0	100	98
80	24	69	775090	0.0	0.53245777	Merger	87827250.0	100	98
81	25	70	776368	0.0	0.1009836	Merger	109189390.0	100	98
82	26	71	797185	0.0	0.33621708	Merger	188029700.0	100	98
83	27	72	348689	-0.1364882199999968	0.2554359	first_progenitor	101407260.0	1	98
84	0	0	127	0.4750199256667734	0.89068085	Descendant	2369165000.0	1000	99
85	1	25	154	0.3400738899999967	0.9640164	Descendant	313385570.0	1000	99
86	2	45	788573	0.3400738899999967	0.2574376	Descendant	312271940.0	1000	99
87	3	72	352426	0.0	0.2554359	Merger	325012260000.0	100	99
88	4	73	371136	0.0	1.4012895	Merger	450931550.0	100	99
89	5	74	416713	0.0	0.113390476	Merger	137253536000.0	100	99
90	6	75	430866	0.0	0.38234618	Merger	6812130000.0	100	99
91	7	76	470346	0.0	0.18416524	Merger	6987716000.0	100	99
92	8	77	477337	0.0	0.9807765	Merger	1173525200.0	100	99
93	9	78	492251	0.0	0.97495663	Merger	1465287000.0	100	99
94	10	79	510283	0.0	0.97509146	Merger	382421920.0	100	99
95	11	80	563050	0.0	0.1969354	Merger	9872975000.0	100	99
96	12	81	575194	0.0	1.009883	Merger	84957096.0	100	99
97	13	82	583747	0.0	0.44946152	Merger	269330600.0	100	99
98	14	83	614626	0.0	1.113079	Merger	4147654400.0	100	99
99	15	84	655988	0.0	0.53590477	Merger	2015852000.0	100	99
100	16	85	669749	0.0	1.0738059	Merger	1900021900.0	100	99
101	17	86	729962	0.0	0.9124839	Merger	213410940.0	100	99
102	18	87	740413	0.0	0.45164505	Merger	318060380.0	100	99
103	19	88	759056	0.0	0.34807163	Merger	119338890.0	100	99
104	20	89	792552	0.0	0.101105556	Merger	160380380.0	100	99
105	21	90	811140	0.0	0.17454936	Merger	145437140.0	100	99
106	22	91	834999	0.0	0.6884172	Merger	87937080.0	100	99
