	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
7368	760947	1419732000.0	0.17737685	0.0	0	10747.915496707967	11167.327503680508	164440	0
4448	597346	1135475700.0	0.60743487	0.0	0	20522.72158401532	20953.56192032437	238744	0
1192	181526	747916950000.0	26.168552	0.0	0	20050.472883547933	20358.69663522064	249905	0
1968	296600	588957300000.0	10.047953	0.0	0	19591.567049135418	19661.65030175334	290046	0
4494	601565	18885628000.0	1.6541641	0.0	0	17032.794874568986	17251.26419385279	327913	0
1443	216484	8561817600.0	0.9481219	0.0	0	5515.876320808022	6056.161080960943	366477	0
2677	401088	199210090000.0	1.4679797	0.0	0	19098.97810282991	19834.798453542204	373399	0
5915	702944	1904243100.0	0.17158152	0.0	0	13913.205650570793	14185.246412556686	405904	0
6839	742759	597797250.0	0.057060316	0.0	0	11229.221705869744	11636.829783870482	420893	0
5972	705928	1243220700.0	0.021641996	0.0	0	14221.726318355288	14281.098889752713	425432	0
2715	405899	133397045000.0	1.2705133	0.0	0	21596.104920027614	22370.491768817483	426481	0
5310	669201	2559231200.0	0.63713235	0.0	0	11405.983532573997	11506.81818673815	471622	0
6202	717082	3384438000.0	0.053509418	0.0	0	17445.523269771304	17776.168682809104	494203	0
8427	794050	225312370.0	0.012762044	0.0	0	16254.304966458303	16491.68480866303	535278	0
5376	672942	528843520.0	0.23824851	0.0	0	8816.307018157364	8985.437377095439	606696	0
7163	753941	171417470.0	0.07088252	0.0	0	16622.739709939942	17329.90224700395	607737	0
1462	216505	3384177000.0	0.40514752	0.0	0	5770.15774886123	6309.971729079156	647883	0
7428	762799	983034240.0	0.15324774	0.0	0	13160.455466034138	13764.487679935131	693777	0
2964	430220	304985100.0	0.008005666	0.0	0	5804.76453133308	6257.42083495839	695319	0
8243	788044	532346140.0	0.049868204	0.0	0	15827.065960671096	16167.121977893808	699751	0
6783	740686	483147600.0	0.032772988	0.0	0	12646.429372312965	13362.649706854196	731564	0
7275	757626	145497920.0	0.039314404	0.0	0	18061.734077152276	18435.20816266243	745340	0
7367	760911	429735580.0	0.049143437	0.0	0	14984.40151118208	14988.913261844647	749633	0
8657	801843	245286080.0	0.047791585	0.0	0	14174.481790727204	14734.09368154054	777188	0
3094	446109	218619780.0	0.027874274	0.0	0	20019.511218533426	20808.523138624314	161	0
9075	821278	260628180.0	0.016826166	0.0	0	18970.468812632473	19266.728976250397	756155	0
3885	537493	198186430.0	0.00086540106	0.0	0	18400.97462766336	19022.44775863006	779671	0
6153	714582	522038100.0	0.06152891	0.0	0	9201.92399085269	10099.666389925336	799761	0
