	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
429	12	0.1960000000000006	0.12528016	Descendant	6883355600.0	1100	51	2.4510818	2.4510818	1	135	303.75635317513587	399.42508160678454
430	279796	0.4973930600000003	1.0445101	Descendant	400281020.0	1000	51	0.01520232	0.01520232	0	81	92.80728998516692	128.69210958734686
431	451786	0.4973930600000003	0.34102586	Descendant	501249500.0	1000	51	0.2219853	0.2219853	0	144	5.667419798655569	34.98093145754923
432	313648	0.3480000000000007	0.2612743	Descendant	39575704000.0	1000	51	7.1557035	7.1557035	0	9	17.701796350209495	350.0822858507802
433	516601	0.3480000000000007	0.13461602	Descendant	123578320.0	1000	51	0.024061989	0.024061989	0	38	27.84758315901777	388.109654688739
434	584563	0.3480000000000007	0.26860213	Descendant	412610430.0	1000	51	0.22642732	0.22642732	0	133	190.53041317817866	229.89127124400525
435	25	0.1960000000000006	0.15597397	Descendant	11227186000.0	1000	51	0.49082676	0.49082676	0	102	110.60287737584997	111.12476256281593
436	555091	0.1960000000000006	0.16474542	Descendant	661778370.0	1000	51	0.1362748	0.1362748	0	7	793.1737109411565	799.8370657186367
437	41502	0.0	0.13831039	Merger	45074285000.0	100	51	50.153965	50.153965	1	32	174.22370582665943	212.22889189969143
439	116842	0.0	0.2819642	Merger	341350350000.0	100	51	0.90649116	0.90649116	1	1	717.4395467780387	2690.220257298554
440	131081	0.0	0.18029553	Merger	155160660000.0	100	51	4.6831684	4.6831684	1	8	571.3140714732755	594.6224642581349
441	171864	0.0	0.15782401	Merger	168394960.0	100	51	0.051086366	0.051086366	1	166	70.88065527897102	103.17103936629893
442	224919	0.0	0.14594093	Merger	2694250500.0	100	51	1.1131377	1.1131377	1	30	156.55069056216405	194.55230416112366
443	240852	0.0	0.17681372	Merger	268739140.0	100	51	0.030627653	0.030627653	2	85	147.42891637552782	163.6928237179026
444	250155	0.0	0.19701341	Merger	52832910000.0	100	51	5.307607	5.307607	1	8	326.4420379966845	573.5083231725104
445	264288	0.0	0.39445296	Merger	69462745000.0	100	51	14.4899235	14.4899235	1	3	953.2780141074861	1117.9554731704568
446	291360	0.0	0.18396865	Merger	508924060.0	100	51	0.8933156	0.8933156	2	43	33.102050708021544	59.61257987110661
447	300401	0.0	1.1388272	Merger	2681390300.0	100	51	4.1897817	4.1897817	1	35	6.106428404731822	18.406612033700704
448	326460	0.0	7.8685446	Merger	428902620.0	100	51	0.57922566	0.57922566	1	53	7.420480145320754	9.275953971004906
