	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	8	5	0.2950115530008084	1.215618	Descendant	96411330000.0	1000	49
1	208	277	0.0	1.4839596	Merger	474333820.0	100	49
2	209	40778	0.0	0.15196119	Merger	1026526600000.0	100	49
3	210	54364	0.0	0.12151629	Merger	1732671600.0	100	49
4	211	54367	0.0	0.117522426	Merger	4851455000.0	100	49
5	212	103607	0.0	1.8989388	Merger	72673210000.0	100	49
6	213	108153	0.0	1.1876379	Merger	10109232000.0	100	49
7	214	123623	0.0	0.19881476	Merger	293415700000.0	100	49
8	215	154255	0.0	0.1073248	Merger	40335372000.0	100	49
9	216	158820	0.0	0.3710968	Merger	358298800.0	100	49
10	217	187035	0.0	0.22155689	Merger	149601880000.0	100	49
11	218	216500	0.0	0.22728172	Merger	419770940.0	100	49
12	219	217643	0.0	0.14166056	Merger	11055715000.0	100	49
13	220	229725	0.0	0.13164994	Merger	88810095000.0	100	49
14	221	261408	0.0	0.11361652	Merger	33332115000.0	100	49
15	222	284673	0.0	0.38419056	Merger	31596126000.0	100	49
16	223	297042	0.0	0.35035205	Merger	27929210000.0	100	49
17	224	304236	0.0	0.29705623	Merger	2251303200.0	100	49
18	225	313648	0.0	0.2612743	Merger	36990083000.0	100	49
19	226	317115	0.0	0.82401705	Merger	13334901000.0	100	49
20	227	322772	0.0	0.29257044	Merger	1103398500.0	100	49
21	228	323178	0.0	0.36598256	Merger	213263540.0	100	49
22	229	352711	0.0	0.2644188	Merger	4713806000.0	100	49
23	230	357659	0.0	0.112508334	Merger	10531749000.0	100	49
24	231	359542	0.0	0.1888145	Merger	646294460.0	100	49
25	232	378863	0.0	0.11267098	Merger	4005301800.0	100	49
26	233	387915	0.0	0.30406988	Merger	5288566000.0	100	49
27	234	413403	0.0	0.806237	Merger	3959254800.0	100	49
28	235	415257	0.0	0.17136963	Merger	2831001900.0	100	49
29	236	439625	0.0	0.15734297	Merger	2969245400.0	100	49
30	237	442245	0.0	0.20453914	Merger	3100424200.0	100	49
31	238	449803	0.0	0.16803879	Merger	143182700.0	100	49
32	239	459616	0.0	0.19364572	Merger	1315847200.0	100	49
33	240	461066	0.0	0.42599007	Merger	911846200.0	100	49
34	241	464651	0.0	1.9043783	Merger	972674000.0	100	49
35	242	487168	0.0	0.2567913	Merger	1341365100.0	100	49
36	243	487470	0.0	0.24342321	Merger	845268030.0	100	49
37	244	498014	0.0	0.16008705	Merger	728261100.0	100	49
38	245	498312	0.0	0.20416853	Merger	878788200.0	100	49
39	246	503399	0.0	0.25509113	Merger	832948500.0	100	49
40	247	516601	0.0	0.13461602	Merger	144442300.0	100	49
41	248	516779	0.0	0.17814009	Merger	566095360.0	100	49
42	249	519861	0.0	0.36286855	Merger	678823600.0	100	49
43	250	525668	0.0	0.10075858	Merger	793901200.0	100	49
44	251	525737	0.0	0.19611405	Merger	549482050.0	100	49
45	252	526199	0.0	0.87399745	Merger	164410130.0	100	49
46	253	526486	0.0	0.20743851	Merger	235429820.0	100	49
47	254	527749	0.0	0.10001493	Merger	276013300.0	100	49
48	255	527830	0.0	0.10261728	Merger	404048770.0	100	49
49	256	532965	0.0	0.40201405	Merger	351358900.0	100	49
50	257	533541	0.0	0.29483005	Merger	423776320.0	100	49
51	258	535215	0.0	0.15673554	Merger	675955400.0	100	49
52	259	538373	0.0	0.19180861	Merger	319931870.0	100	49
53	260	538910	0.0	0.14671625	Merger	397983460.0	100	49
54	261	541944	0.0	0.99449605	Merger	120060460.0	100	49
55	262	546686	0.0	0.34360754	Merger	136849870.0	100	49
56	263	549821	0.0	0.12519905	Merger	393455780.0	100	49
57	264	550108	0.0	0.13769193	Merger	192424240.0	100	49
58	265	552227	0.0	0.3190055	Merger	471925900.0	100	49
59	266	556778	0.0	0.17813653	Merger	216114220.0	100	49
60	267	557693	0.0	0.99329746	Merger	347317300.0	100	49
61	268	560229	0.0	0.16570842	Merger	482786460.0	100	49
62	269	562798	0.0	0.12482711	Merger	210323730.0	100	49
63	270	571271	0.0	0.11133031	Merger	134369630.0	100	49
64	271	579153	0.0	0.26214024	Merger	280165060.0	100	49
65	272	584563	0.0	0.26860213	Merger	225292110.0	100	49
66	273	586064	0.0	0.11936104	Merger	195656530.0	100	49
67	274	588219	0.0	0.2516876	Merger	252103400.0	100	49
68	275	588760	0.0	0.24301635	Merger	334725500.0	100	49
69	276	588976	0.0	0.26443365	Merger	164346500.0	100	49
70	277	589079	0.0	0.15499833	Merger	238006100.0	100	49
71	278	589214	0.0	0.12212694	Merger	185339420.0	100	49
72	279	589897	0.0	0.584877	Merger	120195690.0	100	49
73	280	590148	0.0	0.33007258	Merger	269960450.0	100	49
74	281	594591	0.0	0.2557515	Merger	210984480.0	100	49
75	282	601900	0.0	0.24345684	Merger	94487520.0	100	49
76	283	604307	0.0	0.52888495	Merger	148974830.0	100	49
77	284	605291	0.0	0.458294	Merger	168729490.0	100	49
78	285	608494	0.0	0.99357295	Merger	122801010.0	100	49
79	286	609514	0.0	0.124232136	Merger	125180850.0	100	49
80	287	610527	0.0	0.16153769	Merger	165619980.0	100	49
81	288	611561	0.0	0.34175354	Merger	185589580.0	100	49
82	289	612860	0.0	0.23461413	Merger	100487750.0	100	49
83	290	618714	0.0	0.5251293	Merger	85752460.0	100	49
84	291	619071	0.0	0.1922203	Merger	87308510.0	100	49
85	292	622156	0.0	0.31647658	Merger	109688080.0	100	49
86	293	624362	0.0	0.2722066	Merger	98189210.0	100	49
87	294	625525	0.0	0.2040162	Merger	159299380.0	100	49
88	295	625622	0.0	0.32427984	Merger	136296880.0	100	49
89	296	625815	0.0	0.2332054	Merger	85954216.0	100	49
90	297	628094	0.0	0.16576007	Merger	131665050.0	100	49
91	298	629038	0.0	0.12576605	Merger	126776320.0	100	49
92	299	633377	0.0	0.18114716	Merger	111940700.0	100	49
93	300	635464	0.0	0.21189968	Merger	201208030.0	100	49
94	301	636993	0.0	0.27291927	Merger	86389976.0	100	49
95	302	648234	0.0	2.0285301	Merger	104655470.0	100	49
96	303	652022	0.0	0.1781538	Merger	103265110.0	100	49
97	306	20	-0.1520000000000001	0.15597397	first_progenitor	23249205000.0	1	49
98	457	630975	-0.1520000000000001	1.5166973	next_progenitor	207378600.0	10	49
99	464	78054	-0.3480000000000007	0.9163625	first_progenitor	2903130400.0	1	49
100	539	520901	-0.3480000000000007	2.4737923	next_progenitor	956398400.0	10	49
101	540	532383	-0.3480000000000007	0.1326837	first_progenitor	671757500.0	1	49
102	581	616734	-0.3480000000000007	0.18505907	next_progenitor	142700210.0	10	49
103	587	2	-0.4669298000000008	0.10740212	first_progenitor	332578620000.0	1	49
104	588	24	-0.4669298000000008	0.10740212	next_progenitor	7020748000.0	10	49
