	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	0	12	0.4776387097647934	0.12528016	Descendant	10371494000.0	2000	53
1	1	25	0.4776387097647934	0.15597397	Descendant	15696519000.0	1000	53
2	144	654546	0.2816387097647927	0.20638295	Descendant	105925210.0	1000	53
3	145	3	0.1627089097647927	0.10740212	Descendant	130884570000.0	1000	53
4	245	48	0.0	1.1938322	Merger	5688124000.0	100	53
5	246	94701	0.0	0.14640623	Merger	171300900000.0	100	53
6	247	94707	0.0	0.17111304	Merger	27896355000.0	100	53
7	248	129477	0.0	0.60654545	Merger	18460766000.0	100	53
8	249	237756	0.0	0.10079615	Merger	90229830000.0	100	53
9	250	280544	0.0	0.15945615	Merger	73950730000.0	100	53
10	251	287933	0.0	0.11079763	Merger	10126213000.0	100	53
11	252	306790	0.0	0.21827975	Merger	31561431000.0	100	53
12	253	336011	0.0	0.20217906	Merger	1004993660.0	100	53
13	254	347762	0.0	0.13825162	Merger	20474927000.0	100	53
14	255	368463	0.0	0.101951525	Merger	169930000.0	100	53
15	256	381410	0.0	0.29430667	Merger	13588820000.0	100	53
16	257	382153	0.0	0.13880342	Merger	1947517600.0	100	53
17	258	411787	0.0	0.22666033	Merger	8066025500.0	100	53
18	259	445585	0.0	0.15282853	Merger	6641115600.0	100	53
19	260	449873	0.0	0.26670766	Merger	846918400.0	100	53
20	261	467159	0.0	0.4537533	Merger	464805220.0	100	53
21	262	475241	0.0	0.3184273	Merger	2402757000.0	100	53
22	263	476481	0.0	1.4753107	Merger	2971183900.0	100	53
23	264	477240	0.0	0.15902951	Merger	4829390000.0	100	53
24	265	492002	0.0	1.0497677	Merger	1419367600.0	100	53
25	266	505344	0.0	0.10633054	Merger	805724900.0	100	53
26	267	513046	0.0	0.11165816	Merger	356340540.0	100	53
27	268	513225	0.0	0.28455344	Merger	891528960.0	100	53
28	269	514442	0.0	0.24027151	Merger	1238454700.0	100	53
29	270	522502	0.0	0.2902978	Merger	333555360.0	100	53
30	271	531123	0.0	0.5840231	Merger	871820860.0	100	53
31	272	536668	0.0	0.24087837	Merger	191386780.0	100	53
32	273	549404	0.0	0.1581953	Merger	360345760.0	100	53
33	274	549866	0.0	0.20260872	Merger	566309600.0	100	53
34	275	555010	0.0	0.10513487	Merger	593791000.0	100	53
35	276	558351	0.0	0.72996277	Merger	498199650.0	100	53
36	277	559744	0.0	0.22485848	Merger	674244400.0	100	53
37	278	560879	0.0	1.4952862	Merger	374173600.0	100	53
38	279	562095	0.0	0.18483321	Merger	603351360.0	100	53
39	280	563939	0.0	0.32897967	Merger	483170430.0	100	53
40	281	573250	0.0	0.16073503	Merger	372397250.0	100	53
41	282	573613	0.0	0.25134003	Merger	271418880.0	100	53
42	283	580096	0.0	0.18625255	Merger	166235580.0	100	53
43	284	583563	0.0	0.15767148	Merger	285993540.0	100	53
44	285	584623	0.0	0.45483607	Merger	425544420.0	100	53
45	286	586309	0.0	0.17179732	Merger	397529000.0	100	53
46	287	597100	0.0	0.17838024	Merger	176255860.0	100	53
47	288	597517	0.0	0.20844361	Merger	171073580.0	100	53
48	289	600578	0.0	0.12666245	Merger	206137330.0	100	53
49	290	602837	0.0	0.13263758	Merger	90954584.0	100	53
50	291	603474	0.0	0.14129378	Merger	449949470.0	100	53
51	292	606844	0.0	0.55941933	Merger	181956080.0	100	53
52	293	611345	0.0	0.2008112	Merger	238948800.0	100	53
53	294	611590	0.0	0.4337993	Merger	272836320.0	100	53
54	295	635244	0.0	0.22173122	Merger	146706990.0	100	53
55	296	636330	0.0	0.19607908	Merger	177496260.0	100	53
56	297	639887	0.0	0.16079359	Merger	119662610.0	100	53
57	298	646390	0.0	0.2468221	Merger	131938140.0	100	53
58	299	670945	0.0	0.10818613	Merger	146455180.0	100	53
