	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
3599	436234	6251822000.0	1.4801548	0.0	0	19550.587478312194	19817.33557356292	12	0
4903	524538	395518530.0	0.22310513	0.0	0	20779.522055025605	20963.888451195096	279796	0
3745	447977	516560260.0	0.21389705	0.0	0	12086.747313124823	12191.679782931269	451786	0
1958	265821	38037877000.0	33.811394	0.0	0	10409.661271250972	10955.198765363855	313648	0
2348	310826	112577870.0	0.042827234	0.0	0	9622.409707706474	10230.315675753414	516601	0
6847	611125	436330000.0	0.14842336	0.0	0	16802.301374894272	16995.776182282574	584563	0
2017	272612	12230660000.0	2.5676346	0.0	0	15054.401951649243	15184.259845490158	25	0
6533	599599	622760260.0	0.2524843	0.0	0	21206.660017554488	21699.480392240846	555091	0
1745	238166	46004806000.0	16.019247	0.0	0	14948.585100061306	15109.335235814264	41502	0
917	128169	313027500000.0	82.77577	0.0	0	20912.32819889421	21392.648260435002	116842	0
1398	188051	147134710000.0	21.772318	0.0	0	17809.32353123365	18290.478743239244	131081	0
7988	658742	171212370.0	0.04235132	0.0	0	8229.273688798545	8853.294511839527	171864	0
5027	531308	2551348200.0	0.71136904	0.0	0	18290.04861546734	18860.276843388896	224919	0
3079	388133	273034300.0	0.08699469	0.0	0	7813.156521465612	8316.052376647309	240852	0
1419	190369	53009270000.0	9.868483	0.0	0	15589.483132402056	15711.326927662765	250155	0
2161	290347	73059210000.0	11.233815	0.0	0	16529.63990863683	16600.086255701724	264288	0
3219	401532	473412320.0	0.10680769	0.0	0	12262.985763975663	12542.62345740614	291360	0
4896	524177	2702973200.0	0.6251502	0.0	0	20773.004117089826	21015.287089428533	300401	0
2346	310823	438950300.0	0.26895538	0.0	0	9602.495386122944	10212.520424001608	326460	0
2768	355508	28658053000.0	2.986658	0.0	0	12107.706529793519	12460.945902658483	328241	0
3804	452572	8288913000.0	0.61635286	0.0	0	12119.064954973577	12123.570915958499	345584	0
3159	395964	11289911000.0	4.2061367	0.0	0	3518.696675386765	3631.962231594379	347555	0
2624	340730	24164970000.0	0.6536129	0.0	0	11186.668575223875	11454.118635371644	348313	0
3180	397960	539810560.0	0.108188145	0.0	0	23212.31104774282	23706.139874855904	375411	0
4443	496219	791890100.0	0.26639488	0.0	0	6208.744183679299	6246.380816367313	384527	0
2919	372747	1031970400.0	0.9670238	0.0	0	2095.2129500661003	2623.9246228342777	388523	0
2750	353492	13992180000.0	3.0110257	0.0	0	22972.719638538158	23472.685844237043	395779	0
3702	445014	5214531000.0	2.0266888	0.0	3	1771.6500017632152	1829.4052004035113	404088	0
2195	294453	184212340.0	0.040525198	0.0	0	14314.174682833556	14590.243820247064	416664	0
3243	403898	3956293400.0	1.0610312	0.0	0	12125.615085974016	12647.848849110307	418932	0
7009	617475	327964700.0	0.080197476	0.0	0	12456.95168965932	12574.608115744775	435391	0
3895	459852	1164073000.0	0.53336555	0.0	0	13155.995261655444	13289.728186026334	446663	0
6042	580100	874702460.0	0.15795326	0.0	0	16930.22230345461	17125.93631571101	454453	0
3894	459711	2987997200.0	0.80834013	0.0	0	15110.895099224403	15401.060162117044	463860	0
