	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
1	5	0.0	1.215618	Merger	179906460000.0	100	47	10.569428	10.569428	1	17	152.8719148475652	169.14705816708516
3	141535	0.0	0.11563056	Merger	151114240.0	100	47	0.048812978	0.048812978	2	133	92.08582552715846	95.95327645912897
4	170854	0.0	0.21925512	Merger	203511840000.0	100	47	11.105555	11.105555	1	2	1176.4672706389404	1256.1542683352159
5	174285	0.0	0.7276809	Merger	4558914000.0	100	47	0.91795766	0.91795766	3	4	1448.8831165231863	1480.1225684598512
6	179566	0.0	0.17880489	Merger	16131028000.0	100	47	6.487461	6.487461	1	28	12.374638386798726	14.276985585200707
7	207650	0.0	0.4833249	Merger	86864570.0	100	47	0.037820473	0.037820473	2	68	53.24493053382097	137.20894664500588
8	214049	0.0	0.17273726	Merger	461354300.0	100	47	0.062127586	0.062127586	1	42	80.47154223746243	84.3936978075486
9	221464	0.0	0.14588341	Merger	79449380000.0	100	47	4.392537	4.392537	1	1	1944.394857277241	2929.3517940714087
10	229310	0.0	0.17376213	Merger	96808140000.0	100	47	5.9676023	5.9676023	1	8	464.9090976854551	723.1091532549943
11	231310	0.0	0.1532702	Merger	1581604500.0	100	47	0.7277858	0.7277858	1	43	54.27260327911855	99.06705695193058
12	246581	0.0	0.24062693	Merger	682471700.0	100	47	0.16755183	0.16755183	1	67	85.31801170993332	86.33510106690889
13	255323	0.0	0.3907461	Merger	200891600.0	100	47	0.08599622	0.08599622	1	30	28.131258565239253	45.710794101629325
15	264190	0.0	1.1551839	Merger	35548940000.0	100	47	5.3317714	5.3317714	1	7	1319.5267154424748	1329.9855747805227
16	268195	0.0	0.10572541	Merger	88488970.0	100	47	0.065614626	0.065614626	1	62	37.271694876418	37.90658666649935
17	279152	0.0	0.22550903	Merger	25448940000.0	100	47	8.146102	8.146102	1	14	424.5788426007792	674.7873873576125
18	295275	0.0	0.26811734	Merger	105906110.0	100	47	0.10261805	0.10261805	1	120	22.108727686618597	29.619982211144983
19	298034	0.0	0.11828281	Merger	1061220540.0	100	47	0.43491802	0.43491802	2	69	45.39239723219262	62.54470847386673
20	314031	0.0	0.15727162	Merger	589642700.0	100	47	0.20220882	0.20220882	1	45	125.92962423432904	203.28894348233607
21	321617	0.0	0.11637972	Merger	14617772000.0	100	47	5.8609486	5.8609486	1	5	386.95908605833546	1299.5586707051043
22	325348	0.0	2.296646	Merger	21997386000.0	100	47	9.078343	9.078343	1	5	546.4676941378543	934.5761636975948
23	348538	0.0	0.17200641	Merger	6834043000.0	100	47	2.883715	2.883715	1	15	31.46036183699052	604.4581404802635
24	355529	0.0	0.45056006	Merger	12024653000.0	100	47	2.6041193	2.6041193	1	8	1450.9121594104142	1453.9574461470736
25	358712	0.0	0.3011617	Merger	2612967700.0	100	47	1.4650244	1.4650244	1	12	31.32365129458334	1071.4206585833388
26	361224	0.0	0.18657477	Merger	6555493400.0	100	47	6.0230403	6.0230403	1	9	77.10218280423854	283.53391690117286
27	365428	0.0	0.4475079	Merger	5250332000.0	100	47	3.065133	3.065133	1	23	456.46587698081066	464.06165738783807
28	368032	0.0	0.19376364	Merger	1316825900.0	100	47	0.34018728	0.34018728	1	50	136.79607105335705	147.1327600370299
29	372319	0.0	0.2637143	Merger	9575594000.0	100	47	3.5778828	3.5778828	1	18	294.8589107063157	562.6340745064629
30	386606	0.0	0.13820489	Merger	5347181600.0	100	47	2.7285445	2.7285445	2	7	551.0083174467954	1394.1317967053014
31	389164	0.0	0.27470627	Merger	5723534300.0	100	47	2.7021892	2.7021892	2	22	327.0014831505226	651.5491287732315
32	396906	0.0	1.0858477	Merger	621177900.0	100	47	0.3155573	0.3155573	1	65	13.836470563993393	35.571684058767886
33	401343	0.0	0.2102469	Merger	1242212200.0	100	47	1.2233909	1.2233909	1	10	34.88694889619274	381.0384580770631
34	411482	0.0	0.24000302	Merger	279476930.0	100	47	0.048057757	0.048057757	1	15	158.56489850002515	180.02439671715695
35	411656	0.0	0.15568031	Merger	533966340.0	100	47	0.19189732	0.19189732	1	79	163.5244985978896	295.53798088618015
36	419863	0.0	0.46220714	Merger	85703230.0	100	47	0.061755553	0.061755553	1	72	80.93524558399872	88.54474162247726
37	429644	0.0	0.14552367	Merger	1986709100.0	100	47	1.6790589	1.6790589	1	90	18.515184767297356	401.96564778948317
38	430457	0.0	0.32140273	Merger	595652000.0	100	47	0.1510958	0.1510958	1	23	39.72266734728798	516.5952311256368
39	435041	0.0	0.32736582	Merger	1875597200.0	100	47	1.2459224	1.2459224	2	3	956.601257685346	1722.1607209367307
40	454948	0.0	0.10544823	Merger	1635672200.0	100	47	0.43240508	0.43240508	1	23	736.0054224940537	769.3640805308822
41	455937	0.0	0.24483863	Merger	1238674300.0	100	47	0.40736607	0.40736607	1	16	230.7765735570971	275.2307334748295
42	458166	0.0	1.5938936	Merger	848192000.0	100	47	0.92318064	0.92318064	1	32	724.8771088292651	725.2439405290596
43	460663	0.0	0.86382794	Merger	548214400.0	100	47	0.6827948	0.6827948	1	8	2.4715950848597847	447.5976210110435
44	461961	0.0	0.16458341	Merger	1999409700.0	100	47	1.2459831	1.2459831	2	55	578.7284949661151	609.0733093825305
45	462039	0.0	1.3276869	Merger	1510963800.0	100	47	0.45287976	0.45287976	1	1	565.882114909937	2606.3372987406574
46	465051	0.0	0.39990395	Merger	1492669200.0	100	47	0.80789155	0.80789155	1	118	367.1472372387662	387.96082723765426
47	465951	0.0	0.44246447	Merger	859904640.0	100	47	0.40583915	0.40583915	1	10	650.0979962603217	861.9401286887191
48	471759	0.0	0.18831381	Merger	1253724300.0	100	47	0.86939305	0.86939305	2	29	360.0071482466254	781.2841900395508
49	474505	0.0	0.36896902	Merger	1755657700.0	100	47	1.0793202	1.0793202	1	9	841.9399392423854	1334.1633772347197
50	477882	0.0	0.34190896	Merger	1009860700.0	100	47	0.3248031	0.3248031	1	55	290.27886274687893	348.4085323951351
51	482132	0.0	0.21918699	Merger	1181783000.0	100	47	0.39500087	0.39500087	1	24	344.54124783363903	732.3093707091942
52	486129	0.0	0.8907257	Merger	134653380.0	100	47	0.03509012	0.03509012	2	20	20.326632641020232	55.76119722443991
53	488747	0.0	0.24306233	Merger	1433307400.0	100	47	0.6700282	0.6700282	1	13	393.51642335660216	872.9126723704799
54	495680	0.0	0.6604233	Merger	592175170.0	100	47	0.2389889	0.2389889	1	14	342.12392346447155	441.17307171319317
55	498233	0.0	0.10798936	Merger	1196176500.0	100	47	0.27028632	0.27028632	1	41	417.857643601488	432.1892280428168
56	499251	0.0	0.20864707	Merger	188225810.0	100	47	0.083011284	0.083011284	1	67	22.220975638247133	214.58752434797572
