	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
107	11502	107064700.0	1.2614925	0	0	3532.58333657824	3542.952902538887	7486	0
141	15332	93286590.0	0.52203315	0	0	15464.309207290273	15500.295927104724	14163	0
62	6940	426445630.0	1.4474843	0	0	8701.090577671503	8740.22122980748	1	0
5	807	1480891000.0	14.21284	0	0	8177.359658591859	8269.849303668705	426	2
175	22991	84194230.0	0.49861318	0	0	11334.67470854245	11380.169662821716	1811	0
70	7797	285409280.0	1.544291	0	0	12909.57523477339	12938.279080706148	4154	0
9	1326	173551070.0	0.8825574	0	0	15570.450480080966	15608.968575183788	4538	0
41	5051	264373950.0	1.6098542	0	0	16787.102014017237	16807.44063203069	4854	0
17	2375	344520320.0	1.7198994	0	0	10769.526293041974	10802.024408213347	5533	0
174	22852	88906210.0	0.38248715	0	0	15722.53473862918	15793.495311982146	5965	0
151	16769	100786984.0	0.46751013	0	0	12139.120728790618	12185.176554973286	6227	0
130	14344	96383050.0	0.48512986	0	0	9274.903003576852	9305.212678824193	8204	0
77	8784	174018270.0	1.2019397	0	0	16789.41487678143	16833.54203282076	8726	0
143	15622	149385950.0	0.6873627	0	0	19954.582235905895	19978.448882038167	9558	0
38	4711	149026860.0	0.72577965	0	0	13499.286780786651	13559.574462552268	9672	0
111	12555	130579016.0	1.012979	0	0	7807.76908816232	7808.953355490749	11104	0
162	20127	85303020.0	0.3994112	0	0	12976.32123742307	13029.947275393153	13040	0
169	21484	93899590.0	0.6552816	0	0	12511.25652481564	12582.759525410193	13088	0
153	16914	119560370.0	1.324655	0	0	18564.79863491922	18619.166971394727	13547	0
97	10766	96296456.0	0.35226333	0	0	3005.949585342806	3036.6496229242434	14593	0
160	19838	89662830.0	0.31578973	0	0	13671.934869952858	13740.311994924898	15589	0
158	17821	119632700.0	0.53075325	0	0	19407.202354944657	19451.62026870094	17491	0
46	5472	362098560.0	1.9666448	0	0	13802.39301396925	14133.379167682118	6884	0
116	12875	174855860.0	0.9271347	0	0	13402.774366414473	13444.84481822899	12307	0
