	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	16	31930	0.0	0.401528	Merger	1140076700.0	101	18
1	428	3	0.0	0.1368722	Merger	1989169300.0	100	18
2	429	5788	0.0	0.16576396	Merger	114892490.0	100	18
3	430	9527	0.0	1.9308581	Merger	8927001000.0	100	18
4	431	10668	0.0	0.24334371	Merger	1990394100.0	100	18
5	432	10670	0.0	0.21504587	Merger	759904800.0	100	18
6	433	11075	0.0	0.14442329	Merger	118550990.0	100	18
7	434	11600	0.0	0.124376535	Merger	17005482000.0	100	18
8	435	16068	0.0	3.5449476	Merger	1418869100.0	100	18
9	436	17728	0.0	0.10778519	Merger	952962200.0	100	18
10	437	17730	0.0	1.8417425	Merger	279638880.0	100	18
11	438	18132	0.0	0.10047432	Merger	1231927900.0	100	18
12	439	20970	0.0	2.126971	Merger	1825982300.0	100	18
13	440	20971	0.0	1.2448871	Merger	295804700.0	100	18
14	441	21558	0.0	0.11539342	Merger	2566237200.0	100	18
15	442	28740	0.0	0.18592505	Merger	229725280.0	100	18
16	443	29894	0.0	0.1045037	Merger	249727790.0	100	18
17	444	31777	0.0	0.3678103	Merger	1644216200.0	100	18
18	445	32632	0.0	0.13790305	Merger	1281586000.0	100	18
19	446	35400	0.0	0.16654414	Merger	729011900.0	100	18
20	447	35573	0.0	0.34274673	Merger	310055420.0	100	18
21	448	39203	0.0	0.12578604	Merger	168233440.0	100	18
22	449	40111	0.0	0.18612164	Merger	653706050.0	100	18
23	450	40814	0.0	2.0493817	Merger	120188830.0	100	18
24	451	42639	0.0	1.4488019	Merger	984849100.0	100	18
25	452	42743	0.0	0.14917813	Merger	306961730.0	100	18
26	453	45304	0.0	0.17956792	Merger	601367900.0	100	18
27	454	46790	0.0	0.1414476	Merger	864772300.0	100	18
28	455	47696	0.0	1.568875	Merger	145576340.0	100	18
29	456	48777	0.0	0.664611	Merger	192022260.0	100	18
30	457	52585	0.0	0.21909827	Merger	978091970.0	100	18
31	458	54336	0.0	0.38227925	Merger	829849100.0	100	18
32	459	57511	0.0	0.22032891	Merger	656100030.0	100	18
33	460	60801	0.0	1.3149848	Merger	672453900.0	100	18
34	461	64559	0.0	0.1213618	Merger	279738560.0	100	18
35	462	66044	0.0	0.29133165	Merger	508395200.0	100	18
36	463	66840	0.0	2.086035	Merger	151199570.0	100	18
37	464	68018	0.0	1.536665	Merger	461898460.0	100	18
38	465	71347	0.0	0.65323144	Merger	323920500.0	100	18
39	466	71519	0.0	1.0462096	Merger	116414180.0	100	18
40	467	71840	0.0	0.85349643	Merger	357856420.0	100	18
41	468	72389	0.0	1.3664969	Merger	442977200.0	100	18
42	469	75277	0.0	0.7798524	Merger	491621250.0	100	18
43	470	75806	0.0	1.2100958	Merger	330626980.0	100	18
44	471	82024	0.0	1.2763755	Merger	244606060.0	100	18
45	472	84081	0.0	0.6079586	Merger	340934270.0	100	18
46	473	86111	0.0	0.11380363	Merger	225905810.0	100	18
47	474	89259	0.0	0.2418793	Merger	419108260.0	100	18
48	475	93333	0.0	0.6565973	Merger	431642270.0	100	18
49	476	95559	0.0	0.18864222	Merger	196663660.0	100	18
50	477	101321	0.0	0.82914263	Merger	146331400.0	100	18
51	478	102962	0.0	0.20540053	Merger	111444264.0	100	18
52	479	103029	0.0	0.8291382	Merger	173725260.0	100	18
53	480	104384	0.0	0.22224677	Merger	305175900.0	100	18
54	481	106630	0.0	0.1290784	Merger	136879090.0	100	18
55	482	107488	0.0	0.42186055	Merger	105671860.0	100	18
56	483	107794	0.0	0.10952625	Merger	119094056.0	100	18
57	484	110066	0.0	0.37918478	Merger	130478590.0	100	18
58	485	111440	0.0	1.1244226	Merger	167303340.0	100	18
59	486	112861	0.0	0.83298355	Merger	104223280.0	100	18
60	487	114751	0.0	0.1687539	Merger	146219890.0	100	18
61	488	115195	0.0	0.15389347	Merger	188995000.0	100	18
62	489	120669	0.0	0.14167984	Merger	139096640.0	100	18
63	490	125463	0.0	0.11063712	Merger	88196490.0	100	18
64	491	125677	0.0	0.29296014	Merger	135954740.0	100	18
65	492	125935	0.0	1.24766	Merger	185214860.0	100	18
66	493	127372	0.0	0.37654904	Merger	88316690.0	100	18
67	494	128239	0.0	0.1390146	Merger	110751224.0	100	18
68	495	128379	0.0	1.6949208	Merger	113261720.0	100	18
69	496	131199	0.0	0.106177874	Merger	138001710.0	100	18
70	497	132894	0.0	0.25707725	Merger	113900450.0	100	18
71	498	133241	0.0	0.5945291	Merger	109891496.0	100	18
72	499	133417	0.0	1.2512094	Merger	120452420.0	100	18
73	500	133924	0.0	0.29519317	Merger	137270610.0	100	18
74	501	134547	0.0	0.38160923	Merger	171410050.0	100	18
75	502	136800	0.0	0.16146453	Merger	89299210.0	100	18
76	503	139161	0.0	0.43815514	Merger	86314780.0	100	18
77	504	140528	0.0	0.31962338	Merger	97223490.0	100	18
78	505	141610	0.0	0.12328358	Merger	155116140.0	100	18
79	506	143210	0.0	0.1585295	Merger	95336170.0	100	18
80	507	143330	0.0	0.7295117	Merger	168526640.0	100	18
81	508	148791	0.0	1.9159018	Merger	118644936.0	100	18
82	509	150316	0.0	0.17916286	Merger	88987410.0	100	18
83	510	153065	0.0	1.5141215	Merger	143064060.0	100	18
84	511	153575	0.0	0.37088642	Merger	84304700.0	100	18
85	512	155299	0.0	0.110256724	Merger	87219300.0	100	18
86	513	155563	0.0	0.24944817	Merger	93567500.0	100	18
87	514	156814	0.0	0.14791824	Merger	156427090.0	100	18
88	515	158848	0.0	1.1039442	Merger	108931040.0	100	18
89	516	165841	0.0	0.16836001	Merger	120143870.0	100	18
90	517	170018	0.0	0.7418651	Merger	97109170.0	100	18
91	518	174749	0.0	0.23055325	Merger	92304184.0	100	18
92	590	50354	-0.0842231400000006	0.2898306	next_progenitor	605756740.0	10	18
93	685	104887	-0.0842231400000006	1.076277	first_progenitor	186518930.0	1	18
94	793	144724	-0.0842231400000006	0.12935013	next_progenitor	125513480.0	10	18
95	881	36609	-0.1842545700000002	0.21398374	next_progenitor	308853900.0	10	18
96	884	83380	-0.1842545700000002	0.5040442	first_progenitor	302832670.0	1	18
97	996	111834	-0.1842545700000002	0.5628126	next_progenitor	349511740.0	10	18
