	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
367	34615	168925040.0	0.55160683	0.0	0	15471.195532680485	15682.629178265965	29249	0
675	57297	208178780.0	0.7958876	0.0	0	13923.360940435236	14093.071070061555	53770	0
778	64454	268635900.0	0.81100774	0.0	0	6514.488763716039	6576.149876940529	53939	0
803	65832	90836150.0	0.19372225	0.0	0	8796.660470538505	8867.414997111337	70391	0
90	10825	8159994000.0	39.969627	0.0	0	7186.432431325548	0.0	3013	0
220	22990	1142265000.0	3.9721673	0.0	0	14756.699334485773	14840.932791880788	3014	0
569	50208	380175100.0	0.8253454	0.0	0	14544.039447896293	14562.460760907341	3015	0
575	50710	124035080.0	0.31856722	0.0	0	7537.764989611891	7590.1387368153055	8464	0
176	18840	270807500.0	0.3554729	0.0	0	11325.960424726181	11371.891167884603	9373	0
49	6792	95742460.0	0.21907645	0.0	0	13876.653709160479	13903.914910570378	10920	0
158	17237	2161795600.0	13.726511	0.0	0	15011.763878776374	15056.26687714233	11712	0
404	37849	432372260.0	1.3131574	0.0	0	9513.848994067079	9548.302371477104	15152	0
211	22211	780493100.0	3.6564329	0.0	0	15631.484194550534	15715.561221347809	15830	0
85	10119	1903521500.0	7.2288876	0.0	0	13148.969888623828	13324.193063600998	17899	0
430	39787	370293300.0	2.3193638	0.0	0	7208.586981600897	7222.69799977637	18266	0
240	24505	530665730.0	2.4035642	0.0	0	8855.058290846231	8883.970179131364	20655	0
261	26275	433941600.0	1.6112027	0.0	0	14014.567723321954	14081.517299602172	23407	0
319	31016	99728904.0	0.58717805	0.0	0	14477.729884310094	14811.043001288828	26751	0
611	53220	413359840.0	1.6221097	0.0	0	2901.667519452583	2973.600026887866	32490	0
218	22741	321909380.0	1.0058521	0.0	0	9825.196846160681	9899.72428916911	32896	0
252	25459	229420590.0	0.924204	0.0	0	11717.836839070553	11756.139952759475	33342	0
539	47943	260315250.0	0.84413856	0.0	0	6494.437218890834	6564.681760562008	33438	0
1133	99452	93697336.0	0.2725223	0.0	0	14047.625803430821	14378.090231547338	38138	0
522	46642	246931630.0	1.216256	0.0	0	8789.148377406742	9029.134695537577	38870	0
928	74759	180443970.0	0.52621746	0.0	0	14631.73253176732	14655.487561070973	41386	0
649	55485	238329400.0	0.6921288	0.0	0	10469.229234315506	10774.743173981831	42252	0
226	23408	179542830.0	0.38131735	0.0	0	14659.815814442676	14705.158780690363	53881	0
632	54305	137384960.0	0.4447836	0.0	0	13018.874657552666	13225.905020843822	57457	0
1025	82553	173668350.0	0.50861055	0.0	0	11836.423293567248	12016.589981908906	59830	0
521	46569	237814200.0	1.1572022	0.0	0	12032.421508106352	12066.143588633155	62145	0
485	43809	146531800.0	0.81264114	0.0	0	9779.794802826287	10116.551813998789	62222	0
1094	92171	152085800.0	0.41399187	0.0	0	7994.562152498479	8048.71374026719	62379	0
918	74319	97104980.0	0.24720387	0.0	0	9725.976387834951	9792.193637843779	63532	0
807	66038	159260050.0	0.55518043	0.0	0	6197.613495280136	6375.602905621385	64201	0
1021	82279	159948290.0	0.29995248	0.0	0	2986.4820358018364	3297.3828818323896	68526	0
1179	112111	115328056.0	0.24575713	0.0	0	20414.827689117774	20602.07784691636	71615	0
293	28798	92442880.0	0.15772906	0.0	0	11276.616749876373	11277.723869056372	71895	0
3	4	166607060.0	0.38727072	0.0	5	92.14367146554346	126.69024573970103	72696	0
748	61970	178852590.0	0.3773749	0.0	0	13959.151747580197	14239.082887415332	73172	0
526	46863	121015910.0	0.4959408	0.0	0	7059.476963959364	7103.997177663462	74814	0
1130	98639	110136020.0	0.25599024	0.0	0	12870.730146367041	12932.088245499212	75841	0
1168	108793	97268200.0	0.2772184	0.0	0	17382.562806241225	17598.254331700165	77852	0
1051	85784	107123470.0	0.38481292	0.0	0	12338.688763394764	12362.536089290108	79597	0
1073	88724	139286820.0	0.23219298	0.0	0	12815.316214656974	12932.948351343884	79629	0
60	7921	93026350.0	0.22196333	0.0	0	14948.666602041112	15233.224806085373	80156	0
27	3474	85210240.0	0.18979226	0.0	0	11929.592205812272	11982.270870292277	87562	0
193	20819	120157040.0	0.23811498	0.0	0	10814.765102569112	10868.704130792827	95643	0
1123	97580	109101370.0	0.303535	0.0	0	7069.475107031895	7085.327423928292	31726	0
570	50271	185850940.0	0.46854913	0.0	0	13934.97128089881	13951.435057281045	66361	0
24	3471	708144960.0	0.7067548	0.0	0	12335.419850178707	12388.56138863462	5487	0
814	66700	105923910.0	0.20295002	0.0	0	7840.17285742619	7901.588667336465	63103	0
708	59340	150070350.0	0.4969922	0.0	0	2505.3719474455334	2731.2150482355078	79966	0
348	33299	701000200.0	1.3160303	0.0	0	7999.557465126342	8060.524722398166	27878	0
1157	104636	86742810.0	0.33364305	0.0	0	6493.281909659829	6736.789652066703	52257	0
966	77992	96459256.0	0.43187615	0.0	0	14518.349634631932	14826.912262379508	91900	0
