	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	271	42381	0.2117222099999995	0.2008538	Descendant	330688600.0	1000	17
1	283	53189	0.2117222099999995	0.116926104	Descendant	258129040.0	1000	17
2	395	114438	0.0648136499999996	0.20674653	Descendant	109722610.0	1000	17
3	401	3123	0.0	0.11167824	Merger	383152450.0	100	17
4	402	6714	0.0	0.10338404	Merger	329703200.0	100	17
5	403	8141	0.0	0.17804465	Merger	460388860.0	100	17
6	404	8706	0.0	0.17499305	Merger	129697280.0	100	17
7	405	9600	0.0	0.120536655	Merger	4629218000.0	100	17
8	406	9601	0.0	0.14795804	Merger	207778750.0	100	17
9	407	9603	0.0	1.1009402	Merger	149924540.0	100	17
10	408	14808	0.0	0.1209757	Merger	4577594000.0	100	17
11	409	15485	0.0	0.192465	Merger	134169120.0	100	17
12	410	17455	0.0	0.12190607	Merger	2474855200.0	100	17
13	411	18813	0.0	0.120216034	Merger	255503840.0	100	17
14	412	26007	0.0	0.117366865	Merger	1113450400.0	100	17
15	413	27072	0.0	0.38094917	Merger	370693800.0	100	17
16	414	28248	0.0	0.15995298	Merger	537559900.0	100	17
17	415	29562	0.0	0.13747142	Merger	1717286500.0	100	17
18	416	36269	0.0	0.13405359	Merger	1150627500.0	100	17
19	417	36365	0.0	0.26626387	Merger	198436140.0	100	17
20	418	36718	0.0	0.10970655	Merger	711607200.0	100	17
21	419	36824	0.0	0.7666664	Merger	423463460.0	100	17
22	420	39121	0.0	0.5725439	Merger	477436100.0	100	17
23	421	40723	0.0	1.0610535	Merger	362622400.0	100	17
24	422	40911	0.0	0.29483426	Merger	630614660.0	100	17
25	423	40988	0.0	0.12923382	Merger	608486900.0	100	17
26	424	41547	0.0	1.1678483	Merger	613320500.0	100	17
27	425	41625	0.0	0.2476241	Merger	853252000.0	100	17
28	426	42732	0.0	1.0364394	Merger	541634100.0	100	17
29	427	45396	0.0	2.0122254	Merger	453865500.0	100	17
30	428	47168	0.0	0.102995455	Merger	370073570.0	100	17
31	429	47462	0.0	0.328153	Merger	292036480.0	100	17
32	430	49997	0.0	0.2929723	Merger	688125400.0	100	17
33	431	54801	0.0	0.5019137	Merger	107042104.0	100	17
34	432	55476	0.0	0.12175067	Merger	469164700.0	100	17
35	433	55731	0.0	1.8553586	Merger	190474580.0	100	17
36	434	56022	0.0	0.1652504	Merger	150255820.0	100	17
37	435	56799	0.0	0.24101606	Merger	342760500.0	100	17
38	436	58063	0.0	0.13262391	Merger	137500380.0	100	17
39	437	58580	0.0	0.12431721	Merger	356986000.0	100	17
40	438	59218	0.0	1.5658638	Merger	217503580.0	100	17
41	439	59748	0.0	0.45501518	Merger	265359800.0	100	17
42	440	61020	0.0	0.1564461	Merger	258113260.0	100	17
43	441	61641	0.0	3.058827	Merger	214361300.0	100	17
44	442	62138	0.0	0.11137325	Merger	159280220.0	100	17
45	443	62208	0.0	0.4803384	Merger	198623180.0	100	17
46	444	62673	0.0	0.27732193	Merger	299783000.0	100	17
47	445	65516	0.0	0.10981266	Merger	192797740.0	100	17
48	446	68612	0.0	0.12989913	Merger	270648770.0	100	17
49	447	69602	0.0	0.14858124	Merger	214744240.0	100	17
50	448	69672	0.0	0.22658014	Merger	278505820.0	100	17
51	449	70428	0.0	1.409432	Merger	143113150.0	100	17
52	450	73480	0.0	0.45572853	Merger	238019600.0	100	17
53	451	73963	0.0	0.17648932	Merger	157079800.0	100	17
54	452	74853	0.0	0.12522732	Merger	204226640.0	100	17
55	453	75726	0.0	1.0661869	Merger	317556740.0	100	17
56	454	76289	0.0	0.12878603	Merger	153843040.0	100	17
57	455	77697	0.0	0.16812544	Merger	139177980.0	100	17
58	456	78505	0.0	0.15677923	Merger	251391500.0	100	17
59	457	79479	0.0	0.10591092	Merger	160196620.0	100	17
60	458	80889	0.0	0.13942426	Merger	177934750.0	100	17
61	459	82637	0.0	0.13767348	Merger	280588900.0	100	17
62	460	84851	0.0	0.1511305	Merger	171770000.0	100	17
63	461	85858	0.0	0.39808723	Merger	212997820.0	100	17
64	462	86978	0.0	0.2323723	Merger	113474890.0	100	17
65	463	88690	0.0	0.14295755	Merger	169655580.0	100	17
66	464	88922	0.0	1.9824861	Merger	111134600.0	100	17
67	465	89071	0.0	0.12824023	Merger	104783336.0	100	17
68	466	90106	0.0	0.69011927	Merger	111080060.0	100	17
69	467	90220	0.0	0.15191428	Merger	199447600.0	100	17
70	468	90323	0.0	0.2735446	Merger	293727260.0	100	17
