	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
132	14193	306616600.0	1.5041403	0.0	0	16723.51903908642	16751.308956148157	33916	0
691	57286	124955980.0	0.33149385	0.0	0	10192.979286150143	10291.189598467952	23232	0
327	30392	254504700.0	0.49512032	0.0	0	6598.21644891127	6599.220848045445	25323	0
395	35324	174546660.0	0.45781443	0.0	0	12785.640501088075	12815.084545147294	44600	0
27	3942	2776104200.0	10.29892	0.0	0	12402.338662020782	0.0	939	3
837	69255	89774650.0	0.26348776	0.0	0	2561.92211473263	2581.541092424602	1356	0
54	6872	5753130500.0	28.761015	0.0	0	7179.4726170953045	0.0	4301	0
424	37551	164472510.0	0.51435137	0.0	0	16099.102869704211	16106.473968127862	5471	0
30	4491	2543912700.0	15.614295	0.0	1	1826.3592401706635	0.0	7959	3
36	5002	622585600.0	3.3321476	0.0	0	12866.769159853018	12898.375280898057	8300	0
371	33600	254230770.0	0.8751807	0.0	0	13233.05980832646	13259.412952978782	8856	0
580	48903	100340280.0	0.5684693	0.0	0	14224.816500222258	14260.798573406119	9745	0
331	30655	335411460.0	0.6992236	0.0	0	9599.102065289791	9615.961074020235	10344	0
246	24228	472127040.0	1.9540142	0.0	0	3395.630388550142	3406.1381070677226	10806	0
342	31542	420915550.0	1.1684228	0.0	0	13444.437315794903	13475.26362439958	10992	0
885	77799	92446570.0	0.3107547	0.0	0	13075.238605775467	13080.244165853188	12178	0
552	46802	117765520.0	0.6200543	0.0	0	8253.901788928022	8268.486678858953	15336	0
442	38898	182648420.0	0.92369527	0.0	0	18093.1978166143	18127.00330959821	18816	0
330	30596	467346530.0	1.3322779	0.0	0	19750.39281331474	19787.072276063973	20919	0
57	6964	374000060.0	1.075731	0.0	0	14337.267710953069	14364.237854709543	21469	0
186	18706	589597250.0	2.0741825	0.0	0	10611.392328889211	10617.879178246967	22072	0
454	39845	144413900.0	0.6075047	0.0	0	16759.087453366104	16783.21921515305	23233	0
86	9577	291967780.0	0.678768	0.0	0	12542.954594883884	12581.12172706552	25259	0
631	52723	90835720.0	0.4639318	0.0	0	22935.444636150536	22970.031383271784	26269	0
