	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	12	25119	-0.1115146599999992	0.17503673	first_progenitor	102519360.0	2	10
1	71	409	0.0	0.1233384	Merger	632104260.0	100	10
2	72	3384	0.0	0.3909859	Merger	416558980.0	100	10
3	73	3581	0.0	0.22532909	Merger	109691256.0	100	10
4	74	6855	0.0	1.1093591	Merger	533570140.0	100	10
5	75	6944	0.0	0.5900957	Merger	165163330.0	100	10
6	76	7856	0.0	0.16900943	Merger	173736500.0	100	10
7	77	10328	0.0	0.31377468	Merger	176199820.0	100	10
8	78	12233	0.0	0.16637419	Merger	117782910.0	100	10
9	79	12303	0.0	0.13285835	Merger	103785720.0	100	10
10	80	14185	0.0	0.6409007	Merger	91309020.0	100	10
11	81	14736	0.0	0.11059372	Merger	163338610.0	100	10
12	82	14915	0.0	0.2637708	Merger	148621840.0	100	10
13	83	16727	0.0	0.27604756	Merger	131528280.0	100	10
14	84	19695	0.0	0.16619468	Merger	85793784.0	100	10
15	105	7595	-0.0318125699999995	0.11301729	next_progenitor	323845820.0	10	10
16	141	19082	-0.1115146599999992	0.2672853	next_progenitor	109865050.0	10	10
17	162	15794	-0.1995146000000005	0.30640554	first_progenitor	96849880.0	1	10
