	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
266	29199	324358080.0	0.6884409	0.0	0	19174.531021952916	19220.90953547064	42381	0
1341	109527	253292050.0	0.5383657	0.0	0	24565.951223691995	24618.471285554177	53189	0
1722	163134	103632530.0	0.16638614	0.0	0	13639.968931714044	13646.483180027188	114438	0
989	83836	385844220.0	0.71772265	0.0	0	16998.78147865217	17025.958523449845	3123	0
624	57724	299098530.0	0.7324863	0.0	0	7839.6621343816	7983.914088094595	6714	0
82	11454	455958850.0	0.48062393	0.0	0	23494.181330230644	23540.22649977095	8141	0
89	11878	142252110.0	0.49511486	0.0	6	959.5130120594456	969.7130878576037	8706	0
134	16281	4213211000.0	15.839797	0.0	0	22076.00407308065	22143.58172954511	9600	0
1069	89643	228827520.0	0.6273058	0.0	0	13958.556866890181	14138.61791049317	9601	0
1283	104528	142819550.0	0.4970378	0.0	0	15728.19397341653	15751.468534636626	9603	0
96	12561	4466987000.0	15.1765	0.0	3	1705.7482916737379	1795.2585209976783	14808	0
1203	98720	147984850.0	0.35702524	0.0	0	12729.337217835799	12734.133929766971	15485	0
109	14025	2683001000.0	16.048115	0.0	0	19624.880456674928	19652.653267380247	17455	0
1023	85961	247156400.0	0.61955905	0.0	0	21263.36004497082	21387.69359014374	18813	0
195	22355	1226980900.0	5.3674154	0.0	0	20647.065811636083	20738.563084473113	26007	0
708	63712	375684580.0	0.55035615	0.0	0	8739.599995005694	8756.7338908256	27072	0
526	50353	524162270.0	0.83863646	0.0	0	11287.25976897225	11357.872061320331	28248	0
238	26680	1603363500.0	5.5386233	0.0	0	23120.74444074878	23128.487924515455	29562	0
384	38661	1143771100.0	3.2568872	0.0	0	24414.481426862636	24464.05360213677	36269	0
589	55234	199389440.0	0.6396896	0.0	0	6536.594976684637	6612.094068908463	36365	0
174	20050	666625200.0	1.4078152	0.0	0	17881.792007616277	17978.53584455983	36718	0
555	52527	449704030.0	1.5881385	0.0	0	18550.750464558576	18673.80487967706	36824	0
58	9095	438531520.0	1.226949	0.0	0	23569.311893589253	23614.6765634186	39121	0
928	79438	350315900.0	0.9813652	0.0	0	5735.54106702769	5811.181391156526	40723	0
226	25480	656050500.0	2.4549181	0.0	0	15780.021928807446	15810.638246174425	40911	0
622	57597	663461760.0	1.1620904	0.0	0	22196.87956598953	22244.624522094167	40988	0
508	48658	670928060.0	1.1329807	0.0	0	4382.220064418175	4420.486877076065	41547	0
399	39826	834712960.0	2.4739227	0.0	0	19458.286877455987	19473.25436963367	41625	0
190	21549	512143740.0	0.7863894	0.0	0	17167.688496251845	17177.863703667597	42732	0
