	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
0	7486	0.0	1.5017662	Merger	114814260.0	101	9	0.4644427	1	147	35.47882865083236	67.52753003426102
1	14163	0.0	0.16054074	Merger	102997990.0	101	9	0.571569	1	39	6.792658250113068	77.80123304387673
2	1	-0.04525314493271	0.1233384	first_progenitor	408970720.0	11	9	1.642505	0	20	29.85746185898289	67.81156473816279
3	426	0.0	0.7125008	Merger	1818579100.0	100	9	17.881485	1	4	392.32286324896114	1768.928392609684
4	1811	0.0	0.16647348	Merger	88145900.0	100	9	0.46288392	1	169	44.88801315728542	55.34203458296814
5	4154	0.0	0.25314996	Merger	307355900.0	100	9	1.6405851	1	101	41.74366146667034	72.48340429610892
6	4538	0.0	0.35645032	Merger	164785900.0	100	9	0.6399276	1	223	43.25160703576911	69.82081629490717
7	4854	0.0	0.19409381	Merger	273511970.0	100	9	1.4178028	1	16	784.0991850526294	810.8743845879342
8	5533	0.0	0.121038504	Merger	315581820.0	100	9	2.561443	1	85	667.5889943177566	690.6897417201204
9	5965	0.0	0.15091193	Merger	85221480.0	100	9	0.7188852	1	141	7.154991436584313	29.563123370467814
10	6227	0.0	0.19469623	Merger	111095304.0	100	9	0.9252235	1	303	9.040495209542254	41.31205070346588
11	8204	0.0	0.17297065	Merger	91084680.0	100	9	0.62403953	1	87	178.15031704776024	271.7519775716837
12	8726	0.0	0.19665523	Merger	159568960.0	100	9	1.3430352	1	65	135.36267551888113	272.8239470731466
13	9558	0.0	0.17095448	Merger	136240720.0	100	9	0.70343745	1	104	22.53396258732438	47.055491559755566
14	9672	0.0	0.14647853	Merger	149386770.0	100	9	1.1686459	1	241	64.67817767611314	66.37852694743898
15	11104	0.0	0.10378154	Merger	133528160.0	100	9	0.6120651	1	100	114.82060816968173	212.51224103738872
16	13040	0.0	0.2917145	Merger	85379050.0	100	9	0.8254955	1	398	61.71007646400507	93.10631955131052
17	13088	0.0	0.20476285	Merger	87570210.0	100	9	0.5129047	1	53	598.4428514817084	849.4680672536973
18	13547	0.0	0.11573558	Merger	128643510.0	100	9	0.6087203	1	227	50.42477763238836	63.39243745079381
19	14593	0.0	0.2436585	Merger	95102970.0	100	9	0.55821	1	44	56.90197983683092	68.49650430146976
20	15589	0.0	0.119857505	Merger	87701690.0	100	9	0.781425	1	90	176.02468535322518	278.53734150702337
21	17491	0.0	1.4692492	Merger	110291380.0	100	9	0.6067037	1	45	144.6277126059502	743.3681708115639
22	6884	-0.2783670349327103	0.26863194	next_progenitor	352824740.0	10	9	1.8329432	0	13	146.79588931974192	350.67250396880684
23	12307	-0.2783670349327103	0.34774464	next_progenitor	175737600.0	10	9	0.9348897	0	105	49.168477559213066	521.719813100446
