	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
671	81552	0.0	0.13406993	Merger	138101780.0	100	19	0.41860735	2	684	36.11647073178273	37.22222861154073
672	82632	0.0	0.3057598	Merger	468280400.0	100	19	1.7701892	2	160	69.81966552302438	72.98823067997354
673	83524	0.0	0.13316241	Merger	748516200.0	100	19	1.4286238	1	177	124.18032089407795	155.1505523287418
674	83752	0.0	0.11927075	Merger	787678500.0	100	19	1.2286065	1	95	125.6298187100063	193.7719119588269
675	84902	0.0	0.20514928	Merger	309787650.0	100	19	0.5459605	1	424	36.59525817856952	62.83616022331507
676	85921	0.0	0.34732094	Merger	105736220.0	100	19	0.31149986	1	1177	7.511204382906429	26.288172865423906
677	88179	0.0	0.3314628	Merger	618626900.0	100	19	1.6618513	1	247	88.1358573529407	125.50521529661363
678	91614	0.0	0.34268656	Merger	133467820.0	100	19	0.63470274	1	1223	17.04651322610514	68.6693878768412
679	92023	0.0	1.487426	Merger	618431170.0	100	19	1.4886218	1	258	124.27001790814882	228.79025467945573
680	92553	0.0	3.1299164	Merger	89916800.0	100	19	0.45526764	1	518	3.738394528226331	23.084858008365007
681	92771	0.0	1.3072255	Merger	88228060.0	100	19	0.28065854	1	1793	6.071766042087617	26.960343024832955
682	93078	0.0	0.20463797	Merger	642892000.0	100	19	1.8161411	1	118	228.63969412202457	265.6860093829052
683	93495	0.0	0.28532273	Merger	571393900.0	100	19	1.409222	1	163	144.75482589031296	307.0596794786968
684	95676	0.0	0.123923235	Merger	290072030.0	100	19	0.5773387	1	140	30.24776979327107	93.44031108999965
685	96938	0.0	2.0060418	Merger	139614500.0	100	19	0.33730474	3	583	8.64535768053263	30.450536548390293
686	97729	0.0	0.19141649	Merger	366516900.0	100	19	1.1732053	2	159	278.90627500206887	295.7841356726316
687	97801	0.0	0.15559052	Merger	234989710.0	100	19	0.8072115	2	507	64.81043923205891	134.90734754126134
688	103050	0.0	0.15912493	Merger	161608220.0	100	19	0.73298657	1	384	7.545866377381318	114.2086758691556
689	103823	0.0	0.49074328	Merger	103994296.0	100	19	0.40518305	1	406	12.51139527952618	24.578850901227586
690	105564	0.0	0.36895496	Merger	396165800.0	100	19	0.8751544	1	652	112.93408014132108	124.67969324193572
691	106169	0.0	0.23661616	Merger	128709480.0	100	19	0.47370997	1	454	42.916641819605644	43.80883006542517
692	106936	0.0	1.3331865	Merger	117802400.0	100	19	0.43872103	1	233	6.590268493397098	98.07038026521106
693	108167	0.0	0.9639427	Merger	307884700.0	100	19	0.8229267	1	417	142.50558717271412	197.77909252040357
694	116353	0.0	0.30084708	Merger	99249490.0	100	19	0.22046156	1	387	22.621626340573805	27.942919535402076
695	116592	0.0	1.7442095	Merger	167252830.0	100	19	0.68028325	2	792	65.49584178090457	73.71151314420207
696	116901	0.0	0.28787675	Merger	282423580.0	100	19	0.49517375	1	85	4.03273350967494	143.12944424667617
697	119556	0.0	0.9981635	Merger	121835704.0	100	19	0.26998603	2	717	9.76566621214397	23.840565476450248
698	119813	0.0	0.11419776	Merger	153168020.0	100	19	0.3919978	1	208	12.925384518046227	80.24114248710028
699	120749	0.0	0.45418304	Merger	85428980.0	100	19	0.23087955	1	1200	35.21251635033751	103.62844752649005
700	121195	0.0	0.11712599	Merger	95470104.0	100	19	0.27733377	1	604	7.171084458624671	77.73517825842403
701	121346	0.0	0.11806177	Merger	92556340.0	100	19	0.36905357	2	1600	24.211430714430026	63.76795841696281
702	122416	0.0	0.3950011	Merger	225642000.0	100	19	0.27791876	1	414	11.501329133872314	49.83312013982999
703	122876	0.0	0.65123534	Merger	118183560.0	100	19	0.47878566	2	774	3.5489650868547535	5.822153044115698
704	124259	0.0	2.0410674	Merger	184020800.0	100	19	0.42781895	1	363	67.6392096089391	86.13161341976956
705	124958	0.0	0.10787817	Merger	216613700.0	100	19	0.55513895	2	406	270.12555212868654	281.0474454756015
706	126555	0.0	0.28145924	Merger	117275540.0	100	19	0.31813735	1	549	19.32430118196515	44.64223993562282
707	126677	0.0	2.2020576	Merger	118836184.0	100	19	0.5068845	1	392	3.0984931852633615	135.71770733138615
708	127149	0.0	0.667551	Merger	182138700.0	100	19	0.5371127	2	334	137.84378524247458	158.7037589160742
709	127266	0.0	1.1580943	Merger	221435330.0	100	19	0.50897616	2	570	124.75267924235757	140.06152993306165
710	127704	0.0	0.588272	Merger	184418370.0	100	19	0.65385854	1	343	108.98483096597009	134.61679189288998
711	129705	0.0	0.1380074	Merger	292610100.0	100	19	0.76198655	1	177	184.91226014399845	403.9244876547744
712	130413	0.0	0.7675089	Merger	151473310.0	100	19	0.6978191	2	466	227.00015572077126	278.3583545417289
713	133321	0.0	0.12835594	Merger	162676480.0	100	19	0.623374	2	223	43.99690218917262	49.9643811514277
714	133588	0.0	0.87456465	Merger	173909650.0	100	19	0.7838786	1	365	57.949891393046144	83.65282465424399
715	134106	0.0	0.15599649	Merger	249364670.0	100	19	0.75972795	2	390	112.4981031613982	121.99674437070472
716	136420	0.0	0.5379078	Merger	102960070.0	100	19	0.41018337	1	1039	3.7889665581937626	129.72951170104824
717	138310	0.0	1.076277	Merger	183648670.0	100	19	0.5437756	2	986	145.40956965868938	204.0032307164232
718	138341	0.0	0.10155827	Merger	260764320.0	100	19	0.54767853	3	270	223.00351311292752	256.9784386065911
719	139396	0.0	0.19706532	Merger	224908750.0	100	19	0.47128415	1	867	90.5874542180957	107.18891304729878
720	142246	0.0	0.37355858	Merger	120407336.0	100	19	0.36940718	1	460	76.50518679948863	148.3146415674047
721	142482	0.0	0.107756115	Merger	257426910.0	100	19	0.7134186	1	267	231.4001391285733	260.972856646381
722	142692	0.0	0.18241677	Merger	122166990.0	100	19	0.41152325	2	294	108.72678716872237	175.7463621207987
723	143018	0.0	0.32295594	Merger	118160150.0	100	19	0.37132213	1	681	12.261338864115762	97.59325388261017
724	143842	0.0	0.10441181	Merger	156670720.0	100	19	0.33549026	3	545	63.59058306935492	69.65466265702362
725	144863	0.0	0.15874016	Merger	138602960.0	100	19	0.50421953	1	474	96.08320926199454	264.21682500518443
726	145124	0.0	0.10753227	Merger	154533150.0	100	19	0.6330283	1	281	109.14502122092786	144.26363769937043
727	147035	0.0	0.12758192	Merger	138525070.0	100	19	0.3363444	1	467	15.385959294856676	241.64340481093305
728	148400	0.0	0.13210955	Merger	87685460.0	100	19	0.3119387	2	894	102.35166114588004	123.53180002638969
729	149186	0.0	0.18658385	Merger	126826610.0	100	19	0.29912546	2	1420	195.62617736693835	214.04407490582258
730	149551	0.0	0.11710197	Merger	137823540.0	100	19	0.35955113	1	876	88.27064851445886	194.11856897455468
731	149593	0.0	0.24252613	Merger	134297020.0	100	19	0.39726123	2	542	88.57634417249386	194.54447615686385
732	150280	0.0	0.32534117	Merger	160840510.0	100	19	0.6843181	4	317	133.5691399642462	330.28675047535876
733	150448	0.0	0.90470403	Merger	139107870.0	100	19	0.518705	2	723	79.03260392109833	90.85251130009513
734	152756	0.0	0.22648408	Merger	160595340.0	100	19	0.32605246	1	241	50.526305645478786	91.60718721769379
735	154480	0.0	0.97605306	Merger	171693580.0	100	19	0.46252322	4	498	58.78279220049632	133.20020981182037
736	154900	0.0	0.47938815	Merger	107402330.0	100	19	0.16899118	1	789	24.864937257532862	243.6034547526216
737	155325	0.0	0.19905393	Merger	205373630.0	100	19	0.39621994	3	308	55.14987390658407	84.1215817647545
738	155458	0.0	0.19225597	Merger	137275570.0	100	19	0.29954776	1	596	41.8534840931959	86.19006212937288
739	156697	0.0	0.10538139	Merger	89544744.0	100	19	0.43142885	1	1061	80.81858448921564	120.90144822702581
740	156870	0.0	0.31558806	Merger	153107490.0	100	19	0.43755874	2	1062	162.87779590510974	163.94317831041516
741	158454	0.0	0.37284037	Merger	131147200.0	100	19	0.45492652	1	866	198.3487734233542	241.55574084870395
742	159725	0.0	0.934904	Merger	113797250.0	100	19	0.3866954	1	1062	1.7783291746891012	64.48873617273789
743	160539	0.0	0.21483184	Merger	140237100.0	100	19	0.26428628	1	1258	87.97773760417459	147.99975952968333
744	160568	0.0	0.7897908	Merger	195116200.0	100	19	0.32195023	1	402	260.002671334487	317.8196111996122
745	163434	0.0	0.25861138	Merger	140194830.0	100	19	0.26905876	1	565	133.126132588935	205.82166248496017
746	163530	0.0	0.19222972	Merger	107646024.0	100	19	0.30831757	1	446	22.73367900659239	233.55075864302137
747	164889	0.0	1.2128615	Merger	84741640.0	100	19	0.28561062	4	499	10.32852933939789	50.39563993651119
748	166957	0.0	1.6258476	Merger	123159750.0	100	19	0.46204117	3	380	147.0181807551597	187.79397844634863
749	168120	0.0	0.49092835	Merger	113305540.0	100	19	0.31049585	1	559	106.02639486264077	114.47237082485404
750	169027	0.0	1.4577945	Merger	117764700.0	100	19	0.4600313	1	756	29.449249164435578	187.04178830058456
751	169774	0.0	0.39254716	Merger	84869810.0	100	19	0.17910373	1	813	6.932669394925066	86.45514459822134
752	170356	0.0	0.29539767	Merger	130518380.0	100	19	0.24085125	1	444	109.27004448032586	117.03183703614468
753	170730	0.0	0.12820995	Merger	139230640.0	100	19	0.35251778	1	475	128.851023348761	137.63051750833947
754	170832	0.0	0.123349175	Merger	148688420.0	100	19	0.32419416	1	732	69.27523619206924	95.30436865572052
755	173316	0.0	0.14414138	Merger	122775670.0	100	19	0.284929	3	853	158.30210362422733	230.36147925077833
756	174138	0.0	0.32360113	Merger	91374696.0	100	19	0.33188924	1	818	33.08450488605342	119.94189957411518
757	174566	0.0	0.102221504	Merger	162187090.0	100	19	0.3099164	1	489	523.9184547329899	632.0991755674894
758	181198	0.0	0.5524226	Merger	158869180.0	100	19	0.2842847	1	379	89.9022773295061	96.30580967238697
759	182639	0.0	0.20783032	Merger	97452830.0	100	19	0.26536474	2	855	121.7726919904072	127.3839630125874
760	183217	0.0	0.43457422	Merger	96634360.0	100	19	0.21737374	2	688	66.8560403414845	68.34837564506931
761	183662	0.0	0.18459684	Merger	108741330.0	100	19	0.2723146	3	859	56.448741145076106	161.32800058095555
762	185021	0.0	0.36524856	Merger	117611000.0	100	19	0.37381247	2	699	67.15125088985688	120.9114395481387
763	185902	0.0	0.25468695	Merger	104636400.0	100	19	0.2820547	1	1231	151.20740781392186	201.48725177972523
764	185995	0.0	0.11856149	Merger	84916820.0	100	19	0.15881126	2	438	71.68418528614477	74.27517733721074
765	188907	0.0	0.14417607	Merger	135994930.0	100	19	0.2942864	3	409	68.48743660521185	135.6753377103756
766	189445	0.0	0.10399901	Merger	89956560.0	100	19	0.24093792	1	621	149.63918008778896	208.1937316481507
767	189996	0.0	0.105715655	Merger	90579280.0	100	19	0.18752314	2	502	40.09965886141577	52.05084664102525
768	191125	0.0	0.19799162	Merger	84444136.0	100	19	0.15009813	2	1271	80.85930727762619	84.72993310155827
769	192137	0.0	0.19086823	Merger	103845060.0	100	19	0.16213799	1	1150	61.93324578570243	63.451814433687005
770	192328	0.0	0.10763522	Merger	105333736.0	100	19	0.24841526	2	841	187.04178830058456	191.92721529241612
771	193202	0.0	0.226983	Merger	87682264.0	100	19	0.25536552	1	1401	327.06281123971354	343.695802661194
772	193937	0.0	0.12935013	Merger	113757250.0	100	19	0.2654041	1	482	55.345505966233944	112.28766430346987
773	194214	0.0	0.21756929	Merger	98644430.0	100	19	0.21963248	1	767	46.232896478936745	59.49705322809386
774	196665	0.0	1.3653444	Merger	100435120.0	100	19	0.33074883	1	398	139.06371392775324	227.6005688115239
775	198325	0.0	0.15219635	Merger	91430080.0	100	19	0.23014899	1	1043	169.96997817465027	221.88528352523363
776	201595	0.0	0.21354279	Merger	92583730.0	100	19	0.27083716	1	566	48.54850597045246	182.22325339019486
777	209253	0.0	0.1325573	Merger	100508070.0	100	19	0.2336809	1	398	43.5376389851776	118.53315337328083
778	215542	0.0	1.2029551	Merger	115952460.0	100	19	0.18138659	1	1202	45.27933151942509	62.3629582223651
779	150414	-0.1000314299999995	0.35313693	first_progenitor	91756520.0	1	19	0.2466029	0	638	14.777131895247225	184.11109157569607
780	140081	-0.1743385807029991	0.20181818	first_progenitor	244573230.0	1	19	0.36086446	0	405	59.45153631276317	60.86977768889968
781	151426	-0.1743385807029991	0.8914791	first_progenitor	87570840.0	1	19	0.3254605	0	397	36.64083065990521	110.50107643717095
782	164524	-0.1743385807029991	0.12987615	next_progenitor	174277600.0	10	19	0.25381684	0	178	49.21372918266631	50.03092765891866
