	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
517	31930	0.0	0.401528	Merger	1140076700.0	101	18	8.575141	1	41	5.014307821330302	7.679948887444709
518	3	0.0	0.1368722	Merger	1989169300.0	100	18	6.654511	1	119	39.306032759571586	58.93273674052383
519	5788	0.0	0.16576396	Merger	114892490.0	100	18	0.35754102	1	688	9.205179157314504	10.348590200310143
520	9527	0.0	1.9308581	Merger	8927001000.0	100	18	39.833294	1	3	107.13197282874003	786.6176293537029
521	10668	0.0	0.24334371	Merger	1990394100.0	100	18	5.4140534	1	40	33.127264091245564	33.67337082409825
522	10670	0.0	0.21504587	Merger	759904800.0	100	18	3.101615	2	95	3.9673584528058115	33.127264091245564
523	11075	0.0	0.14442329	Merger	118550990.0	100	18	0.47442532	2	1113	14.036013740009095	33.00371948285299
524	11600	0.0	0.124376535	Merger	17005482000.0	100	18	50.274677	1	29	312.99079127615045	326.6926207235071
525	16068	0.0	3.5449476	Merger	1418869100.0	100	18	9.089437	1	79	20.344298494435822	21.43477519489591
526	17728	0.0	0.10778519	Merger	952962200.0	100	18	8.451838	1	66	141.86441398942168	155.35752120229373
527	17730	0.0	1.8417425	Merger	279638880.0	100	18	1.4742843	2	182	35.80285792550584	61.892110986801534
528	18132	0.0	0.10047432	Merger	1231927900.0	100	18	2.559017	1	69	35.62776169086953	70.33604812550102
529	20970	0.0	2.126971	Merger	1825982300.0	100	18	5.558956	1	30	39.635586010623534	137.06647065311802
530	20971	0.0	1.2448871	Merger	295804700.0	100	18	0.82576495	1	126	39.635586010623534	42.378008847680306
531	21558	0.0	0.11539342	Merger	2566237200.0	100	18	12.152946	3	31	130.69860362209346	184.91210560476688
532	28740	0.0	0.18592505	Merger	229725280.0	100	18	0.5874532	1	285	6.571685696695054	82.84226164450335
533	29894	0.0	0.1045037	Merger	249727790.0	100	18	1.083196	2	144	19.670581812092998	20.282151778603893
534	31777	0.0	0.3678103	Merger	1644216200.0	100	18	5.267884	2	56	26.183483868319243	101.50033198386079
535	32632	0.0	0.13790305	Merger	1281586000.0	100	18	3.6776445	1	69	4.5539549778803705	155.33325875038588
536	35400	0.0	0.16654414	Merger	729011900.0	100	18	1.4516759	3	337	59.76092674864316	102.9952308083152
537	35573	0.0	0.34274673	Merger	310055420.0	100	18	2.9748423	2	227	9.27623122373797	26.573463041886725
538	39203	0.0	0.12578604	Merger	168233440.0	100	18	0.68568027	1	363	14.427017192981456	22.804865870907506
539	40111	0.0	0.18612164	Merger	653706050.0	100	18	1.5537596	1	184	8.88760325475333	26.298849413465827
