	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	4	143330	0.2585617207029997	0.7295117	Descendant	385414980.0	1100	21
1	5	6	0.1743385807029991	1.5604414	Descendant	199445260.0	2000	21
2	63	93602	0.4277005307029995	0.9542268	Descendant	657306050.0	1000	21
3	94	27072	0.3628868807029999	0.38094917	Descendant	23199644000.0	1000	21
4	166	106633	0.3628868807029999	1.4760436	Descendant	270786340.0	1000	21
5	190	3	0.2585617207029997	0.1368722	Descendant	7495697400.0	1000	21
6	279	4	0.1743385807029991	0.5184295	Descendant	4066652200.0	1000	21
7	280	9	0.1743385807029991	0.13083188	Descendant	332278430.0	1000	21
8	313	69978	0.1743385807029991	0.100095265	Descendant	266713260.0	1000	21
9	592	5146	0.0	0.21953477	Merger	140419620.0	100	21
10	593	9779	0.0	0.102228284	Merger	111783150.0	100	21
11	594	11499	0.0	0.25924918	Merger	827948160.0	100	21
12	595	12124	0.0	0.12733078	Merger	43222794000.0	100	21
13	596	12125	0.0	0.10297958	Merger	1253470800.0	100	21
14	597	12922	0.0	0.12912703	Merger	138957500.0	100	21
15	598	14798	0.0	0.3054733	Merger	526758100.0	100	21
16	599	16052	0.0	0.11163577	Merger	1446804200.0	100	21
17	600	17928	0.0	0.2334646	Merger	313101220.0	100	21
18	601	21802	0.0	0.4969512	Merger	138404820.0	100	21
19	602	22567	0.0	0.18662061	Merger	618135040.0	100	21
20	603	23454	0.0	0.27518788	Merger	206149420.0	100	21
21	604	25219	0.0	0.10898539	Merger	5966922000.0	100	21
22	605	25729	0.0	0.16770609	Merger	122082750.0	100	21
23	606	27397	0.0	0.41103733	Merger	3293668600.0	100	21
24	607	30257	0.0	0.23699342	Merger	13611496000.0	100	21
25	608	34394	0.0	0.16367471	Merger	128752376.0	100	21
26	609	35908	0.0	0.13225505	Merger	229692750.0	100	21
27	610	35909	0.0	0.20704567	Merger	411567520.0	100	21
28	611	37157	0.0	0.9816835	Merger	4187231200.0	100	21
29	612	38936	0.0	0.265201	Merger	2028777000.0	100	21
30	613	40347	0.0	0.88772625	Merger	335922200.0	100	21
31	614	42759	0.0	0.33303002	Merger	5531692000.0	100	21
32	615	43412	0.0	0.15467462	Merger	3349867300.0	100	21
33	616	43644	0.0	0.37566203	Merger	9429258000.0	100	21
34	617	44032	0.0	0.10045413	Merger	3976622600.0	100	21
35	618	45168	0.0	1.6519411	Merger	1746782100.0	100	21
36	619	45170	0.0	0.22657672	Merger	235670020.0	100	21
37	620	46879	0.0	0.4614387	Merger	667966500.0	100	21
38	621	48361	0.0	0.106212616	Merger	325661570.0	100	21
39	622	49033	0.0	0.8081085	Merger	1601282000.0	100	21
40	623	49218	0.0	0.20593457	Merger	3671470800.0	100	21
41	624	50584	0.0	0.30845565	Merger	212909710.0	100	21
