	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
42	385	0.0	0.112734295	Merger	297532100.0	100	11	1.55724	1	53	58.07243162401232	78.21007573370748
43	924	0.0	0.1874962	Merger	2745353200.0	100	11	31.1106	1	14	159.82131859811136	166.59778581638858
44	2314	0.0	1.5995151	Merger	901579460.0	100	11	6.2302346	1	59	4.119315633470014	108.31915880043135
45	2316	0.0	0.20464721	Merger	144416160.0	100	11	2.6827755	1	361	4.119315633470014	50.36487037076383
46	3924	0.0	0.101540014	Merger	334693380.0	100	11	2.426661	1	153	26.24828251766976	69.39204122075488
47	4435	0.0	0.82017946	Merger	91039040.0	100	11	0.4006841	1	132	8.782894740468222	23.835478222257613
48	7954	0.0	1.9009542	Merger	270783870.0	100	11	1.5821102	1	208	28.39677095587861	71.11804073780169
49	11569	0.0	0.16693504	Merger	400893540.0	100	11	1.94111	1	119	119.18521656595614	147.26851414007865
50	14471	0.0	0.13413164	Merger	97741730.0	100	11	0.63693225	2	200	14.604909840541959	57.94016297441657
51	16271	0.0	0.12810855	Merger	147231180.0	100	11	0.7835147	1	356	60.76812331816894	92.73635660682703
52	17964	0.0	0.13980803	Merger	151704560.0	100	11	0.77634645	1	158	135.61749941998195	333.31736695870194
53	18073	0.0	0.14975406	Merger	99507304.0	100	11	0.5730899	1	142	44.75870962251567	96.9018284804403
54	19229	0.0	0.118306644	Merger	181567890.0	100	11	1.0748022	2	79	156.7957575172832	227.1108681873693
55	23232	0.0	0.3760174	Merger	112792230.0	100	11	0.6786486	1	125	191.50951790896642	215.68552976795854
56	27403	0.0	0.11301729	Merger	95078456.0	100	11	0.55010194	1	379	48.48006049621787	149.46001343515874
57	32682	0.0	0.13025865	Merger	85707416.0	100	11	0.41768065	2	231	90.96814224887518	103.84023873678332
58	33063	0.0	0.10559836	Merger	99032824.0	100	11	0.6846161	1	87	68.10010863134559	201.7183626383885
59	33825	0.0	0.17590365	Merger	90348264.0	100	11	0.4493469	1	88	231.51051424027605	326.23928241161593
60	18925	-0.0797020899999996	0.5405439	first_progenitor	172241260.0	1	11	0.84126914	0	106	88.40260035228148	98.42828749072196
61	7688	-0.1677020300000009	0.5119674	first_progenitor	239991870.0	1	11	1.4391838	0	152	57.850746990599376	228.7688972589373
62	20723	-0.1677020300000009	0.3852322	first_progenitor	144934860.0	1	11	0.75669116	0	78	158.28236981299406	192.07542011618185
63	21745	-0.2721656699999997	0.5152683	first_progenitor	136547660.0	1	11	0.731547	0	100	188.06680556698677	233.13205526754456
64	21915	-0.3482098800000006	0.40785822	next_progenitor	202507410.0	10	11	0.6876572	0	31	58.039805991185744	86.3791516368868
65	24758	-0.3482098800000006	0.1738987	first_progenitor	85155440.0	1	11	0.3565524	0	508	97.0851970297309	113.20593524888099
