	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
572	60977	573540030.0	2.721538	0.0	0	17442.342563380356	17614.015045538268	94342	0
1207	109903	399521600.0	0.9078069	0.0	0	14570.537160653064	15017.696516507955	4	0
1966	161592	161989180.0	0.32958305	0.0	0	17854.049214513943	18294.918102823543	152873	0
1720	144960	223011520.0	0.327445	0.0	0	11081.959364779854	11443.584890054626	28833	0
366	42035	2844275000.0	17.183628	0.0	0	3907.5824818659	3946.391435014571	3	0
1555	133782	255259220.0	0.53660464	0.0	0	12746.490280643107	13301.006429926476	110066	0
892	86381	270519420.0	0.6954788	0.0	0	24554.03579437148	25146.75129232287	6	0
1103	102197	165775100.0	0.46778652	0.0	0	17249.52334365679	17676.187211926605	9	0
105	15865	17973223000.0	53.064945	0.0	0	13874.772092667601	13903.22719558062	2086	0
61	10272	3446598000.0	15.960056	0.0	0	25354.791726489402	25382.844554949133	5894	0
784	78031	1470050700.0	4.039797	0.0	0	18922.552081339014	19502.17194240155	7912	0
176	22510	12455648000.0	40.699562	0.0	0	11597.499047169638	11639.182242037969	10624	0
613	64010	157872180.0	0.22880805	0.0	0	6473.069225644563	6480.678098479929	11893	0
701	71458	928121700.0	3.0177135	0.0	0	6370.670070002092	6959.208108797062	13449	0
252	30252	662294800.0	1.5667974	0.0	6	273.7142767793966	611.7642340407301	17298	0
342	39555	4701226500.0	13.430492	0.0	0	22775.22606890121	22810.520833528877	18618	0
11	24	109142880.0	0.25713122	0.0	6	62.09474046593207	85.16758738962528	21993	0
143	19617	4918707700.0	16.018364	0.0	0	7097.562927410356	7144.017377597113	22194	0
136	18876	2861963800.0	7.5516186	0.0	0	23111.461252445355	23124.250912853186	29757	0
372	42423	3707152100.0	13.341826	0.0	0	22541.769017113278	22571.3047479704	31949	0
193	24777	3241130000.0	11.9128685	0.0	0	13251.97024553917	13258.477662539328	32664	0
530	57520	494577060.0	0.6045094	0.0	0	7244.044567431386	7411.012111629724	33777	0
167	21646	3252109600.0	10.356497	0.0	0	22452.848051944806	22483.80993703287	33967	0
367	42188	2990549200.0	7.240928	0.0	0	20702.498634194257	20742.38414440577	39416	0
702	71539	847589900.0	1.0313888	0.0	0	21775.801926956483	22311.659903089392	39719	0
1332	119014	349004860.0	0.52130574	0.0	0	20994.996084578102	21530.589576500915	40191	0
809	79842	616178940.0	1.3395833	0.0	0	22242.908937879743	22791.631072719978	44994	0
490	53973	1005993900.0	5.703956	0.0	0	12156.403073815094	12323.306606364145	45167	0
1260	113358	93603850.0	0.09187797	0.0	0	24110.58542655013	24703.693663527716	48935	0
34	4990	945513540.0	3.7519627	0.0	0	14826.684357281321	15381.949464478657	49143	0
422	47116	1407292200.0	4.6458015	0.0	0	13996.550452362642	14318.981845732369	49615	0
