	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
14	1734	14917230000.0	261.3422	0	0	9673.1917137921	0.0	438	2
20	2765	2329403400.0	17.418814	0	0	10851.245960398643	10852.373369209812	2215	0
7	912	1475966600.0	6.080502	0	0	12376.452341030057	12412.917218508044	5688	0
285	24860	149496350.0	0.54938614	0	0	11341.05626641717	11358.395856914343	5957	0
504	47118	85099260.0	0.35165057	0	0	13858.4009161087	13863.276015398385	6390	0
59	6766	836960640.0	4.5053177	0	0	8682.75872836191	8877.26053413757	8381	0
66	7360	282496600.0	0.7062235	0	0	12988.945179859338	13022.244509513317	17111	0
133	12986	328817820.0	1.5815675	0	0	13835.528364725911	13844.294464884664	17253	0
380	32893	150258660.0	0.36465794	0	0	11229.58550573629	11322.142720861115	17289	0
433	37635	159851940.0	0.6611084	0	0	11000.25695748	11103.959901420432	17503	0
97	10071	181673540.0	0.7487737	0	0	21659.003339247076	21795.843865773684	22182	0
336	28973	258992930.0	0.7195871	0	0	19965.90156052783	19969.54236298566	23448	0
322	27579	168809500.0	0.59899175	0	0	7329.999376990703	7521.698801379334	23977	0
243	22020	103792420.0	0.342207	0	0	13829.884488524662	13940.667222055707	25323	0
301	25968	135933470.0	0.33664992	0	0	6691.016696954958	6845.693470542139	25483	0
337	29010	160793100.0	0.79071414	0	0	13560.712264056658	13679.361221220119	26839	0
218	19839	230134140.0	0.7280083	0	0	10832.452608233925	10935.461339913472	28490	0
333	28631	109358880.0	0.39495862	0	0	10690.911169151	10692.250211867959	30073	0
234	21325	135092620.0	0.554689	0	0	11107.991554036476	11248.253579181728	33916	0
152	14651	104330520.0	0.52408874	0	0	15542.037242141578	15688.094072649743	35071	0
182	17034	148003840.0	0.7595217	0	0	14390.706922963784	14509.032742100846	36336	0
445	38360	124267576.0	0.51921904	0	0	11374.032719328328	11509.994751214204	40483	0
499	45913	87423290.0	0.3924967	0	0	13929.725137049634	13965.031347030888	42408	0
84	9023	811560000.0	2.8012094	0	0	13309.349254263918	13317.97834423885	12792	0
284	24818	230500380.0	1.1617501	0	0	16964.776116842717	16968.859778506696	17767	0
424	36934	181713920.0	0.5690609	0	0	16135.470139008805	16221.37394950641	37912	0
223	20160	363019330.0	1.6097105	0	0	12225.757267354142	12234.58697199593	19593	0
277	24186	240803760.0	0.7624667	0	0	8832.357856795463	9028.276253169288	15902	0
486	44229	101032056.0	0.5150312	0	0	8009.277875039492	8023.073565183808	38261	0
221	19995	179521490.0	0.5488055	0	0	9180.246615769429	9349.11209811543	25211	0
