	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
302	17491	0.4252755949327103	1.4692492	Descendant	2236375600.0	1000	16	9.731223	0	22	574.5455111996364	616.5207452339401
303	23407	0.0760442100000009	0.2818393	Descendant	1161831400.0	1000	16	5.5187526	0	135	4.04051693845045	71.64954295999993
304	10841	0.0	0.13527536	Merger	105904220.0	100	16	0.25470906	3	866	15.156459359301802	39.84887719983327
305	13474	0.0	0.15902491	Merger	96753360.0	100	16	0.13428555	1	378	10.329010806351272	13.287756698059052
306	15859	0.0	0.21884185	Merger	656285500.0	100	16	2.7166677	2	91	9.688431814232315	26.178654636493917
307	18808	0.0	0.12321083	Merger	1835637500.0	100	16	7.6098223	1	65	343.0735006703026	402.16077471229045
308	19761	0.0	0.21205863	Merger	121959704.0	100	16	0.35360545	1	345	8.800667460446903	48.9662044374857
309	21358	0.0	0.11808162	Merger	2177175000.0	100	16	7.955699	1	53	105.81800953298026	209.18686177195846
310	22888	0.0	0.20695333	Merger	766141700.0	100	16	2.196007	1	77	28.23945412077193	89.87673495196461
311	23538	0.0	0.3065571	Merger	958113100.0	100	16	4.4342575	1	89	9.719815587452755	112.99638665761863
312	24795	0.0	0.4750836	Merger	707830600.0	100	16	3.2817578	1	78	5.986847050700558	49.171019567836716
313	25719	0.0	0.14624692	Merger	690048000.0	100	16	3.04475	3	62	2.9915628538408225	165.3335468885136
314	26204	0.0	1.107653	Merger	967375200.0	100	16	3.3236363	1	149	65.35015006008359	70.26030773794538
315	27974	0.0	0.9430547	Merger	733246700.0	100	16	3.2881038	1	52	72.31850580844791	154.9335662126664
316	28292	0.0	0.21299241	Merger	464657060.0	100	16	1.4426135	1	296	46.82066340622878	49.46360177119474
317	28833	0.0	0.11788981	Merger	480958620.0	100	16	1.42818	1	33	39.91973449886613	131.15143647198792
318	29543	0.0	1.2629613	Merger	261964940.0	100	16	1.1663619	1	97	23.248490964492458	353.51281861642735
319	32182	0.0	0.19326612	Merger	403263870.0	100	16	1.4925423	1	151	34.39003771074854	147.5904621183481
320	33978	0.0	0.40785822	Merger	988212740.0	100	16	3.1816638	3	103	279.2538151792482	358.31014521975555
321	35371	0.0	0.43652907	Merger	782892740.0	100	16	5.380605	1	220	56.32378568359599	83.70984534019081
322	36169	0.0	0.188479	Merger	154598200.0	100	16	0.35044736	1	430	11.967637393636998	35.78981224963629
323	43390	0.0	0.33178386	Merger	256065460.0	100	16	0.554724	1	573	40.02630255950964	52.83838569419035
324	43552	0.0	1.2847502	Merger	590380100.0	100	16	1.8561692	1	43	66.29520174447872	125.86062532742187
325	45649	0.0	0.16048294	Merger	216719550.0	100	16	0.7849438	1	483	119.26521881220481	188.91912531241894
326	49186	0.0	0.23147942	Merger	250585380.0	100	16	1.5666808	2	224	48.75878247874623	91.15341192987118
327	49424	0.0	0.12791629	Merger	109152040.0	100	16	0.5802287	2	338	16.72946467260761	86.54734290922953
328	49597	0.0	1.3252118	Merger	120079610.0	100	16	0.45713112	1	131	20.6346613944523	26.75240323444925
329	49756	0.0	0.108012445	Merger	385211420.0	100	16	0.8133739	1	47	153.03807559948746	967.7714076268958
330	51354	0.0	0.13936184	Merger	151595890.0	100	16	0.8743607	1	227	22.332269008221704	45.42423849524899
331	51648	0.0	0.85779047	Merger	349532030.0	100	16	0.5940858	2	222	51.080190463661594	135.48071227651062
332	54591	0.0	1.6594245	Merger	161140960.0	100	16	0.6512366	2	379	106.15426232883911	120.00996343863615
333	56146	0.0	0.16998622	Merger	85511170.0	100	16	0.4207894	1	654	32.06965610732032	247.50750093751657
334	57711	0.0	0.17708202	Merger	307216200.0	100	16	0.6130283	1	127	89.76146618170246	173.19183137550246
335	60964	0.0	0.61911076	Merger	152630670.0	100	16	0.8667364	2	205	40.744773591908476	79.6656191551822
336	63968	0.0	0.82881325	Merger	117938940.0	100	16	0.36300448	1	244	9.590913368322342	24.735966285059995
337	67427	0.0	0.4868743	Merger	198844540.0	100	16	0.8708374	3	369	108.68356029303598	189.64273294776322
338	68696	0.0	0.53601056	Merger	120008500.0	100	16	0.55070686	1	302	6.520942012008318	6.93052700822053
339	69491	0.0	0.16465916	Merger	100500424.0	100	16	0.20193808	2	1231	50.21961197649369	50.517495969865195
340	69934	0.0	1.0152146	Merger	235436180.0	100	16	0.8668601	2	132	126.80216849429587	194.91334946934163
341	70980	0.0	0.14717907	Merger	165160560.0	100	16	0.57470137	2	529	110.72062236498763	140.0181497204751
342	71185	0.0	0.98809934	Merger	101386280.0	100	16	0.5366811	1	274	1.1859630174209077	259.8694965677505
343	71975	0.0	0.4343274	Merger	221195180.0	100	16	1.4493132	1	154	137.20932712488633	146.4690848191095
344	72564	0.0	0.89213353	Merger	95449180.0	100	16	0.22292869	1	463	9.53503852865287	12.361682863188562
345	73155	0.0	0.6951173	Merger	252058460.0	100	16	0.78650045	1	267	75.10700074461981	93.59099974148697
346	74612	0.0	0.34809214	Merger	115476770.0	100	16	0.39219728	3	215	77.15341808817041	77.81835644959403
347	75220	0.0	0.15779805	Merger	92951760.0	100	16	0.2096536	1	508	11.152597414130732	63.256915381589685
348	75608	0.0	1.0308341	Merger	115037300.0	100	16	0.36226922	1	254	36.81500064262091	80.41183413306297
349	78238	0.0	0.2861299	Merger	162423120.0	100	16	0.60801965	1	475	276.49504355132524	319.6210475896086
350	80788	0.0	0.16185486	Merger	187227140.0	100	16	0.7025014	2	297	94.1190934565098	113.01535148751167
351	82045	0.0	0.1579066	Merger	180343520.0	100	16	0.5838189	1	721	91.19420110905536	129.8208773318857
352	82614	0.0	0.19147402	Merger	106700760.0	100	16	0.4382432	1	1024	71.28718822320427	109.6228884382874
