Subfind_ID	t-t_merg	q	Type	mass
66919	-0.34820988000000064	0.13527536	first_progenitor	0.0
74463	-0.34820988000000064	0.13527536	next_progenitor	334530.8
25392	-0.34820988000000064	0.15902491	first_progenitor	0.0
21895	-0.34820988000000064	0.15902491	next_progenitor	171912.95
8149	-0.34820988000000064	0.21884185	first_progenitor	0.0
8146	-0.34820988000000064	0.21884185	next_progenitor	0.0
6758	-0.34820988000000064	0.12321083	first_progenitor	0.0
6760	-0.34820988000000064	0.12321083	next_progenitor	127031.64
34682	-0.34820988000000064	0.21205863	first_progenitor	0.0
34683	-0.34820988000000064	0.21205863	next_progenitor	0.0
7248	-0.34820988000000064	0.11808162	first_progenitor	0.0
7249	-0.34820988000000064	0.11808162	next_progenitor	59239.227
10162	-0.34820988000000064	0.20695333	first_progenitor	0.0
8106	-0.34820988000000064	0.20695333	next_progenitor	137666.77
15901	-0.34820988000000064	0.3065571	first_progenitor	10265444.0
33117	-0.34820988000000064	0.3065571	next_progenitor	74165.375
11641	-0.34820988000000064	0.4750836	first_progenitor	0.0
11640	-0.34820988000000064	0.4750836	next_progenitor	89632.34
155988	-0.34820988000000064	0.14624692	first_progenitor	66287.46
628677	-0.34820988000000064	0.14624692	next_progenitor	121929.32
17086	-0.34820988000000064	1.107653	first_progenitor	0.0
5957	-0.34820988000000064	1.107653	next_progenitor	0.0
9772	-0.34820988000000064	0.9430547	first_progenitor	0.0
12168	-0.34820988000000064	0.9430547	next_progenitor	80836.75
14241	-0.34820988000000064	0.21299241	first_progenitor	0.0
12196	-0.34820988000000064	0.21299241	next_progenitor	0.0
16804	-0.34820988000000064	0.11788981	first_progenitor	0.0
16818	-0.34820988000000064	0.11788981	next_progenitor	728673.3
66488	-0.34820988000000064	1.2629613	first_progenitor	0.0
66493	-0.34820988000000064	1.2629613	next_progenitor	2522308.0
24177	-0.34820988000000064	0.19326612	first_progenitor	0.0
49724	-0.34820988000000064	0.19326612	next_progenitor	304329.16
24949	-0.34820988000000064	0.40785822	first_progenitor	0.0
21915	-0.34820988000000064	0.40785822	next_progenitor	202507410.0
12303	-0.34820988000000064	0.43652907	first_progenitor	3575684.2
24290	-0.34820988000000064	0.43652907	next_progenitor	0.0
39397	-0.34820988000000064	0.188479	first_progenitor	9626277.0
39398	-0.34820988000000064	0.188479	next_progenitor	497262.16
20860	-0.34820988000000064	0.33178386	first_progenitor	47154.027
20861	-0.34820988000000064	0.33178386	next_progenitor	0.0
31368	-0.34820988000000064	1.2847502	first_progenitor	0.0
26142	-0.34820988000000064	1.2847502	next_progenitor	0.0
59102	-0.34820988000000064	0.16048294	first_progenitor	1036465.4
66393	-0.34820988000000064	0.16048294	next_progenitor	47817.09
53605	-0.34820988000000064	0.23147942	first_progenitor	271937.72
53604	-0.34820988000000064	0.23147942	next_progenitor	193104.64
47097	-0.34820988000000064	0.12791629	first_progenitor	224085.22
47098	-0.34820988000000064	0.12791629	next_progenitor	238138.64
43355	-0.34820988000000064	1.3252118	first_progenitor	6603771.0
62525	-0.34820988000000064	1.3252118	next_progenitor	0.0
23924	-0.34820988000000064	0.108012445	first_progenitor	206515.75
23925	-0.34820988000000064	0.108012445	next_progenitor	0.0
83704	-0.34820988000000064	0.13936184	first_progenitor	0.0
181578	-0.34820988000000064	0.13936184	next_progenitor	0.0
24865	-0.34820988000000064	0.85779047	first_progenitor	657183.6
99004	-0.34820988000000064	0.85779047	next_progenitor	0.0
56566	-0.34820988000000064	1.6594245	first_progenitor	0.0
2084026	-0.34820988000000064	1.6594245	next_progenitor	0.0
62379	-0.34820988000000064	0.16998622	first_progenitor	0.0
62380	-0.34820988000000064	0.16998622	next_progenitor	53830.15
35598	-0.34820988000000064	0.17708202	first_progenitor	0.0
72971	-0.34820988000000064	0.17708202	next_progenitor	112797.46
46244	-0.34820988000000064	0.61911076	first_progenitor	88995.28
98299	-0.34820988000000064	0.61911076	next_progenitor	51002.344
47753	-0.34820988000000064	0.82881325	first_progenitor	264176.84
47754	-0.34820988000000064	0.82881325	next_progenitor	132776.02
