	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
700	66675	1056375740.0	3.4425313	0.0	0	21985.58731523253	22253.883233230452	31930	0
243	27946	2140020400.0	14.89058	0.0	0	4409.171362004147	4559.414186798418	3	0
1595	131073	110386330.0	0.32238927	0.0	0	3180.812457865524	3319.848997122081	5788	0
63	10104	8589410000.0	12.677131	0.0	0	23570.189388303705	23602.369839273037	9527	0
108	14712	1932437400.0	6.2961817	0.0	6	631.9806923298886	899.4139884811809	10668	0
653	63252	705780200.0	1.6081867	0.0	0	22050.41613278693	22307.26590558649	10670	0
1553	127976	121004904.0	0.20351411	0.0	0	17235.588443636807	17333.515171292664	11075	0
166	20426	15512064000.0	48.52877	0.0	0	22288.32134559969	22306.203350104734	11600	0
380	39387	1366502500.0	5.8688617	0.0	0	9688.79394914932	9903.00722631143	16068	0
247	28314	930407040.0	2.318394	0.0	0	19797.629358233607	19943.258494618767	17728	0
817	75969	253213800.0	0.59891945	0.0	0	13812.112813032389	13916.284948783872	17730	0
92	13136	1118324700.0	3.874583	0.0	0	23246.048286212772	23436.73271502857	18132	0
327	34925	1936239600.0	10.45418	0.0	0	5850.960858888802	6019.161496638496	20970	0
1373	114872	293920420.0	0.6374321	0.0	0	19583.047763659204	19787.789154002265	20971	0
193	22822	2518570200.0	12.55413	0.0	0	14651.897042817103	14791.742986682948	21558	0
805	75153	239408510.0	0.686202	0.0	0	6663.51692896804	6783.359981524511	28740	0
1789	145492	226482770.0	0.3138678	0.0	0	11638.100498924514	11686.876211438297	29894	0
215	24929	1538388500.0	5.9068613	0.0	6	580.339947867269	626.2195320518659	31777	0
317	34078	1337661200.0	4.0295835	0.0	0	9073.63004960458	9153.830274242264	32632	0
527	52797	667868300.0	1.2844728	0.0	0	17730.318725768062	17879.42130123814	35400	0
1704	139486	292659170.0	0.42482755	0.0	0	16652.260891567865	16830.63153275525	35573	0
232	26606	171108430.0	0.32647234	0.0	0	19360.46292770926	19603.516676047955	39203	0
526	52671	593175700.0	1.6904571	0.0	0	9376.669086070944	9411.230154810632	40111	0
2113	177901	131180850.0	0.209635	0.0	0	11943.93559470412	12168.186022688209	40814	0
279	31188	918251200.0	2.215841	0.0	0	15625.208729621441	15767.689390699286	42639	0
1334	112040	337185000.0	0.7439979	0.0	0	24573.510569891354	24845.241024299597	42743	0
497	50223	573169000.0	1.1587602	0.0	6	861.8821272030615	1040.6896294988633	45304	0
730	69145	904848450.0	2.7433064	0.0	0	16386.46792626849	16442.24469982397	46790	0
1836	149309	152023740.0	0.30691946	0.0	0	23419.46319328091	23611.130655270365	47696	0
1464	121462	206018780.0	0.43239507	0.0	0	11623.8795361387	11804.157091087205	48777	0
225	25819	1034778560.0	3.4501688	0.0	0	17658.265024737004	17849.783494598214	52585	0
217	25162	861037900.0	2.0933797	0.0	0	6130.297969316816	6338.220927585515	54336	0
383	39836	637012540.0	2.8640842	0.0	0	9078.67990713278	9187.273313451878	57511	0
714	67819	636753000.0	1.5325451	0.0	0	18377.79373793349	18575.274443300044	60801	0
793	74340	294582900.0	0.7956151	0.0	0	23728.334815233276	24006.7896643056	64559	0
879	80124	484041180.0	0.84077686	0.0	0	22656.06322613576	22892.051941366768	66044	0
1958	159496	154493700.0	0.25642532	0.0	0	11631.88821982873	11878.428657853336	66840	0
799	74768	449441400.0	0.94856864	0.0	0	7762.052792409276	7890.134370120926	68018	0
1141	98644	345545440.0	0.759703	0.0	0	16869.715553182057	16975.843610934506	71347	0
2028	166962	121659810.0	0.2435871	0.0	0	21192.49735691492	21397.887251697073	71519	0
1165	100513	351384830.0	0.47345573	0.0	0	20108.630951653944	20325.017174049528	71840	0
