	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
865	132379	0.0	0.120797634	Merger	215095500.0	100	20	0.46377784	1	150	29.578787455718313	59.651643496050006
866	132652	0.0	0.102579	Merger	131971680.0	100	20	0.21364799	1	671	9.66825360718228	119.0624221296425
867	133945	0.0	0.57757807	Merger	339783140.0	100	20	0.86339974	1	154	8.419532987506576	64.6038904901811
868	136623	0.0	0.11922644	Merger	313059040.0	100	20	0.74754876	1	413	69.52172447335143	111.59523450223782
869	136991	0.0	0.3481954	Merger	265356420.0	100	20	0.6737504	1	418	45.67538279561142	122.93181258570314
870	137866	0.0	0.36331695	Merger	268613800.0	100	20	1.1846594	2	458	251.14835090447355	261.4776849778581
871	138217	0.0	1.6845489	Merger	157465140.0	100	20	0.5161822	1	689	5.3695060477680885	57.50447499433127
872	139788	0.0	0.22717287	Merger	84157350.0	100	20	0.41691715	1	1272	2.514977778956789	57.05320471787948
873	140058	0.0	0.1405063	Merger	197422420.0	100	20	0.6421863	1	273	17.312834469715245	67.96267326556982
874	140170	0.0	0.114817604	Merger	236540110.0	100	20	0.56533337	1	206	184.17780457793293	184.28633221119514
875	140706	0.0	1.1565063	Merger	208414320.0	100	20	0.79122615	1	577	88.4756404149528	91.53881514394503
876	141622	0.0	1.024109	Merger	125165544.0	100	20	0.36431894	2	396	4.3708067967484485	337.7505440823122
877	143721	0.0	0.11063247	Merger	267323630.0	100	20	0.7155641	1	426	137.7797531513968	141.68950958301173
878	144250	0.0	2.747906	Merger	239316590.0	100	20	0.70814663	1	942	72.14117326697593	200.31146079896905
879	147920	0.0	1.071844	Merger	158870720.0	100	20	0.39841503	1	471	5.753023871443414	8.325638406412748
880	148371	0.0	0.19359273	Merger	269031940.0	100	20	0.6285215	1	395	234.0480800127656	238.18007567949337
881	148672	0.0	1.8748696	Merger	103132640.0	100	20	0.2612343	1	524	127.05921604199189	145.08819703938843
882	148851	0.0	0.102256835	Merger	218483230.0	100	20	0.48795125	3	549	42.96022179789499	177.31672860715045
883	148885	0.0	0.26923427	Merger	215317550.0	100	20	0.5213716	2	231	150.17314049486168	201.7075116308373
884	149248	0.0	0.1349005	Merger	310506240.0	100	20	0.6676821	1	86	88.39076562204197	290.34779996742634
885	149969	0.0	0.4142927	Merger	138347360.0	100	20	0.22509818	1	399	47.86454819855483	102.89460816434064
886	150722	0.0	0.20301539	Merger	151815500.0	100	20	0.5560589	1	489	72.5466944644011	82.1539423039549
887	151659	0.0	0.15546302	Merger	151267950.0	100	20	0.39595816	1	570	19.820824368544468	79.15489839643233
888	157454	0.0	1.4649346	Merger	223288930.0	100	20	0.47621533	1	468	51.40773954971713	61.07438105834517
889	158021	0.0	0.20142297	Merger	187479310.0	100	20	0.48485428	1	628	82.42203676714497	231.21591472207507
890	159590	0.0	1.1196505	Merger	131942810.0	100	20	0.29990476	2	1191	57.7573331057487	226.36068909375297
891	159929	0.0	0.12084324	Merger	169661000.0	100	20	0.49869108	2	253	106.4084426665416	171.988517471886
892	160512	0.0	0.15797298	Merger	125462860.0	100	20	0.45031747	1	569	5.820078360473915	178.84993804866227
893	162217	0.0	0.13659918	Merger	135167520.0	100	20	0.36543643	6	812	74.87929794517008	132.34616510333547
894	163150	0.0	0.14817451	Merger	239963180.0	100	20	0.3110268	1	724	261.3184067867829	278.28474121797365
895	164235	0.0	0.5628126	Merger	212515150.0	100	20	0.46163636	1	686	59.570003374239235	63.23436163787801
896	164530	0.0	0.43419158	Merger	162855860.0	100	20	0.46399617	2	506	4.108893701615281	111.90679266726505
897	164940	0.0	0.19776303	Merger	122691576.0	100	20	0.35212868	2	368	0.934217204495743	6.31513902411207
898	165531	0.0	0.28914705	Merger	202635490.0	100	20	0.55355144	1	294	203.42524548446653	290.3014001510441
899	165680	0.0	0.14750572	Merger	131489020.0	100	20	0.43242434	1	445	185.36624377710345	205.2874770701909
900	166248	0.0	0.5726	Merger	89844000.0	100	20	0.38861293	1	1788	2.089406717551944	2.5318226058456825
901	166395	0.0	0.19483085	Merger	141652140.0	100	20	0.3446501	1	523	2.9279687391228943	90.96635762214764
902	166965	0.0	0.13173455	Merger	95767864.0	100	20	0.14795397	1	1848	14.232997545755458	37.93819507731882
903	167320	0.0	0.19265439	Merger	135929150.0	100	20	0.29065335	1	525	73.46132559166753	142.26797887576575
904	170139	0.0	1.34859	Merger	148651860.0	100	20	0.39465842	1	1319	2.9948519487058234	111.66648198050609
905	171059	0.0	0.1242246	Merger	93475864.0	100	20	0.28819105	2	633	112.88053456553631	185.09618447930558
906	171106	0.0	0.1439115	Merger	97632040.0	100	20	0.24276899	1	790	7.721211519216248	68.32358370093431
907	174561	0.0	0.68123615	Merger	112350184.0	100	20	0.27807793	1	405	38.447790800828045	61.99702868559086
908	177061	0.0	1.1610452	Merger	207977120.0	100	20	0.50367117	1	399	135.76258139529432	148.866818066521
909	177703	0.0	0.14172071	Merger	127161120.0	100	20	0.24297735	2	878	59.802299052514186	98.3420538748021
910	177918	0.0	0.13497803	Merger	88914776.0	100	20	0.21823731	1	254	65.79457439755976	84.6977751942237
911	178900	0.0	0.21326317	Merger	126968380.0	100	20	0.3488176	1	357	71.34349138535025	81.97975023180594
912	179458	0.0	0.13276269	Merger	104081360.0	100	20	0.29639608	1	1015	20.55473693841295	134.0653242479949
913	179936	0.0	0.105369	Merger	84227330.0	100	20	0.24332586	4	1104	51.4001273859577	72.11668708867096
914	180664	0.0	0.35313693	Merger	84779560.0	100	20	0.2881597	1	679	73.47964329325086	77.74966133693302
915	182083	0.0	0.69203013	Merger	178906060.0	100	20	0.30328512	1	347	80.4923742197678	80.76946985738314
916	182168	0.0	0.35822707	Merger	112843770.0	100	20	0.2925373	1	820	47.17702545722023	102.99179079327735
917	182312	0.0	1.2887554	Merger	148238180.0	100	20	0.46382204	1	722	65.37802657801082	104.51224412849635
918	184322	0.0	2.351005	Merger	112627176.0	100	20	0.2940761	1	1006	3.1585299025266416	125.14128663453091
919	184400	0.0	0.4684647	Merger	113160390.0	100	20	0.6199434	2	559	101.23486249757661	145.8696347961179
920	184672	0.0	0.92254686	Merger	100762060.0	100	20	0.39426363	2	1204	94.64135840087644	106.96663264036239
921	186664	0.0	0.3824776	Merger	150124820.0	100	20	0.3440052	2	370	146.17759405167328	183.62243563411118
922	186743	0.0	0.3953382	Merger	114150940.0	100	20	0.27416137	1	740	5.398183366760802	83.8060170622222
923	188092	0.0	0.19859701	Merger	86328120.0	100	20	0.18242264	2	532	3.0049245434323066	398.9105929095853
924	188886	0.0	0.12976211	Merger	189538940.0	100	20	0.30857486	1	578	37.26566557142256	64.48211662577134
925	189298	0.0	0.11427147	Merger	95662500.0	100	20	0.3409679	1	1661	52.851099171835585	72.87182687157721
926	192252	0.0	0.11439405	Merger	115032776.0	100	20	0.3556519	1	428	108.01415426628076	196.66936533863907
927	199463	0.0	0.27237397	Merger	123010700.0	100	20	0.31857285	1	1561	88.01906588568005	131.7926885097126
928	199499	0.0	0.25175333	Merger	99383780.0	100	20	0.29636267	1	908	76.44030266121395	314.35039780815237
929	200240	0.0	0.8234422	Merger	84606536.0	100	20	0.21091215	1	366	88.0993206246297	144.08018450029107
930	201209	0.0	1.2235867	Merger	85860280.0	100	20	0.31038228	1	652	77.83067979781973	78.3960474694644
931	202307	0.0	1.6413802	Merger	87681090.0	100	20	0.26202083	1	771	144.70468235940737	353.4162037805538
932	202594	0.0	1.7769357	Merger	173686030.0	100	20	0.3351827	1	697	64.20705014719	67.60431097861867
933	202695	0.0	0.7370504	Merger	104835910.0	100	20	0.3202491	1	495	122.83251169496893	218.23405001179435
934	205565	0.0	0.44788653	Merger	116154120.0	100	20	0.26792616	1	918	70.26818325039497	87.5612694036201
935	207117	0.0	0.31265098	Merger	106309336.0	100	20	0.16033912	2	880	50.59062126090649	119.04736903610132
936	207987	0.0	1.6495183	Merger	89627590.0	100	20	0.3350747	1	1664	42.28368739964586	43.55767829836125
937	208629	0.0	0.18364094	Merger	108415870.0	100	20	0.13531098	1	1060	85.66906165323188	143.06519506598872
938	210537	0.0	0.1155168	Merger	97056504.0	100	20	0.40371314	2	289	3.905572689854073	117.03841318573492
939	211704	0.0	0.13925168	Merger	106096930.0	100	20	0.30411983	2	756	321.05941704847265	362.0404205349766
940	212808	0.0	1.5676984	Merger	107309980.0	100	20	0.22813156	1	561	129.93948021984414	218.40423919259192
941	216837	0.0	0.15665722	Merger	132909830.0	100	20	0.15013206	1	221	161.54662397259747	254.39813135564958
942	219632	0.0	0.18129234	Merger	113361736.0	100	20	0.22897841	1	502	66.06371592342705	85.41867442284487
943	219951	0.0	0.23380664	Merger	91787480.0	100	20	0.21016437	1	1205	415.968296922042	418.7517180873774
944	223063	0.0	0.101504914	Merger	108877224.0	100	20	0.20629503	1	234	54.495266931759915	80.89846879407497
945	228519	0.0	0.20054755	Merger	88772104.0	100	20	0.12453631	1	1197	56.08021672605399	60.20330339906378
946	232154	0.0	0.90501314	Merger	119480500.0	100	20	0.26728603	1	389	139.42458336147186	224.43489948892093
947	258832	0.0	0.14677307	Merger	104251140.0	100	20	0.1000416	1	530	53.40848945750608	79.25172056076367
948	72978	-0.0743071507029995	1.4414206	next_progenitor	841963650.0	10	20	1.2369502	0	77	78.65081401041974	122.87634163305385
