Subfind_ID	t-t_merg	q	Type	mass
939	0.3160473699999997	0.2720395	Descendant	0.0
1356	0.3160473699999997	0.4111805	Descendant	0.0
4301	0.3160473699999997	0.13865758	Descendant	213338.58
5471	0.3160473699999997	0.103623405	Descendant	0.0
7959	0.3160473699999997	0.24114934	Descendant	58325.22
8300	0.3160473699999997	0.34154102	Descendant	0.0
8856	0.3160473699999997	0.26507962	Descendant	2014816.2
9745	0.3160473699999997	0.19023661	Descendant	0.0
10344	0.3160473699999997	0.16127405	Descendant	136213.56
10806	0.3160473699999997	0.11151831	Descendant	52986.926
10992	0.3160473699999997	0.25601852	Descendant	47079.11
12178	0.3160473699999997	0.9738591	Descendant	0.0
15336	0.3160473699999997	0.1106282	Descendant	0.0
18816	0.3160473699999997	0.106793374	Descendant	0.0
20919	0.3160473699999997	0.19502757	Descendant	0.0
21469	0.3160473699999997	0.10340487	Descendant	0.0
22072	0.3160473699999997	0.26863194	Descendant	0.0
23233	0.3160473699999997	0.19393334	Descendant	0.0
25259	0.3160473699999997	0.1791626	Descendant	0.0
26269	0.3160473699999997	0.6263262	Descendant	161383.7
26485	0.3160473699999997	2.7572954	Descendant	60869.53
28589	0.3160473699999997	0.18406387	Descendant	41642.24
28911	0.3160473699999997	0.12367003	Descendant	0.0
31444	0.3160473699999997	1.3527708	Descendant	2142479.2
33964	0.3160473699999997	0.10293224	Descendant	0.0
37383	0.3160473699999997	0.11341069	Descendant	379266.38
37937	0.3160473699999997	0.12416678	Descendant	0.0
38501	0.3160473699999997	0.13442923	Descendant	0.0
39419	0.3160473699999997	0.12691496	Descendant	0.0
40164	0.3160473699999997	0.18790852	Descendant	126699.734
40754	0.3160473699999997	0.28560287	Descendant	53560.86
41284	0.3160473699999997	0.30425945	Descendant	0.0
42381	0.3160473699999997	0.2008538	Descendant	0.0
43860	0.3160473699999997	0.16497752	Descendant	0.0
45347	0.3160473699999997	0.10652973	Descendant	0.0
45424	0.3160473699999997	0.30292466	Descendant	0.0
47766	0.3160473699999997	1.0508567	Descendant	240063.88
47984	0.3160473699999997	0.15804994	Descendant	0.0
48794	0.3160473699999997	0.18414244	Descendant	8808208.0
52183	0.3160473699999997	1.966183	Descendant	0.0
52316	0.3160473699999997	0.1921126	Descendant	433385.94
52376	0.3160473699999997	1.6736143	Descendant	0.0
52848	0.3160473699999997	0.1261543	Descendant	0.0
53005	0.3160473699999997	0.10224461	Descendant	0.0
53189	0.3160473699999997	0.116926104	Descendant	0.0
53619	0.3160473699999997	0.23128931	Descendant	0.0
53939	0.3160473699999997	0.16929583	Descendant	0.0
54301	0.3160473699999997	0.34774464	Descendant	0.0
56876	0.3160473699999997	2.330016	Descendant	0.0
59682	0.3160473699999997	0.5335556	Descendant	0.0
59868	0.3160473699999997	0.16290341	Descendant	0.0
64573	0.3160473699999997	0.17295219	Descendant	73320.91
64931	0.3160473699999997	0.41073692	Descendant	0.0
67628	0.3160473699999997	0.107980445	Descendant	0.0
67980	0.3160473699999997	0.12574121	Descendant	0.0
70391	0.3160473699999997	0.21807808	Descendant	422446.9
74327	0.3160473699999997	0.37469134	Descendant	0.0
80478	0.3160473699999997	0.12665087	Descendant	0.0
83437	0.3160473699999997	0.1810948	Descendant	0.0
