	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
1342	123652	435344540.0	0.8722576	0.0	0	12344.949085721613	12352.170854208036	93011	0
29	3619	16543833000.0	37.582157	0.0	0	4029.561899898248	4031.9690333426684	20970	0
2554	202945	136173040.0	0.30195105	0.0	0	19583.387584729666	19598.56336128012	20971	0
774	80263	319256600.0	0.67698926	0.0	0	9840.599161881333	9845.049382458612	6	0
200	25037	3459201800.0	9.94143	0.0	0	23120.452311558336	23128.08449464166	33342	0
374	43184	7751515000.0	15.97771	0.0	0	23254.53242614722	23256.424831494558	3	0
859	87413	661633150.0	0.94957614	0.0	0	11467.541133462633	11487.197247712093	4	0
2774	220804	148544000.0	0.30126095	0.0	0	24196.22717522392	24202.97414039322	9	0
955	94741	148673920.0	0.24381024	0.0	0	17072.497288788727	17089.124577538747	185902	0
1875	159900	160699740.0	0.2946108	0.0	0	19187.977987861104	19209.87851654118	5748	0
115	15696	10475149000.0	32.672783	0.0	0	19847.09245856008	19892.92483244148	6687	0
261	31530	1964277900.0	7.2061024	0.0	0	15665.554597016835	15672.542404245554	10858	0
32	3623	227781120.0	0.27973256	0.0	0	3931.067360053031	3935.510936126926	11564	0
1731	150227	357744000.0	0.47840026	0.0	0	17408.509194313665	17417.71385283884	11565	0
108	14820	3486271700.0	17.815166	0.0	0	18808.053231743408	18825.930245899843	14282	0
100	13640	16848871000.0	43.918762	0.0	0	19170.970414505697	19187.522862241873	14819	0
788	81663	1808871800.0	4.417682	0.0	0	10822.061742012056	10847.354349766678	16077	0
20	2010	1108237000.0	2.199471	0.0	0	19918.15254454318	19930.510496476345	17316	0
2231	181468	116398430.0	0.47616246	0.0	0	9002.64554856613	9008.194160968216	22564	0
207	25753	2571106300.0	7.165501	0.0	0	17182.686660279447	17234.68888432492	24693	0
139	18272	10733999000.0	35.03651	0.0	0	17927.22741580061	17954.30093695967	28518	0
2171	178061	219842640.0	0.13318677	0.0	0	6823.18178451051	6827.913947975143	30968	0
429	48478	7519191600.0	35.24804	0.0	0	5452.418288674108	5479.869358670238	31317	0
1260	117700	424621570.0	0.8095951	0.0	0	20379.342514224896	20385.703832429692	31798	0
188	23594	1562043000.0	7.3630357	0.0	0	4137.611490310896	4153.858558932134	32026	0
507	56826	3836356900.0	13.962031	0.0	0	5315.322001401396	5325.091196426449	33652	0
253	30703	4780180000.0	19.116974	0.0	0	13212.359473884646	13231.643299904255	36787	0
2099	173598	210832140.0	0.43350402	0.0	0	12761.52039355203	12822.11510512017	37366	0
809	83557	938816500.0	2.5369349	0.0	0	12857.309884704158	12865.896799109214	41005	0
257	30969	91777176.0	0.26552245	0.0	5	1624.4156911608309	1632.8650860867137	41857	0
465	52375	2891056400.0	9.691923	0.0	0	9868.246603005227	9884.039767135997	43029	0
1871	159714	294342820.0	0.5373746	0.0	0	17375.212978554893	17419.264773923234	43692	0
132	17320	186497310.0	0.31552625	0.0	0	5990.4567952493835	5997.1055216397	44834	0
