	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
121	13479	714894660.0	2.4241357	0	0	13378.70090551765	13439.965588508727	17491	0
498	42876	100755840.0	0.23179178	0	0	11599.939440098278	11623.455154529853	33825	0
746	63909	96428220.0	0.40390033	0	0	10412.214363724526	10427.545209286736	2878	0
363	32157	159076640.0	0.6749758	0	0	16069.475353143787	16071.041153790386	6334	0
673	56932	113537260.0	0.3637447	0	0	8343.636143340716	8358.719201906999	6335	0
313	28817	241423630.0	0.7333196	0	0	6604.991023652749	6626.471792571109	6690	0
276	26112	608926200.0	1.8292258	0	0	15764.926250387432	15774.387883868378	8317	0
444	38602	174283410.0	0.70388234	0	0	10492.628097295903	10524.142210323453	9834	0
399	35297	188901340.0	0.4236684	0	0	5965.401192914705	6038.735474102533	10053	0
149	15612	460021630.0	2.5448055	0	0	13791.967397873183	13810.835542744178	10849	0
384	34160	230119180.0	0.5111635	0	0	7298.54187924196	7316.20513867861	11206	0
204	20383	982290300.0	2.8402734	0	0	8250.250450233978	8484.73380036748	13035	0
674	56972	122599380.0	0.3814882	0	0	16659.265119318683	16678.103972364697	13141	0
120	13343	896015700.0	4.236917	0	0	9556.493328560777	9569.938905720555	15760	0
350	31263	381488860.0	1.0576167	0	0	13489.310554620999	13499.279503212072	16042	0
133	14509	851667000.0	2.4187179	0	0	15242.079543655724	15259.45003998022	16177	0
418	36681	195838540.0	0.5331264	0	0	15135.13965298871	15153.3994904859	17164	0
566	47930	222977500.0	0.61720204	0	0	15295.11622365247	15325.313608420429	18077	0
64	7576	260942220.0	0.8792536	0	0	12312.766029092196	12342.05679320478	18496	0
408	35945	327377760.0	1.2145551	0	0	15449.027418405583	15468.867567839145	19744	0
172	17664	316720580.0	1.1156154	0	0	12959.305585426506	12975.682383338122	21438	0
86	9551	302818940.0	0.46607453	0	0	10836.64423556308	10846.574974980264	22275	0
603	51366	121462470.0	0.50615424	0	0	13527.708024373433	13533.279283982461	24450	0
17	2309	266640450.0	3.8908408	0	0	7723.491189292556	7810.056261080934	24759	0
450	39070	170230140.0	0.58446443	0	0	15991.319246362626	16002.342075376768	24841	0
433	37751	396258270.0	0.9936884	0	0	13613.013534610518	13624.542760488206	26240	0
675	57188	134369400.0	0.60473645	0	0	10387.34078653285	10471.497690019565	27446	0
785	72638	95487920.0	0.20439538	0	0	14250.176694381798	14262.665649139015	28681	0
499	42974	181440300.0	0.6846752	0	0	16686.945910942777	16707.663945839733	29298	0
368	32452	309284800.0	0.67681986	0	0	10469.589956772208	10478.737120230582	29476	0
337	30398	132455620.0	0.762107	0	0	7352.511812984453	7368.060626668702	29832	0
398	35109	177853740.0	0.37667745	0	0	6704.673729206369	6782.331955734553	29906	0
304	28217	235112540.0	0.50667626	0	0	16246.654104074103	16271.75965560594	30165	0
509	43465	190126530.0	0.6400164	0	0	10152.590300238015	10155.946067185898	30609	0
543	45984	192208860.0	0.8513897	0	0	14003.83757303365	14018.386118942766	31674	0
15	1902	223797100.0	0.64764446	0	0	7223.337207860234	7310.31881565576	31719	0
435	37914	283657250.0	1.1480736	0	0	12164.684718594955	12168.78708646499	32311	0
439	38131	153428130.0	0.57364714	0	0	9011.04209466912	9044.874298928447	32656	0
569	48201	144715200.0	0.46951494	0	0	8892.015035728537	8897.825272960767	33374	0
642	54584	102520560.0	0.28253108	0	0	13589.80607265481	13598.4069654488	35622	0
730	62529	117538690.0	0.26987877	0	0	7936.948222400154	7961.752230649513	35735	0
341	30695	236002910.0	1.2360734	0	0	8331.520496336112	8345.252535162974	38447	0
391	34620	238007540.0	1.1081723	0	0	7512.677084804602	7548.84451706637	38656	0
454	39437	183799630.0	0.62088984	0	0	5061.081808030263	5070.608115958522	39942	0
92	10054	145566880.0	0.63050944	0	0	9863.940320297508	9878.461395799724	42165	0
643	54792	162878580.0	0.4098601	0	0	6092.52782076562	6164.13245941628	43319	0
705	60125	116054300.0	0.42620626	0	0	13988.566065927851	14010.306150168464	44009	0
516	43766	198529180.0	0.6819829	0	0	6448.811820022633	6544.512851025743	44201	0
808	97342	93659400.0	0.19221285	0	0	13847.058072385564	13880.948330491039	44420	0
462	40092	198353900.0	0.91938263	0	0	8455.664775694557	8506.105040405786	44600	0
608	51836	116534260.0	0.3977891	0	0	13731.810607683165	13736.744279843118	45040	0
54	6691	135215630.0	0.45647943	0	0	13763.34205119334	13769.655714209128	45613	0
607	51698	125632510.0	0.22274558	0	0	14495.02097864712	14511.526400357914	46020	0
453	39386	161676320.0	0.88391805	0	0	6392.21333678949	6451.223416645134	46514	0
525	44343	171462180.0	0.6087175	0	0	14717.283316407247	14741.520708642598	47576	0
285	26795	120753420.0	0.43286696	0	0	9074.042805560352	9097.721549733973	47665	0
660	56129	109645800.0	0.2820608	0	0	16487.97132833898	16490.708330396632	49714	0
531	44780	97441150.0	0.68455744	0	0	11184.813582397355	11200.297000694412	50703	0
753	65795	122350150.0	0.33330566	0	0	15322.627381906274	15341.226293695157	51244	0
287	26944	173030080.0	0.8098958	0	0	18815.029545369805	18824.82178597849	52052	0
678	57382	128697224.0	0.742687	0	0	9804.532216946463	9838.731069972746	52199	0
441	38342	115194650.0	1.0287527	0	0	17620.782590314262	17623.38109049715	53573	0
78	8636	99484010.0	0.31214935	0	0	14328.2648725223	14346.630509523202	53770	0
