	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
178	33916	0.121599230000001	0.11264139	Descendant	302734500.0	1010	14	1.5814066	1	350	65.11461946218186	195.4533131306022
179	23232	0.2013013200000006	0.3760174	Descendant	132094630.0	1000	14	0.3997359	0	289	2.3019721044537262	24.851628110195538
180	25323	0.121599230000001	0.17503673	Descendant	233405170.0	1000	14	0.48068136	1	96	54.431728167495756	56.202629458162164
181	44600	0.0335992899999997	0.86183393	Descendant	162355260.0	1000	14	0.80043447	0	245	78.84821563301252	116.00538645170607
182	939	0.0	0.2720395	Merger	3816024600.0	100	14	39.435326	1	5	65.20015954566837	81.63263424039468
183	1356	0.0	0.4111805	Merger	90555530.0	100	14	0.2572739	1	775	18.676340345975415	22.405018732047314
184	4301	0.0	0.13865758	Merger	5717699600.0	100	14	37.50759	1	24	171.03410905269368	388.76391354550975
185	5471	0.0	0.103623405	Merger	177144000.0	100	14	1.5280975	1	116	2.318746330446174	5.779341972911432
186	7959	0.0	0.24114934	Merger	3414269400.0	100	14	14.2884865	1	6	451.90987045018227	467.79635732430546
187	8300	0.0	0.34154102	Merger	586894200.0	100	14	2.956218	3	78	55.260523838205245	71.81816306937284
188	8856	0.0	0.26507962	Merger	268026770.0	100	14	0.9153021	1	115	5.750611741579252	45.79966358517418
189	9745	0.0	0.19023661	Merger	100205310.0	100	14	0.37489432	1	567	24.682155160623104	61.838312911805836
190	10344	0.0	0.16127405	Merger	308886940.0	100	14	1.3420463	1	166	7.510675697059944	52.91957190421944
191	10806	0.0	0.11151831	Merger	479727500.0	100	14	2.2578452	1	49	11.680224702365491	15.715373665308462
192	10992	0.0	0.25601852	Merger	440332860.0	100	14	1.7635157	1	56	20.581346853593	77.52852106245682
193	12178	0.0	0.9738591	Merger	86506960.0	100	14	0.3321756	1	167	2.992006389235004	47.85537175922728
194	15336	0.0	0.1106282	Merger	129786690.0	100	14	0.46998984	1	724	8.303891363045437	11.859539263072127
195	18816	0.0	0.106793374	Merger	173117330.0	100	14	0.73479635	1	148	34.328410027669015	235.78623608812813
196	20919	0.0	0.19502757	Merger	455170240.0	100	14	3.074326	2	132	4.625539739912408	291.6463364720467
197	21469	0.0	0.10340487	Merger	397738660.0	100	14	1.8338339	1	68	108.54207372494184	267.3538355615659
198	22072	0.0	0.26863194	Merger	611895550.0	100	14	3.879403	1	11	215.8116806809352	717.9512518323141
199	23233	0.0	0.19393334	Merger	136687470.0	100	14	0.5072352	1	278	24.540204165660555	24.851628110195538
200	25259	0.0	0.1791626	Merger	320689200.0	100	14	1.7683551	1	65	215.2222056980396	343.48385162091057
201	26269	0.0	0.6263262	Merger	86074700.0	100	14	0.236649	1	573	8.443626682600323	20.69959236584095
202	26485	0.0	2.7572954	Merger	239172580.0	100	14	1.3715277	2	258	153.55484733158102	162.2150201695345
203	28589	0.0	0.18406387	Merger	494717400.0	100	14	1.9987725	1	122	195.59312458960684	225.4579386148687
204	28911	0.0	0.12367003	Merger	275540540.0	100	14	1.7713588	1	170	735.7328764891686	742.7790220235229
205	31444	0.0	1.3527708	Merger	207581860.0	100	14	0.5084572	1	200	63.60444090849754	63.87666863805822
206	33964	0.0	0.10293224	Merger	165762820.0	100	14	0.5633027	2	243	5.423256257550451	135.95696826671409
207	37383	0.0	0.11341069	Merger	122048930.0	100	14	0.6805852	1	225	31.488139846599914	85.17272564589658
208	37937	0.0	0.12416678	Merger	272141300.0	100	14	1.1250886	1	69	87.72100665090505	103.91382949838754
209	38501	0.0	0.13442923	Merger	141366900.0	100	14	0.8203006	1	136	16.344740764002093	116.92824786120984
210	39419	0.0	0.12691496	Merger	401209950.0	100	14	1.2620585	1	168	325.85388171232427	367.26919797065966
211	40164	0.0	0.18790852	Merger	195418260.0	100	14	0.8221877	1	226	54.735434900998804	64.06018163916005
212	40754	0.0	0.28560287	Merger	269576100.0	100	14	0.9820674	1	83	97.70533939454916	118.22181964196409
213	41284	0.0	0.30425945	Merger	93035530.0	100	14	0.20414877	2	446	18.299456893696792	86.0023608295377
214	42381	0.0	0.2008538	Merger	228854020.0	100	14	0.67961144	1	272	62.79873505977796	107.98908239453715
215	43860	0.0	0.16497752	Merger	170948130.0	100	14	1.1674471	1	134	92.08204207399069	142.54431933287597
