Subfind_ID	t-t_merg	q	Type	mass
107248	0.0	1.0327952	Merger	2006729600.0
191075	0.0	0.36791635	Merger	23830065000.0
196623	0.0	0.170828	Merger	719143440000.0
196638	0.0	0.12707974	Merger	429939140.0
203137	0.0	0.16412373	Merger	5066447400.0
215626	0.0	0.105761215	Merger	1670564600.0
275806	0.0	0.94041276	Merger	3386853600.0
323422	0.0	0.33947554	Merger	1590843300.0
331771	0.0	0.8151102	Merger	1174335700.0
344040	0.0	0.47670683	Merger	5664578000.0
359947	0.0	0.4294339	Merger	74977670000.0
360709	0.0	0.73752165	Merger	2695585000.0
360720	0.0	0.9432499	Merger	695307300.0
368815	0.0	0.22626032	Merger	10894318000.0
404817	0.0	0.37776396	Merger	94712744.0
413320	0.0	0.11678768	Merger	31940534000.0
422084	0.0	0.21273953	Merger	350577820.0
457240	0.0	0.89809656	Merger	7834131500.0
488793	0.0	0.1372202	Merger	15181700000.0
514870	0.0	0.42325962	Merger	8532529000.0
522576	0.0	0.24925767	Merger	11152447000.0
553382	0.0	0.11316883	Merger	5827383300.0
562474	0.0	1.0827687	Merger	667669000.0
567515	0.0	0.7381128	Merger	1109134200.0
617004	0.0	0.15632819	Merger	673336600.0
617055	0.0	0.15489635	Merger	731073800.0
633609	0.0	0.3134973	Merger	366537860.0
634269	0.0	0.77174777	Merger	490894300.0
642321	0.0	0.109949656	Merger	276719070.0
645055	0.0	0.28794655	Merger	307379870.0
653530	0.0	0.2351596	Merger	437366370.0
657657	0.0	0.17800172	Merger	217798980.0
663868	0.0	0.24916069	Merger	330865630.0
666867	0.0	1.0913135	Merger	95371896.0
672590	0.0	0.1072375	Merger	127887256.0
677461	0.0	0.1777667	Merger	102947420.0
681066	0.0	0.6023037	Merger	134053210.0
716610	0.0	1.3742515	Merger	88236710.0
