Subfind_ID	t-t_merg	q	Type	mass
999	-0.32297967999999955	0.6703479	first_progenitor	94553.086
999	-0.32297967999999955	0.6703479	next_progenitor	94553.086
92276	-0.32297967999999955	0.14580531	first_progenitor	5100616.5
92282	-0.32297967999999955	0.14580531	next_progenitor	70851864.0
370830	-0.32297967999999955	0.82171166	first_progenitor	0.0
118320	-0.32297967999999955	0.82171166	next_progenitor	0.0
283688	-0.32297967999999955	0.10236703	first_progenitor	0.0
283691	-0.32297967999999955	0.10236703	next_progenitor	0.0
303230	-0.32297967999999955	0.84860104	first_progenitor	0.0
311186	-0.32297967999999955	0.84860104	next_progenitor	0.0
307882	-0.32297967999999955	0.12823567	first_progenitor	0.0
307960	-0.32297967999999955	0.12823567	next_progenitor	0.0
342701	-0.32297967999999955	0.1425518	first_progenitor	0.0
342703	-0.32297967999999955	0.1425518	next_progenitor	0.0
381092	-0.32297967999999955	0.66523224	first_progenitor	0.0
381095	-0.32297967999999955	0.66523224	next_progenitor	0.0
999	-0.32297967999999955	1.6324191	first_progenitor	94553.086
999	-0.32297967999999955	1.6324191	next_progenitor	94553.086
409931	-0.32297967999999955	0.10454389	first_progenitor	0.0
409933	-0.32297967999999955	0.10454389	next_progenitor	0.0
452252	-0.32297967999999955	0.3277651	first_progenitor	0.0
452255	-0.32297967999999955	0.3277651	next_progenitor	0.0
587266	-0.32297967999999955	0.16544062	first_progenitor	429420.22
587267	-0.32297967999999955	0.16544062	next_progenitor	0.0
570975	-0.32297967999999955	1.9918603	first_progenitor	17869608.0
570974	-0.32297967999999955	1.9918603	next_progenitor	3411330000.0
531697	-0.32297967999999955	0.93775976	first_progenitor	28767.707
531699	-0.32297967999999955	0.93775976	next_progenitor	0.0
530615	-0.32297967999999955	0.27219394	first_progenitor	0.0
530616	-0.32297967999999955	0.27219394	next_progenitor	0.0
534957	-0.32297967999999955	0.1599415	first_progenitor	0.0
534958	-0.32297967999999955	0.1599415	next_progenitor	0.0
538342	-0.32297967999999955	1.220855	first_progenitor	0.0
538345	-0.32297967999999955	1.220855	next_progenitor	0.0
552214	-0.32297967999999955	0.25134736	first_progenitor	1091516.2
552217	-0.32297967999999955	0.25134736	next_progenitor	2201289.2
563307	-0.32297967999999955	0.16153316	first_progenitor	0.0
563315	-0.32297967999999955	0.16153316	next_progenitor	0.0
567900	-0.32297967999999955	0.15406926	first_progenitor	0.0
567901	-0.32297967999999955	0.15406926	next_progenitor	0.0
571498	-0.32297967999999955	0.1834351	first_progenitor	0.0
568266	-0.32297967999999955	0.1834351	next_progenitor	437956.4
581439	-0.32297967999999955	0.25768942	first_progenitor	0.0
581446	-0.32297967999999955	0.25768942	next_progenitor	0.0
611117	-0.32297967999999955	1.3698132	first_progenitor	0.0
619195	-0.32297967999999955	1.3698132	next_progenitor	0.0
596112	-0.32297967999999955	0.11875247	first_progenitor	0.0
596120	-0.32297967999999955	0.11875247	next_progenitor	0.0
595769	-0.32297967999999955	0.21501681	first_progenitor	0.0
595770	-0.32297967999999955	0.21501681	next_progenitor	0.0
617462	-0.32297967999999955	0.15999238	first_progenitor	0.0
617463	-0.32297967999999955	0.15999238	next_progenitor	0.0
614343	-0.32297967999999955	2.4460948	first_progenitor	0.0
617010	-0.32297967999999955	2.4460948	next_progenitor	0.0
623335	-0.32297967999999955	0.28773382	first_progenitor	0.0
623336	-0.32297967999999955	0.28773382	next_progenitor	0.0
632135	-0.32297967999999955	0.16979457	first_progenitor	0.0
632146	-0.32297967999999955	0.16979457	next_progenitor	0.0
636287	-0.32297967999999955	0.18414646	first_progenitor	0.0
636296	-0.32297967999999955	0.18414646	next_progenitor	0.0
644343	-0.32297967999999955	0.107803605	first_progenitor	0.0
644346	-0.32297967999999955	0.107803605	next_progenitor	0.0
651497	-0.32297967999999955	0.16037233	first_progenitor	0.0
651498	-0.32297967999999955	0.16037233	next_progenitor	0.0
655547	-0.32297967999999955	0.106442615	first_progenitor	0.0
657157	-0.32297967999999955	0.106442615	next_progenitor	0.0
656506	-0.32297967999999955	0.10332661	first_progenitor	0.0
656521	-0.32297967999999955	0.10332661	next_progenitor	0.0
661883	-0.32297967999999955	0.15602726	first_progenitor	0.0
661885	-0.32297967999999955	0.15602726	next_progenitor	0.0
665356	-0.32297967999999955	0.5061629	first_progenitor	0.0
665357	-0.32297967999999955	0.5061629	next_progenitor	0.0
672431	-0.32297967999999955	0.19013017	first_progenitor	0.0
672432	-0.32297967999999955	0.19013017	next_progenitor	0.0
679183	-0.32297967999999955	0.69512767	first_progenitor	0.0
679186	-0.32297967999999955	0.69512767	next_progenitor	0.0
