	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
4927	573556	2580672500.0	0.6010003	0.0	0	16718.000775786113	16862.888324043364	585242	0
3888	485950	25550391000.0	2.8022597	0.0	0	16469.530782464022	16533.63062012909	192601	0
1935	259644	337367600000.0	10.303232	0.0	0	5408.602884178232	5800.471916779562	237127	0
102	102	6016384000.0	0.13030913	0.0	6	94.75888824912565	129.09315901335276	290151	0
5625	614660	1336823600.0	0.54367435	0.0	0	18683.48009073879	18787.98558082945	290165	0
2053	275500	95849220000.0	3.2518005	0.0	0	21903.497693194608	22023.3184705449	305306	0
4653	555005	2904918300.0	0.16916807	0.0	0	9540.108304497653	9710.051265351138	322143	0
5351	599664	222676740.0	0.07612388	0.0	0	14792.197473424916	14818.81696890556	326680	0
2784	362931	125529390000.0	6.6747823	0.0	0	9385.573655645214	9403.557751339924	336860	0
2859	369325	81015920000.0	2.3603988	0.0	0	4589.449554730485	4961.876874432547	351555	0
1633	217268	113105895000.0	15.315045	0.0	0	15677.904067614416	15843.097314332043	353502	0
5571	611769	2666023700.0	0.2673504	0.0	6	844.0779826044713	875.4530608456627	367333	0
5709	619043	1409462800.0	0.2368996	0.0	0	14022.2490261398	14235.14480307729	378655	0
3266	417148	79517336000.0	7.014541	0.0	0	15332.278867525003	15348.055177171338	383225	0
3006	386326	91696470000.0	0.003468844	0.0	0	7309.591132107361	7437.036517582493	408108	0
3233	413055	24909750000.0	6.021966	0.0	0	10927.041376826366	11069.674438550936	447242	0
4464	540096	7370600000.0	0.45564398	0.0	0	12760.42494479601	12891.641510699028	448773	0
48	48	17632637000.0	7.239189	0.0	6	93.5417071821132	111.7120090956419	504845	0
4976	576684	3315488500.0	0.45688406	0.0	0	3154.257980386418	3172.985724315059	526570	0
2655	347161	7914137000.0	5.042737	0.0	0	7593.21748419379	7645.033623975019	528219	0
2879	370802	5032158700.0	1.1845993	0.0	0	5432.796369391558	5653.740436756062	530477	0
4422	536099	105153970.0	0.016747706	0.0	0	15254.999857870767	15415.611321934965	534147	0
4210	518197	4984454000.0	2.2603204	0.0	0	17427.24271616455	17624.248456104746	538500	0
4480	541258	5009053700.0	1.0208743	0.0	0	20359.74151572227	20588.22423078622	540962	0
4554	547248	1132636900.0	0.15419003	0.0	0	8147.8111652839925	8151.193134683977	541493	0
4708	559200	6970806000.0	0.5878568	0.0	0	13419.392247570775	13586.615726364053	548763	0
8608	730651	197736750.0	0.028201932	0.0	0	12232.361300622752	12385.842489932204	551094	0
2899	374002	2945043200.0	0.1133725	0.0	0	18780.446098444434	18894.046623195365	572808	0
5870	627372	1432101100.0	0.11124893	0.0	0	11377.205486533818	11544.065102457305	591523	0
8409	722123	166300500.0	0.035248373	0.0	0	14153.600538152776	14232.284179083594	605244	0
6014	634296	1027762750.0	0.09446381	0.0	0	8585.557506838699	8622.998329359436	607482	0
4096	506271	2789450800.0	0.8585655	0.0	0	19554.580061770124	19678.615572872313	608334	0
2014	271746	1060116000.0	0.08388533	0.0	0	20042.127284217142	20202.33454563673	626536	0
8341	719324	145742180.0	0.023576325	0.0	0	18816.175372674035	18913.901073341047	627805	0
6900	671209	597743550.0	0.10654373	0.0	0	3915.20564989496	4311.981090734687	632283	0
6672	662678	664745800.0	0.15783328	0.0	0	20843.018045352583	20970.034122868045	639823	0
7317	685712	477113380.0	0.1646031	0.0	0	19157.181921296284	19325.560593926	640406	0
2795	363772	483801920.0	0.08624883	0.0	0	15180.966264052679	15214.306711403258	650828	0
3748	472315	692334000.0	0.14478412	0.0	0	19791.484563366375	19896.70244785269	654458	0
7852	703524	314962720.0	0.11047	0.0	0	10588.376297203686	10950.702663422055	665963	0
7541	693121	159031760.0	0.020359745	0.0	0	8921.794913029658	9122.809184788803	668428	0
6507	656305	404836220.0	0.06665252	0.0	0	12471.150504769306	12563.942959198783	670938	0
8722	736778	90805896.0	0.013627921	0.0	0	7013.8322156781915	7030.5994565516985	671726	0
7845	703173	180127570.0	0.04101239	0.0	0	3969.357729399141	4146.88416277393	674091	0
8360	720042	229789890.0	0.046917897	0.0	0	16457.533742787313	16518.25619376797	683547	0
8774	739610	113734020.0	0.010218373	0.0	0	11884.704798164033	12089.469235953791	686434	0
4790	564709	348381250.0	0.08421668	0.0	0	16559.626507190693	16600.48023974169	706246	0
8820	742614	124000450.0	0.024635242	0.0	0	9039.564183688892	9240.836665544744	720079	0
