	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
155	212955	0.4874113599999994	0.89069307	Descendant	620084660000.0	1000	72	10.725375	1.0	0	3770.001861583534	3780.689408945564
156	712944	0.4874113599999994	0.102798656	Descendant	196266180.0	1000	72	0.035009068	0.0	11	803.4742317032806	1258.3554460999246
157	0	0.32690631	0.1764896	Descendant	2506416200000.0	1000	72	138.99078	1.0	3	95.23061344181953	1018.3211998027361
158	140	0.32690631	0.86678463	Descendant	4311800300.0	1000	72	20.061857	99.0	264	2.4475452701023923	11.096413595579362
159	557919	0.32690631	0.16289699	Descendant	337432060.0	1000	72	0.054690592	0.0	16	138.1242602578383	246.29581527502415
160	119183	0.1644316799999998	0.82171166	Descendant	147156270.0	1000	72	0.036865547	0.0	232	106.32591116779595	154.0885524195621
161	626207	0.1644316799999998	0.15999238	Descendant	92573730.0	1000	72	0.012627324	0.0	13	2.403901360528917	491.53323084860983
162	119197	0.0	1.0923967	Merger	1369553400.0	100	72	0.73566043	2.0	106	8.960376687871316	11.86606808179862
163	133418	0.0	0.36396515	Merger	1679919400.0	100	72	0.010293404	1.0	74	343.5414499209716	381.7549280341084
164	158382	0.0	0.14326692	Merger	365165300000.0	100	72	11.749968	2.0	2	662.4129069775781	886.2238537578367
165	173635	0.0	0.35980058	Merger	105743660000.0	100	72	0.011539737	1.0	8	280.7053222852605	697.7700025390715
166	181951	0.0	0.1759836	Merger	265827400000.0	100	72	14.596716	1.0	5	77.59178811653557	104.49389556979348
167	252137	0.0	0.27397016	Merger	245622240000.0	100	72	10.019986	1.0	1	873.4667219535414	6368.839903145159
168	263413	0.0	0.13035537	Merger	201033900000.0	100	72	6.0260015	1.0	2	156.68197951782545	551.8995763776824
169	295817	0.0	0.40953776	Merger	87249290000.0	100	72	2.3055542	1.0	5	290.51847142898555	324.1099948732786
170	304142	0.0	0.12771188	Merger	170104510.0	100	72	0.027809413	1.0	47	166.19350465267874	168.9106852253538
171	313119	0.0	0.56230694	Merger	1158441000.0	100	72	1.6777833	1.0	84	13.616716635103613	18.90109467950877
172	316773	0.0	0.13890485	Merger	589360260.0	100	72	0.11193691	1.0	37	81.58173624261615	166.8375678233202
173	316785	0.0	0.8178844	Merger	724956200.0	100	72	1.9308522	1.0	35	7.91600556075918	14.461846205747705
174	326889	0.0	0.45531437	Merger	5022704000.0	100	72	0.59209496	1.0	6	178.02142809432945	189.1142623173782
175	340382	0.0	1.0326972	Merger	1188275700.0	100	72	0.88689554	1.0	41	13.218810141619109	15.611284538481963
176	347958	0.0	0.17705871	Merger	15626935000.0	100	72	7.1677265	1.0	14	29.73630282863936	86.73944146740277
177	356314	0.0	0.31129226	Merger	1161663100.0	100	72	3.5384252	1.0	31	6.663571340495583	10.02098621859254
178	356316	0.0	0.89990836	Merger	2047612000.0	100	72	1.0553067	1.0	26	6.663571340495583	11.083672964027892
179	358815	0.0	0.113571994	Merger	40410110000.0	100	72	2.428584	1.0	6	343.96990035761263	363.3775534176944
180	363697	0.0	0.16899316	Merger	92934545000.0	100	72	0.019641925	1.0	2	898.2242271592953	1544.5765173523857
181	371697	0.0	0.1407988	Merger	439092200.0	100	72	0.9279711	1.0	24	9.418149359891107	11.23335769467638
182	425245	0.0	0.20338832	Merger	31306207000.0	100	72	0.61008096	1.0	1	1752.3883475490027	2361.408132715013
183	435666	0.0	0.42642096	Merger	488063000.0	100	72	1.689313	1.0	31	20.663050703711786	22.295567832721506
184	441824	0.0	0.38294226	Merger	12181052000.0	100	72	7.653082	1.0	1	59.27843257052932	4600.786689903044
185	475906	0.0	1.3755695	Merger	15968246000.0	100	72	1.1593891	1.0	0	2197.714699276142	2674.148618600225
186	488873	0.0	0.16990615	Merger	650361200.0	100	72	0.09305642	1.0	19	81.405912942275	94.54854828833852
187	516941	0.0	0.27604717	Merger	5368202000.0	100	72	0.39776075	1.0	8	706.0640220727174	1222.8954424297774
188	522235	0.0	0.32024226	Merger	2986657300.0	100	72	0.7473195	1.0	17	196.1663026565539	617.4107836405224
189	546814	0.0	0.12937658	Merger	5646296000.0	100	72	1.7467932	1.0	5	1071.6032641996346	1320.744801475057
190	566114	0.0	0.1723957	Merger	2096488100.0	100	72	0.59914637	1.0	1	600.1399394167419	3007.0164347863633
191	566649	0.0	0.17403777	Merger	1432000300.0	100	72	0.33014372	1.0	16	729.9611130681195	734.8370660280417
192	587808	0.0	0.22974676	Merger	814143600.0	100	72	0.097661205	1.0	47	42.23036359262098	477.04530704415066
193	590054	0.0	0.33815312	Merger	1058145150.0	100	72	0.5717397	1.0	8	553.1096851894146	561.9748143188447
194	592465	0.0	0.13201554	Merger	722831550.0	100	72	0.28644243	1.0	15	14.517314852600936	1013.1341636822563
195	609073	0.0	0.25758314	Merger	737970600.0	100	72	0.14773223	2.0	7	853.4051315120489	1638.0297133411557
196	614265	0.0	0.31466144	Merger	522214400.0	100	72	0.1698745	1.0	2	1377.3870286096162	1731.8475055875763
197	615430	0.0	2.015238	Merger	773176000.0	100	72	0.1251159	1.0	17	651.025216836845	1175.1779235337292
198	618821	0.0	0.139127	Merger	136053700.0	100	72	0.02065083	2.0	33	31.723202180965504	422.89283869494307
199	622568	0.0	0.15558527	Merger	191093420.0	100	72	0.047476605	1.0	16	885.5914685929638	938.4611049728227
200	625529	0.0	0.23162253	Merger	1030725700.0	100	72	0.09337956	1.0	13	831.4983081739233	847.6992234767382
201	627604	0.0	0.43100226	Merger	92767370.0	100	72	0.008968461	3.0	246	230.9797616721586	252.4195057668126
202	627936	0.0	0.49025503	Merger	278098900.0	100	72	0.13525514	1.0	3	738.3049644955025	1369.558111723986
203	638858	0.0	0.1732579	Merger	563580600.0	100	72	0.04273208	2.0	10	745.6136436814731	988.8837746862639
204	642924	0.0	0.27257285	Merger	721702900.0	100	72	0.03697782	1.0	5	352.41771750703873	368.6808648297222
205	646631	0.0	0.40502366	Merger	273242180.0	100	72	0.02807259	1.0	7	872.8325417398362	881.3945910849412
206	652547	0.0	0.15346137	Merger	275720000.0	100	72	0.08175311	1.0	27	669.9548096513656	710.723702893392
207	659345	0.0	0.11404498	Merger	525562020.0	100	72	0.041309338	1.0	22	310.4481436947131	310.53231442635723
208	665260	0.0	0.3476577	Merger	330072800.0	100	72	0.06676945	1.0	128	348.2164469755255	417.3015200752718
209	668555	0.0	0.32413068	Merger	236427950.0	100	72	0.17055768	1.0	23	588.3266938634287	1737.495069680748
210	669943	0.0	0.23425111	Merger	364549100.0	100	72	0.023010626	1.0	47	238.68310490072804	293.175280562948
211	316783	-0.3346781200000004	1.3634312	first_progenitor	1895226500.0	1	72	2.0771635	0.0	25	21.669783596601015	26.36673098365746
212	360901	-0.3346781200000004	0.3495796	first_progenitor	273040160.0	1	72	0.6471283	0.0	67	4.33967075819111	12.882294689186194
