	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	52	0	0.0	0.1764896	Merger	2221113600000.0	100	70
1	53	140	0.0	0.86678463	Merger	4003823400.0	100	70
2	54	118281	0.0	1.3004289	Merger	25205700000.0	100	70
3	55	189846	0.0	0.1055484	Merger	2178371300.0	100	70
4	56	285051	0.0	0.47044626	Merger	61736505000.0	100	70
5	57	286769	0.0	1.0076901	Merger	885811300.0	100	70
6	58	289898	0.0	0.86353755	Merger	1170132900.0	100	70
7	59	317576	0.0	0.13944428	Merger	72586445000.0	100	70
8	60	346548	0.0	0.92019916	Merger	1737286900.0	100	70
9	61	371885	0.0	1.2354707	Merger	1784534700.0	100	70
10	62	372920	0.0	0.7746189	Merger	2377930200.0	100	70
11	63	378928	0.0	0.13822024	Merger	20725613000.0	100	70
12	64	434886	0.0	0.14863278	Merger	2383058700.0	100	70
13	65	441204	0.0	0.11047449	Merger	10330760000.0	100	70
14	66	458583	0.0	0.70129776	Merger	444085920.0	100	70
15	67	459827	0.0	0.40380546	Merger	19683050000.0	100	70
16	68	461094	0.0	0.19281445	Merger	8218557000.0	100	70
17	69	463865	0.0	0.27808303	Merger	2407306500.0	100	70
18	70	495613	0.0	0.24732351	Merger	9897425000.0	100	70
19	71	499476	0.0	0.13458826	Merger	11618692000.0	100	70
20	72	505306	0.0	0.17639576	Merger	143447790.0	100	70
21	73	511114	0.0	0.24763745	Merger	5790946300.0	100	70
22	74	525446	0.0	0.15517022	Merger	5319096300.0	100	70
23	75	540850	0.0	0.13435835	Merger	1606099700.0	100	70
24	76	551917	0.0	0.22842799	Merger	2039687200.0	100	70
25	77	557400	0.0	0.13861199	Merger	1446314500.0	100	70
26	78	557919	0.0	0.16289699	Merger	166693660.0	100	70
27	79	562361	0.0	0.26245838	Merger	2832815600.0	100	70
28	80	580025	0.0	0.13820301	Merger	419253380.0	100	70
29	81	580423	0.0	0.13425067	Merger	1156785400.0	100	70
30	82	597185	0.0	0.1408805	Merger	1115564200.0	100	70
31	83	607835	0.0	0.35681397	Merger	192352290.0	100	70
32	84	611756	0.0	0.10918931	Merger	418422530.0	100	70
33	85	614078	0.0	0.33474788	Merger	415443420.0	100	70
34	86	626801	0.0	0.28831524	Merger	355696000.0	100	70
35	87	628881	0.0	0.23742715	Merger	504494750.0	100	70
36	88	638308	0.0	0.3899381	Merger	236497660.0	100	70
37	89	638682	0.0	0.44239354	Merger	298416350.0	100	70
38	90	659523	0.0	0.12582257	Merger	265034260.0	100	70
39	91	659900	0.0	0.19027781	Merger	242979680.0	100	70
40	92	670068	0.0	0.2728648	Merger	93859410.0	100	70
41	93	687434	0.0	1.2369988	Merger	139639660.0	100	70
42	94	702248	0.0	0.25426552	Merger	119400616.0	100	70
43	95	702393	0.0	0.3053144	Merger	137806620.0	100	70
44	96	721764	0.0	0.11553202	Merger	84174710.0	100	70
45	97	734081	0.0	0.21159892	Merger	98543520.0	100	70
46	190	308457	-0.32690631	0.56230694	next_progenitor	165961810.0	10	70
47	237	611120	-0.32690631	0.43100226	next_progenitor	598301700.0	10	70
48	247	641134	-0.32690631	0.15346137	next_progenitor	217576930.0	10	70
49	266	331141	-0.4932812399999999	0.47670683	first_progenitor	1690243800.0	1	70
50	302	628328	-0.4932812399999999	0.28794655	first_progenitor	1149879400.0	1	70
