	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
315	627604	0.447943625323334	0.43100226	Descendant	2744301000.0	1000	75	0.19473504	0.19473504	0	25	725.2042972278789	856.3956736287481
316	627936	0.447943625323334	0.49025503	Descendant	2102695700.0	1000	75	0.29031637	0.29031637	0	2	1712.8331041399435	1777.5771519429552
317	671726	0.1132655053233335	0.42211965	Descendant	521167330.0	1000	75	0.042000126	0.042000126	0	19	278.37769795027026	475.28705050519625
321	93472	0.0	0.36738762	Merger	5707362300.0	100	75	4.2449937	4.2449937	1	83	5.024376640279835	188.21983097995872
322	107558	0.0	1.004155	Merger	1645238500.0	100	75	0.056861963	0.056861963	1	88	94.5015111881142	97.4923920688536
323	121156	0.0	0.3977566	Merger	223762300000.0	100	75	0.2523989	0.2523989	1	10	228.33126867421026	372.08605450021764
324	177058	0.0	0.7631643	Merger	643075650.0	100	75	2.341429	2.341429	1	86	8.344570709287702	15.362433245747217
325	234438	0.0	0.12972304	Merger	642680500000.0	100	75	27.225044	27.225044	2	0	3697.551664132522	3712.927678702583
326	239151	0.0	0.8200209	Merger	878504500.0	100	75	0.0180294	0.0180294	1	49	115.97249090333688	197.76123247414714
327	282499	0.0	0.44208622	Merger	3880991700.0	100	75	3.0846944	3.0846944	1	24	10.559525708865722	14.590685072069519
328	294146	0.0	1.0451105	Merger	3936115700.0	100	75	0.7307982	0.7307982	1	42	17.598096697837008	29.407185300345883
329	294157	0.0	1.1580184	Merger	1315791000.0	100	75	0.51569337	0.51569337	2	59	15.219963983389627	22.126309198724073
330	312712	0.0	0.17108728	Merger	145880840000.0	100	75	1.6780363	1.6780363	1	3	857.4131501165306	1447.3037125395501
331	349985	0.0	1.6547376	Merger	100976930000.0	100	75	1.5355861	1.5355861	1	1	1959.4175967490432	2429.020848227083
332	353463	0.0	1.6112744	Merger	34205460000.0	100	75	2.6503754	2.6503754	1	4	276.46135676353373	315.8044353726715
333	357340	0.0	0.26718563	Merger	21119187000.0	100	75	3.6141334	3.6141334	1	2	432.6481746110751	1637.2425088119642
334	367936	0.0	1.1299014	Merger	3238258700.0	100	75	0.6494493	0.6494493	1	23	14.979380650892525	15.4211933867911
335	373541	0.0	1.6316777	Merger	977751550.0	100	75	1.2261943	1.2261943	1	46	12.645865394532926	13.057900688699245
336	400208	0.0	0.14222166	Merger	5923686000.0	100	75	1.261691	1.261691	1	15	160.72536820137742	271.7217017397366
337	414419	0.0	0.21230496	Merger	69484340000.0	100	75	2.8009577	2.8009577	1	0	2350.124768940617	2623.4404596583267
338	416632	0.0	0.1777355	Merger	143037630.0	100	75	0.020366041	0.020366041	2	25	58.01393799537645	223.71920485477332
339	433460	0.0	0.38205996	Merger	49577770000.0	100	75	0.13413362	0.13413362	1	0	2725.402991844353	3201.7964652091564
340	435283	0.0	0.29741624	Merger	1292679400.0	100	75	0.19996011	0.19996011	1	13	169.06404886168096	213.6484515506675
341	435855	0.0	0.20582646	Merger	1529072600.0	100	75	0.68770826	0.68770826	1	15	22.096105323322696	27.153384554271536
342	462291	0.0	2.3976703	Merger	8582667000.0	100	75	2.1597834	2.1597834	2	15	139.50119866393072	169.05489468988083
343	468842	0.0	0.15708625	Merger	1855934600.0	100	75	0.16774088	0.16774088	1	4	113.62058943733305	129.69339117567114
344	496062	0.0	0.14753751	Merger	561764000.0	100	75	0.23470484	0.23470484	1	10	28.87467170323008	46.05732349759995
345	503174	0.0	0.1947848	Merger	817393400.0	100	75	0.26547354	0.26547354	1	8	49.72710090285672	83.00513862432062
346	505269	0.0	1.3652743	Merger	1048256450.0	100	75	0.18402608	0.18402608	1	72	67.4090265099108	140.1944981065547
347	550456	0.0	2.5497315	Merger	8619882000.0	100	75	4.1007037	4.1007037	1	5	504.98117313716676	519.3837283162799
348	588918	0.0	1.6549913	Merger	435413730.0	100	75	0.067502804	0.067502804	1	5	60.05397561329403	779.5110717977541
349	591020	0.0	1.2358502	Merger	864764740.0	100	75	0.33675194	0.33675194	1	22	514.7003043182674	730.1971665422845
350	595163	0.0	0.1259114	Merger	2020176000.0	100	75	0.23091783	0.23091783	1	0	2119.9249273335327	2181.6008243356237
351	604854	0.0	0.9486479	Merger	395998340.0	100	75	0.46948466	0.46948466	1	17	13.366042279225239	16.35139265531762
352	622055	0.0	0.18554425	Merger	1362675100.0	100	75	0.20867513	0.20867513	1	4	982.6879782559884	1143.339924593623
353	622559	0.0	0.16523467	Merger	703089340.0	100	75	0.21479042	0.21479042	1	4	382.91451586954923	850.5152366556719
354	643326	0.0	2.0771916	Merger	157962780.0	100	75	0.036115322	0.036115322	1	11	349.37952901381595	599.0683877632622
355	645339	0.0	0.17668416	Merger	351746800.0	100	75	0.08258002	0.08258002	2	0	2340.819658805913	3084.128977749622
356	650825	0.0	0.38894108	Merger	92354344.0	100	75	0.032739297	0.032739297	2	5	78.56212907238347	283.20357975798197
357	653584	0.0	1.8576666	Merger	418519740.0	100	75	0.107764885	0.107764885	1	17	453.88223353888367	499.4291630471069
358	658078	0.0	0.25178078	Merger	210892640.0	100	75	0.03537633	0.03537633	1	9	432.0930225475582	825.7193768096196
359	673534	0.0	0.35279325	Merger	150762140.0	100	75	0.021524617	0.021524617	1	9	1120.7966947650673	1221.1703800698301
360	685789	0.0	2.3628805	Merger	164155580.0	100	75	0.009095891	0.009095891	2	5	309.8236425606021	747.6460013224802
361	693929	0.0	0.16566278	Merger	89609150.0	100	75	0.012226264	0.012226264	1	7	218.67610874870078	374.935381995791
362	703556	0.0	0.16429202	Merger	202972200.0	100	75	0.025146559	0.025146559	1	12	425.4379163339285	951.0259325407889
363	705425	0.0	0.2344998	Merger	99146010.0	100	75	0.029326059	0.029326059	1	33	282.62120747298593	778.6221744242645
364	756618	0.0	0.12073652	Merger	103082650.0	100	75	0.010092562	0.010092562	1	59	453.9487432700736	476.0256199640188
