	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	39	627604	0.447943625323334	0.43100226	Descendant	2744301000.0	1000	75
1	40	627936	0.447943625323334	0.49025503	Descendant	2102695700.0	1000	75
2	130	671726	0.1132655053233335	0.42211965	Descendant	521167330.0	1000	75
3	136	114	0.0	0.8451276	Merger	4797293000.0	100	75
4	137	194	0.0	0.9816579	Merger	2411280400.0	100	75
5	138	79340	0.0	0.9625841	Merger	4816881700.0	100	75
6	139	93472	0.0	0.36738762	Merger	5707362300.0	100	75
7	140	107558	0.0	1.004155	Merger	1645238500.0	100	75
8	141	121156	0.0	0.3977566	Merger	223762300000.0	100	75
9	142	177058	0.0	0.7631643	Merger	643075650.0	100	75
10	143	234438	0.0	0.12972304	Merger	642680500000.0	100	75
11	144	239151	0.0	0.8200209	Merger	878504500.0	100	75
12	145	282499	0.0	0.44208622	Merger	3880991700.0	100	75
13	146	294146	0.0	1.0451105	Merger	3936115700.0	100	75
14	147	294157	0.0	1.1580184	Merger	1315791000.0	100	75
15	148	312712	0.0	0.17108728	Merger	145880840000.0	100	75
16	149	349985	0.0	1.6547376	Merger	100976930000.0	100	75
17	150	353463	0.0	1.6112744	Merger	34205460000.0	100	75
18	151	357340	0.0	0.26718563	Merger	21119187000.0	100	75
19	152	367936	0.0	1.1299014	Merger	3238258700.0	100	75
20	153	373541	0.0	1.6316777	Merger	977751550.0	100	75
21	154	400208	0.0	0.14222166	Merger	5923686000.0	100	75
22	155	414419	0.0	0.21230496	Merger	69484340000.0	100	75
23	156	416632	0.0	0.1777355	Merger	143037630.0	100	75
24	157	433460	0.0	0.38205996	Merger	49577770000.0	100	75
25	158	435283	0.0	0.29741624	Merger	1292679400.0	100	75
26	159	435855	0.0	0.20582646	Merger	1529072600.0	100	75
27	160	462291	0.0	2.3976703	Merger	8582667000.0	100	75
28	161	468842	0.0	0.15708625	Merger	1855934600.0	100	75
29	162	496062	0.0	0.14753751	Merger	561764000.0	100	75
30	163	503174	0.0	0.1947848	Merger	817393400.0	100	75
31	164	505269	0.0	1.3652743	Merger	1048256450.0	100	75
32	165	550456	0.0	2.5497315	Merger	8619882000.0	100	75
33	166	588918	0.0	1.6549913	Merger	435413730.0	100	75
34	167	591020	0.0	1.2358502	Merger	864764740.0	100	75
35	168	595163	0.0	0.1259114	Merger	2020176000.0	100	75
36	169	604854	0.0	0.9486479	Merger	395998340.0	100	75
37	170	622055	0.0	0.18554425	Merger	1362675100.0	100	75
38	171	622559	0.0	0.16523467	Merger	703089340.0	100	75
39	172	643326	0.0	2.0771916	Merger	157962780.0	100	75
40	173	645339	0.0	0.17668416	Merger	351746800.0	100	75
41	174	650825	0.0	0.38894108	Merger	92354344.0	100	75
42	175	653584	0.0	1.8576666	Merger	418519740.0	100	75
43	176	658078	0.0	0.25178078	Merger	210892640.0	100	75
44	177	673534	0.0	0.35279325	Merger	150762140.0	100	75
45	178	685789	0.0	2.3628805	Merger	164155580.0	100	75
46	179	693929	0.0	0.16566278	Merger	89609150.0	100	75
47	180	703556	0.0	0.16429202	Merger	202972200.0	100	75
48	181	705425	0.0	0.2344998	Merger	99146010.0	100	75
49	182	756618	0.0	0.12073652	Merger	103082650.0	100	75
