	SubhaloID	Mass	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2	matched_to_merger_subid	ngrows
2943	372064	181995840.0	0.06293111	0.0	0	2430.8190612932917	2814.0778056483596	683599	0
1	1	2137761300000.0	0.42148608	0.0	2	824.5918316263411	1525.159039559461	0	2
1076	143348	749479100000.0	12.312889	0.0	0	6534.874758087169	6959.231399278756	91711	0
6028	625506	1257493800.0	0.17460196	0.0	0	8360.566639566408	8656.790213989734	119183	0
3249	406153	41232160000.0	0.004740851	0.0	0	18779.212103413705	19034.02957028424	217798	0
5332	589272	3014878200.0	0.91800386	0.0	4	1458.2639573042593	1799.3598020310078	314361	0
7596	685387	254491170.0	0.09384942	0.0	0	10702.939546525973	10874.23507392541	321989	0
1847	249458	109736940000.0	0.0005234043	0.0	0	17294.018249794473	17682.03471617591	362593	0
3837	471911	25963497000.0	3.7008216	0.0	0	12302.3206193511	12466.862496849064	383018	0
5086	574694	4655738400.0	0.37877423	0.0	0	11848.449758890822	11860.464067935784	401103	0
4050	493078	17194715000.0	3.1462345	0.0	0	13659.16094499355	14202.953161827614	467197	0
5715	610097	1279251500.0	0.15113351	0.0	0	13731.054755702078	14316.042219553776	530680	0
5760	612319	1804846500.0	0.10190841	0.0	0	17002.438818933228	17191.751895459263	539627	0
4120	499761	2551019300.0	0.6062054	0.0	0	19272.793930232776	19588.399461941528	541200	0
5751	611751	2457674500.0	0.3366714	0.0	0	17622.57869651392	18034.374221077687	543939	0
4251	512926	4157840100.0	1.2104558	0.0	0	12565.553411652772	12922.40565896851	546477	0
4985	568042	1616902300.0	0.41392663	0.0	0	12595.210962650883	12973.902014837022	550050	0
719	91732	1282589400.0	0.6505053	0.0	0	7137.083283440528	7271.310065249369	555506	0
849	106781	711665700.0	0.105427824	0.0	0	19163.293706341807	19366.704156762502	574480	0
3468	433164	2051899500.0	0.6799738	0.0	0	9024.666315885137	9312.940693181648	581087	0
3725	460479	160141730.0	0.07434252	0.0	0	14514.095664077473	14565.312893506169	585242	0
6981	664587	451736320.0	0.11310937	0.0	0	14487.033249790578	14832.159948602888	593721	0
8830	735945	95652504.0	0.03650594	0.0	0	7058.1411946038115	7439.497703653416	604925	0
7355	677319	283782300.0	0.042455006	0.0	0	16030.989108307005	16196.196138687514	605824	0
3254	406608	2052595000.0	0.26766834	0.0	0	16054.970745389719	16336.220465752427	612922	0
6809	658160	455816670.0	0.13108003	0.0	0	16057.567722070371	16627.95224792231	626207	0
7482	681829	230676110.0	0.05889251	0.0	0	14684.218187324515	14861.1356641311	630069	0
7268	674730	436862880.0	0.08305754	0.0	0	17031.210559189025	17128.64483461561	630171	0
7010	665515	305197200.0	0.02064738	0.0	0	16591.207721106533	17053.469359735176	640165	0
8178	704103	99736040.0	0.021596339	0.0	0	20163.144411785866	20651.070009389437	646895	0
7131	670261	237250450.0	0.029192196	0.0	0	12875.77453030229	12974.070158828265	657930	0
8088	700957	305365730.0	0.098390624	0.0	0	16061.346044125805	16549.655015414206	658103	0
8319	709261	119122300.0	0.027621184	0.0	0	21585.623711522505	22197.1141116143	663578	0
2731	347752	104806470.0	0.11166129	0.0	0	0.0	0.0	668189	0
5742	611268	134774030.0	0.025871264	0.0	0	13642.548633020248	13992.64566448803	672235	0
8931	744546	131722930.0	0.010630334	0.0	6	319.5587991007337	598.0940151888617	675211	0
3014	379700	91042520.0	0.120161004	0.0	0	0.0	0.0	681202	0
4448	529449	96942380.0	0.028742407	0.0	0	4845.965756904027	5027.3724126231955	685545	0
6090	628475	723142700.0	0.13569422	0.0	0	9854.746431648913	10072.42762179012	400228	0
1300	173264	4493157400.0	0.5531901	0.0	0	3851.032952319347	4160.186083790438	550282	0
6860	660198	642810800.0	0.14399187	0.0	0	14359.801548635258	14719.04432904785	652790	0
