	index	Subfind_ID	t-t_merg	q	Type	mass	int_type	center
0	2	0	0.4932812399999999	0.1764896	Descendant	2517512700000.0	1000	73
1	3	140	0.4932812399999999	0.86678463	Descendant	932002500.0	1000	73
2	40	659523	0.4932812399999999	0.12582257	Descendant	241695090.0	1000	73
3	66	574480	0.3308066099999998	0.16153316	Descendant	3230076200.0	1000	73
4	134	107248	0.0	1.0327952	Merger	2006729600.0	100	73
5	135	191075	0.0	0.36791635	Merger	23830065000.0	100	73
6	136	196623	0.0	0.170828	Merger	719143440000.0	100	73
7	137	196638	0.0	0.12707974	Merger	429939140.0	100	73
8	138	203137	0.0	0.16412373	Merger	5066447400.0	100	73
9	139	215626	0.0	0.105761215	Merger	1670564600.0	100	73
10	140	275806	0.0	0.94041276	Merger	3386853600.0	100	73
11	141	323422	0.0	0.33947554	Merger	1590843300.0	100	73
12	142	331771	0.0	0.8151102	Merger	1174335700.0	100	73
13	143	344040	0.0	0.47670683	Merger	5664578000.0	100	73
14	144	359947	0.0	0.4294339	Merger	74977670000.0	100	73
15	145	360709	0.0	0.73752165	Merger	2695585000.0	100	73
16	146	360720	0.0	0.9432499	Merger	695307300.0	100	73
17	147	368815	0.0	0.22626032	Merger	10894318000.0	100	73
18	148	404817	0.0	0.37776396	Merger	94712744.0	100	73
19	149	413320	0.0	0.11678768	Merger	31940534000.0	100	73
20	150	422084	0.0	0.21273953	Merger	350577820.0	100	73
21	151	457240	0.0	0.89809656	Merger	7834131500.0	100	73
22	152	488793	0.0	0.1372202	Merger	15181700000.0	100	73
23	153	514870	0.0	0.42325962	Merger	8532529000.0	100	73
24	154	522576	0.0	0.24925767	Merger	11152447000.0	100	73
25	155	553382	0.0	0.11316883	Merger	5827383300.0	100	73
26	156	562474	0.0	1.0827687	Merger	667669000.0	100	73
27	157	567515	0.0	0.7381128	Merger	1109134200.0	100	73
28	158	617004	0.0	0.15632819	Merger	673336600.0	100	73
29	159	617055	0.0	0.15489635	Merger	731073800.0	100	73
30	160	633609	0.0	0.3134973	Merger	366537860.0	100	73
31	161	634269	0.0	0.77174777	Merger	490894300.0	100	73
32	162	642321	0.0	0.109949656	Merger	276719070.0	100	73
33	163	645055	0.0	0.28794655	Merger	307379870.0	100	73
34	164	653530	0.0	0.2351596	Merger	437366370.0	100	73
35	165	657657	0.0	0.17800172	Merger	217798980.0	100	73
36	166	663868	0.0	0.24916069	Merger	330865630.0	100	73
37	167	666867	0.0	1.0913135	Merger	95371896.0	100	73
38	168	672590	0.0	0.1072375	Merger	127887256.0	100	73
39	169	677461	0.0	0.1777667	Merger	102947420.0	100	73
40	170	681066	0.0	0.6023037	Merger	134053210.0	100	73
41	171	716610	0.0	1.3742515	Merger	88236710.0	100	73
42	206	472176	-0.1683031900000005	0.16882178	first_progenitor	1551001200.0	1	73
43	210	522992	-0.1683031900000005	0.55636615	first_progenitor	7401658000.0	1	73
44	264	678987	-0.1683031900000005	0.1961601	next_progenitor	462812400.0	10	73
45	269	119	-0.281568695323334	0.8451276	first_progenitor	806276200.0	1	73
46	270	112	-0.281568695323334	0.8451276	next_progenitor	4018512000.0	10	73
47	320	594617	-0.281568695323334	0.9486479	next_progenitor	3969637600.0	10	73
