	Subfind_ID	t-t_merg	q	Type	mass	int_type	center	sfr	SFR	num_mergers_in_last_2Gyr	N	r_1	r_2
213	0	0.4932812399999999	0.1764896	Descendant	2517512700000.0	1000	73	110.42067	110.42067	1	3	113.08291074240171	941.7571784103935
215	659523	0.4932812399999999	0.12582257	Descendant	241695090.0	1000	73	0.03632039	0.03632039	0	5	2.737032092184392	999.5773283960331
216	574480	0.3308066099999998	0.16153316	Descendant	3230076200.0	1000	73	0.3849713	0.3849713	0	57	650.1141696753688	839.2137134709399
217	107248	0.0	1.0327952	Merger	2006729600.0	100	73	0.063574955	0.063574955	1	73	102.7244276330431	125.28991455703635
218	191075	0.0	0.36791635	Merger	23830065000.0	100	73	15.720807	15.720807	1	28	9.484285024740757	24.54951392036208
219	196623	0.0	0.170828	Merger	719143440000.0	100	73	19.448792	19.448792	1	0	3027.500388173806	4142.777460355937
220	196638	0.0	0.12707974	Merger	429939140.0	100	73	0.055466354	0.055466354	1	63	138.34663498674544	276.2578018773824
221	203137	0.0	0.16412373	Merger	5066447400.0	100	73	0.7258148	0.7258148	1	28	273.27224857295494	277.65811146387733
222	215626	0.0	0.105761215	Merger	1670564600.0	100	73	0.39395645	0.39395645	1	52	370.0637475662004	375.92044427913635
223	275806	0.0	0.94041276	Merger	3386853600.0	100	73	1.3378788	1.3378788	1	26	6.928445429723256	13.61811189831417
224	323422	0.0	0.33947554	Merger	1590843300.0	100	73	1.9430643	1.9430643	1	27	4.447368910924178	45.367821589163185
226	344040	0.0	0.47670683	Merger	5664578000.0	100	73	0.8792311	0.8792311	1	16	22.576859959389534	28.26551278884263
227	359947	0.0	0.4294339	Merger	74977670000.0	100	73	0.36662796	0.36662796	1	4	896.3969927029957	911.5844399590787
228	360709	0.0	0.73752165	Merger	2695585000.0	100	73	0.9255674	0.9255674	1	25	9.421104780921237	24.62325836240041
229	360720	0.0	0.9432499	Merger	695307300.0	100	73	0.86536413	0.86536413	1	40	12.774687087073591	15.749150522306289
230	368815	0.0	0.22626032	Merger	10894318000.0	100	73	0.5473496	0.5473496	1	14	43.23148307244847	90.6686577662756
231	404817	0.0	0.37776396	Merger	94712744.0	100	73	0.18658085	0.18658085	1	17	92.45412904276752	102.002393085237
232	413320	0.0	0.11678768	Merger	31940534000.0	100	73	6.873718	6.873718	2	8	418.0172479423372	626.0570166363839
233	422084	0.0	0.21273953	Merger	350577820.0	100	73	0.021353666	0.021353666	2	13	288.58346517514747	432.35612568804174
234	457240	0.0	0.89809656	Merger	7834131500.0	100	73	1.9000434	1.9000434	1	15	157.97968089572376	162.93553718752742
235	488793	0.0	0.1372202	Merger	15181700000.0	100	73	0.8544802	0.8544802	1	7	491.5884314987636	527.4751813645003
236	514870	0.0	0.42325962	Merger	8532529000.0	100	73	3.189473	3.189473	1	5	1438.9226483578816	1444.6519762190617
237	522576	0.0	0.24925767	Merger	11152447000.0	100	73	1.8698869	1.8698869	1	6	473.49335561318236	1674.3527293342738
238	553382	0.0	0.11316883	Merger	5827383300.0	100	73	0.88998765	0.88998765	1	2	994.8580419701514	1487.6678986231439
239	562474	0.0	1.0827687	Merger	667669000.0	100	73	0.45842472	0.45842472	1	2	17.131193740823836	1785.4508188350023
240	567515	0.0	0.7381128	Merger	1109134200.0	100	73	0.22756732	0.22756732	1	10	98.63965895167765	410.5444362054145
241	617004	0.0	0.15632819	Merger	673336600.0	100	73	0.15000091	0.15000091	1	8	1007.4450797971173	1579.4621154925378
242	617055	0.0	0.15489635	Merger	731073800.0	100	73	0.04826343	0.04826343	1	4	1625.5021208844546	1790.123839751621
